count,year,mo,dy,hr,mn,sc,Rho,V_tot,Temperature,B_tot
273.0,2018.0,9.0,7.0,7.0,0.0,0.0,6.8000001907,480.0,209205.0,10.399999619
274.0,2018.0,9.0,7.0,8.0,0.0,0.0,5.8000001907,481.0,260943.0,8.6000003815
275.0,2018.0,9.0,7.0,9.0,0.0,0.0,6.1999998093,482.0,256039.0,6.6999998093
276.0,2018.0,9.0,7.0,10.0,0.0,0.0,5.0999999046,485.0,233534.0,7.0
277.0,2018.0,9.0,7.0,11.0,0.0,0.0,4.5,479.0,212868.0,6.0
278.0,2018.0,9.0,7.0,12.0,0.0,0.0,3.4000000954,488.0,182407.0,4.5999999046
279.0,2018.0,9.0,7.0,13.0,0.0,0.0,2.0999999046,480.0,85872.0,5.0
280.0,2018.0,9.0,7.0,14.0,0.0,0.0,2.5,460.0,81275.0,4.6999998093
281.0,2018.0,9.0,7.0,15.0,0.0,0.0,3.0999999046,451.0,72058.0,4.3000001907
282.0,2018.0,9.0,7.0,16.0,0.0,0.0,3.0999999046,432.0,70335.0,4.1999998093
283.0,2018.0,9.0,7.0,17.0,0.0,0.0,2.5999999046,428.0,63272.0,4.3000001907
284.0,2018.0,9.0,7.0,18.0,0.0,0.0,2.2000000477,427.0,53829.0,4.3000001907
285.0,2018.0,9.0,7.0,19.0,0.0,0.0,2.0,423.0,60503.0,4.0999999046
286.0,2018.0,9.0,7.0,20.0,0.0,0.0,2.4000000954,418.0,36635.0,3.7999999523
287.0,2018.0,9.0,7.0,21.0,0.0,0.0,2.7000000477,418.0,33097.0,3.2000000477
288.0,2018.0,9.0,7.0,22.0,0.0,0.0,2.5,408.0,33925.0,3.7000000477
289.0,2018.0,9.0,7.0,23.0,0.0,0.0,3.5999999046,412.0,44216.0,3.0999999046
290.0,2018.0,9.0,8.0,0.0,0.0,0.0,3.7000000477,401.0,51122.0,3.0999999046
291.0,2018.0,9.0,8.0,1.0,0.0,0.0,4.3000001907,385.0,52287.0,2.5
292.0,2018.0,9.0,8.0,2.0,0.0,0.0,4.5,378.0,55405.0,1.7000000477
293.0,2018.0,9.0,8.0,3.0,0.0,0.0,4.5999999046,373.0,51019.0,2.2000000477
294.0,2018.0,9.0,8.0,4.0,0.0,0.0,5.4000000954,374.0,50833.0,1.8999999762
295.0,2018.0,9.0,8.0,5.0,0.0,0.0,6.8000001907,376.0,53817.0,2.2999999523
296.0,2018.0,9.0,8.0,6.0,0.0,0.0,8.0,369.0,47459.0,3.4000000954
297.0,2018.0,9.0,8.0,7.0,0.0,0.0,12.399999619,380.0,50661.0,4.0
298.0,2018.0,9.0,8.0,8.0,0.0,0.0,12.0,382.0,32728.0,4.9000000954
299.0,2018.0,9.0,8.0,9.0,0.0,0.0,10.199999809,383.0,31726.0,5.0
300.0,2018.0,9.0,8.0,10.0,0.0,0.0,10.399999619,376.0,29163.0,3.5999999046
301.0,2018.0,9.0,8.0,11.0,0.0,0.0,8.6000003815,360.0,40352.0,3.0999999046
302.0,2018.0,9.0,8.0,12.0,0.0,0.0,7.5999999046,358.0,36454.0,3.7999999523
303.0,2018.0,9.0,8.0,13.0,0.0,0.0,8.8000001907,365.0,35969.0,3.2999999523
304.0,2018.0,9.0,8.0,14.0,0.0,0.0,9.6000003815,374.0,33815.0,2.7000000477
305.0,2018.0,9.0,8.0,15.0,0.0,0.0,9.5,377.0,33188.0,2.7000000477
306.0,2018.0,9.0,8.0,16.0,0.0,0.0,8.6000003815,372.0,36212.0,4.1999998093
307.0,2018.0,9.0,8.0,17.0,0.0,0.0,8.3999996185,370.0,32884.0,4.9000000954
308.0,2018.0,9.0,8.0,18.0,0.0,0.0,6.0,383.0,42437.0,5.4000000954
309.0,2018.0,9.0,8.0,19.0,0.0,0.0,5.9000000954,381.0,49131.0,4.9000000954
310.0,2018.0,9.0,8.0,20.0,0.0,0.0,6.5999999046,403.0,79437.0,4.3000001907
311.0,2018.0,9.0,8.0,21.0,0.0,0.0,6.0,398.0,80664.0,3.5
312.0,2018.0,9.0,8.0,22.0,0.0,0.0,6.8000001907,407.0,62481.0,3.2999999523
313.0,2018.0,9.0,8.0,23.0,0.0,0.0,7.5,401.0,34742.0,3.7000000477
314.0,2018.0,9.0,9.0,0.0,0.0,0.0,6.1999998093,399.0,33443.0,3.2999999523
315.0,2018.0,9.0,9.0,1.0,0.0,0.0,5.1999998093,405.0,33430.0,3.5
316.0,2018.0,9.0,9.0,2.0,0.0,0.0,5.0999999046,396.0,34563.0,3.2999999523
317.0,2018.0,9.0,9.0,3.0,0.0,0.0,5.6999998093,383.0,34459.0,2.7999999523
318.0,2018.0,9.0,9.0,4.0,0.0,0.0,5.9000000954,384.0,37239.0,2.5
319.0,2018.0,9.0,9.0,5.0,0.0,0.0,6.5999999046,391.0,32275.0,2.4000000954
320.0,2018.0,9.0,9.0,6.0,0.0,0.0,8.1000003815,391.0,32080.0,2.0999999046
321.0,2018.0,9.0,9.0,7.0,0.0,0.0,9.1000003815,392.0,36981.0,2.2000000477
322.0,2018.0,9.0,9.0,8.0,0.0,0.0,9.1999998093,388.0,33580.0,3.9000000954
323.0,2018.0,9.0,9.0,9.0,0.0,0.0,5.0999999046,376.0,17618.0,5.8000001907
324.0,2018.0,9.0,9.0,10.0,0.0,0.0,3.5,378.0,14031.0,6.0999999046
325.0,2018.0,9.0,9.0,11.0,0.0,0.0,3.5999999046,377.0,13699.0,6.4000000954
326.0,2018.0,9.0,9.0,12.0,0.0,0.0,4.5,374.0,12655.0,6.5
327.0,2018.0,9.0,9.0,13.0,0.0,0.0,4.6999998093,370.0,13201.0,6.8000001907
328.0,2018.0,9.0,9.0,14.0,0.0,0.0,6.4000000954,365.0,29061.0,6.4000000954
329.0,2018.0,9.0,9.0,15.0,0.0,0.0,6.6999998093,368.0,49646.0,5.0
330.0,2018.0,9.0,9.0,16.0,0.0,0.0,6.5,368.0,48098.0,5.1999998093
331.0,2018.0,9.0,9.0,17.0,0.0,0.0,5.0999999046,363.0,46982.0,4.6999998093
332.0,2018.0,9.0,9.0,18.0,0.0,0.0,4.9000000954,360.0,27815.0,4.9000000954
333.0,2018.0,9.0,9.0,19.0,0.0,0.0,5.6999998093,371.0,44028.0,4.0
334.0,2018.0,9.0,9.0,20.0,0.0,0.0,6.0,372.0,39477.0,3.2000000477
335.0,2018.0,9.0,9.0,21.0,0.0,0.0,5.5,375.0,32632.0,3.2999999523
336.0,2018.0,9.0,9.0,22.0,0.0,0.0,4.3000001907,398.0,30637.0,2.7999999523
337.0,2018.0,9.0,9.0,23.0,0.0,0.0,3.2000000477,413.0,12484.0,3.5999999046
338.0,2018.0,9.0,10.0,0.0,0.0,0.0,3.2999999523,405.0,10324.0,3.4000000954
339.0,2018.0,9.0,10.0,1.0,0.0,0.0,3.4000000954,398.0,7356.0,3.5
340.0,2018.0,9.0,10.0,2.0,0.0,0.0,3.0999999046,395.0,6887.0,3.5
341.0,2018.0,9.0,10.0,3.0,0.0,0.0,3.4000000954,391.0,9638.0,3.2999999523
342.0,2018.0,9.0,10.0,4.0,0.0,0.0,4.0,379.0,15302.0,2.9000000954
343.0,2018.0,9.0,10.0,5.0,0.0,0.0,4.5999999046,369.0,17320.0,2.5
344.0,2018.0,9.0,10.0,6.0,0.0,0.0,3.9000000954,370.0,12443.0,3.0999999046
345.0,2018.0,9.0,10.0,7.0,0.0,0.0,4.0,361.0,12542.0,3.4000000954
346.0,2018.0,9.0,10.0,8.0,0.0,0.0,5.0999999046,352.0,13937.0,3.0
347.0,2018.0,9.0,10.0,9.0,0.0,0.0,6.5,350.0,13466.0,3.2999999523
348.0,2018.0,9.0,10.0,10.0,0.0,0.0,8.3999996185,353.0,13361.0,4.3000001907
349.0,2018.0,9.0,10.0,11.0,0.0,0.0,11.300000191,361.0,16920.0,6.3000001907
350.0,2018.0,9.0,10.0,12.0,0.0,0.0,11.199999809,375.0,25443.0,6.6999998093
351.0,2018.0,9.0,10.0,13.0,0.0,0.0,12.600000381,375.0,26770.0,7.1999998093
352.0,2018.0,9.0,10.0,14.0,0.0,0.0,17.700000763,380.0,22802.0,6.9000000954
353.0,2018.0,9.0,10.0,15.0,0.0,0.0,20.700000763,381.0,26386.0,7.4000000954
354.0,2018.0,9.0,10.0,16.0,0.0,0.0,18.899999619,382.0,42845.0,8.6999998093
355.0,2018.0,9.0,10.0,17.0,0.0,0.0,18.899999619,402.0,75224.0,9.1000003815
356.0,2018.0,9.0,10.0,18.0,0.0,0.0,16.700000763,402.0,120573.0,9.3999996185
357.0,2018.0,9.0,10.0,19.0,0.0,0.0,17.899999619,402.0,117287.0,10.600000381
358.0,2018.0,9.0,10.0,20.0,0.0,0.0,17.299999237,408.0,144295.0,11.100000381
359.0,2018.0,9.0,10.0,21.0,0.0,0.0,13.100000381,432.0,170117.0,11.899999619
360.0,2018.0,9.0,10.0,22.0,0.0,0.0,10.899999619,477.0,203362.0,12.800000191
361.0,2018.0,9.0,10.0,23.0,0.0,0.0,7.5999999046,498.0,231697.0,13.5
362.0,2018.0,9.0,11.0,0.0,0.0,0.0,5.8000001907,489.0,192433.0,14.199999809
363.0,2018.0,9.0,11.0,1.0,0.0,0.0,6.8000001907,501.0,297773.0,11.5
364.0,2018.0,9.0,11.0,2.0,0.0,0.0,7.1999998093,512.0,280269.0,10.600000381
365.0,2018.0,9.0,11.0,3.0,0.0,0.0,7.0999999046,553.0,347249.0,9.3000001907
366.0,2018.0,9.0,11.0,4.0,0.0,0.0,6.3000001907,555.0,333111.0,10.5
367.0,2018.0,9.0,11.0,5.0,0.0,0.0,6.5,563.0,295916.0,11.199999809
368.0,2018.0,9.0,11.0,6.0,0.0,0.0,7.6999998093,570.0,303462.0,10.899999619
369.0,2018.0,9.0,11.0,7.0,0.0,0.0,7.8000001907,552.0,296802.0,10.600000381
370.0,2018.0,9.0,11.0,8.0,0.0,0.0,7.6999998093,557.0,245614.0,11.5
371.0,2018.0,9.0,11.0,9.0,0.0,0.0,7.9000000954,549.0,333549.0,11.300000191
372.0,2018.0,9.0,11.0,10.0,0.0,0.0,6.5,547.0,264285.0,10.199999809
373.0,2018.0,9.0,11.0,11.0,0.0,0.0,7.1999998093,565.0,193878.0,9.1000003815
374.0,2018.0,9.0,11.0,12.0,0.0,0.0,8.0,554.0,185374.0,9.3000001907
375.0,2018.0,9.0,11.0,13.0,0.0,0.0,3.9000000954,549.0,140289.0,7.1999998093
376.0,2018.0,9.0,11.0,14.0,0.0,0.0,3.0999999046,548.0,108806.0,6.3000001907
377.0,2018.0,9.0,11.0,15.0,0.0,0.0,2.9000000954,552.0,94857.0,6.3000001907
378.0,2018.0,9.0,11.0,16.0,0.0,0.0,2.5999999046,557.0,87657.0,6.0
379.0,2018.0,9.0,11.0,17.0,0.0,0.0,2.7000000477,555.0,124345.0,6.0
380.0,2018.0,9.0,11.0,18.0,0.0,0.0,2.5999999046,555.0,112306.0,5.9000000954
381.0,2018.0,9.0,11.0,19.0,0.0,0.0,2.2999999523,545.0,94494.0,5.9000000954
382.0,2018.0,9.0,11.0,20.0,0.0,0.0,2.5,549.0,117573.0,5.6999998093
383.0,2018.0,9.0,11.0,21.0,0.0,0.0,2.5999999046,549.0,123397.0,5.5999999046
384.0,2018.0,9.0,11.0,22.0,0.0,0.0,2.2000000477,537.0,96428.0,5.9000000954
385.0,2018.0,9.0,11.0,23.0,0.0,0.0,2.2000000477,556.0,91548.0,5.9000000954
386.0,2018.0,9.0,12.0,0.0,0.0,0.0,2.2999999523,544.0,90361.0,6.3000001907
387.0,2018.0,9.0,12.0,1.0,0.0,0.0,2.0,537.0,108521.0,5.9000000954
388.0,2018.0,9.0,12.0,2.0,0.0,0.0,1.7000000477,528.0,95145.0,5.5
389.0,2018.0,9.0,12.0,3.0,0.0,0.0,1.7000000477,522.0,97646.0,5.5
390.0,2018.0,9.0,12.0,4.0,0.0,0.0,1.7000000477,530.0,93810.0,5.5999999046
391.0,2018.0,9.0,12.0,5.0,0.0,0.0,1.7000000477,531.0,97651.0,5.4000000954
392.0,2018.0,9.0,12.0,6.0,0.0,0.0,1.6000000238,519.0,118660.0,5.4000000954
393.0,2018.0,9.0,12.0,7.0,0.0,0.0,2.2999999523,555.0,163178.0,5.1999998093
394.0,2018.0,9.0,12.0,8.0,0.0,0.0,2.2999999523,531.0,150892.0,5.0999999046
395.0,2018.0,9.0,12.0,9.0,0.0,0.0,1.7999999523,510.0,99947.0,5.5999999046
396.0,2018.0,9.0,12.0,10.0,0.0,0.0,2.2000000477,507.0,113328.0,5.5999999046
397.0,2018.0,9.0,12.0,11.0,0.0,0.0,3.5,533.0,171026.0,4.4000000954
398.0,2018.0,9.0,12.0,12.0,0.0,0.0,3.2999999523,519.0,163820.0,4.6999998093
399.0,2018.0,9.0,12.0,13.0,0.0,0.0,2.5,496.0,129043.0,4.9000000954
400.0,2018.0,9.0,12.0,14.0,0.0,0.0,3.7000000477,514.0,149938.0,5.0
401.0,2018.0,9.0,12.0,15.0,0.0,0.0,3.7000000477,498.0,131512.0,5.6999998093
402.0,2018.0,9.0,12.0,16.0,0.0,0.0,2.9000000954,480.0,108790.0,5.3000001907
403.0,2018.0,9.0,12.0,17.0,0.0,0.0,3.4000000954,477.0,102292.0,5.3000001907
404.0,2018.0,9.0,12.0,18.0,0.0,0.0,4.3000001907,498.0,116260.0,5.0999999046
405.0,2018.0,9.0,12.0,19.0,0.0,0.0,4.6999998093,489.0,148995.0,3.9000000954
406.0,2018.0,9.0,12.0,20.0,0.0,0.0,4.4000000954,474.0,133801.0,4.4000000954
407.0,2018.0,9.0,12.0,21.0,0.0,0.0,4.4000000954,482.0,127201.0,4.4000000954
408.0,2018.0,9.0,12.0,22.0,0.0,0.0,5.0999999046,498.0,128969.0,4.5
409.0,2018.0,9.0,12.0,23.0,0.0,0.0,5.3000001907,491.0,104607.0,5.0
410.0,2018.0,9.0,13.0,0.0,0.0,0.0,5.8000001907,486.0,115039.0,4.5999999046
411.0,2018.0,9.0,13.0,1.0,0.0,0.0,5.8000001907,485.0,115590.0,4.6999998093
412.0,2018.0,9.0,13.0,2.0,0.0,0.0,6.3000001907,487.0,114285.0,4.6999998093
413.0,2018.0,9.0,13.0,3.0,0.0,0.0,6.5,486.0,115342.0,4.5999999046
414.0,2018.0,9.0,13.0,4.0,0.0,0.0,6.5,477.0,121137.0,3.7999999523
415.0,2018.0,9.0,13.0,5.0,0.0,0.0,6.8000001907,478.0,109789.0,4.9000000954
416.0,2018.0,9.0,13.0,6.0,0.0,0.0,7.0999999046,477.0,110635.0,4.9000000954
417.0,2018.0,9.0,13.0,7.0,0.0,0.0,6.9000000954,479.0,112953.0,4.9000000954
418.0,2018.0,9.0,13.0,8.0,0.0,0.0,6.5,484.0,112859.0,5.5
419.0,2018.0,9.0,13.0,9.0,0.0,0.0,6.4000000954,484.0,120719.0,6.0
420.0,2018.0,9.0,13.0,10.0,0.0,0.0,6.0,473.0,120985.0,6.1999998093
421.0,2018.0,9.0,13.0,11.0,0.0,0.0,6.1999998093,481.0,101018.0,6.3000001907
422.0,2018.0,9.0,13.0,12.0,0.0,0.0,5.5999999046,488.0,137489.0,5.5999999046
423.0,2018.0,9.0,13.0,13.0,0.0,0.0,4.3000001907,464.0,128585.0,5.0999999046
424.0,2018.0,9.0,13.0,14.0,0.0,0.0,4.4000000954,476.0,130389.0,6.3000001907
425.0,2018.0,9.0,13.0,15.0,0.0,0.0,4.5999999046,493.0,161989.0,6.6999998093
426.0,2018.0,9.0,13.0,16.0,0.0,0.0,4.0999999046,499.0,159440.0,6.0
427.0,2018.0,9.0,13.0,17.0,0.0,0.0,4.4000000954,512.0,175437.0,5.5
428.0,2018.0,9.0,13.0,18.0,0.0,0.0,4.3000001907,524.0,173578.0,5.5
429.0,2018.0,9.0,13.0,19.0,0.0,0.0,3.5,526.0,176005.0,5.1999998093
430.0,2018.0,9.0,13.0,20.0,0.0,0.0,3.0999999046,514.0,134108.0,5.6999998093
431.0,2018.0,9.0,13.0,21.0,0.0,0.0,2.5999999046,513.0,113491.0,5.8000001907
432.0,2018.0,9.0,13.0,22.0,0.0,0.0,2.9000000954,531.0,122406.0,5.5
433.0,2018.0,9.0,13.0,23.0,0.0,0.0,3.0999999046,551.0,166656.0,5.5
434.0,2018.0,9.0,14.0,0.0,0.0,0.0,3.7999999523,565.0,181057.0,4.8000001907
435.0,2018.0,9.0,14.0,1.0,0.0,0.0,3.5999999046,568.0,196768.0,4.4000000954
436.0,2018.0,9.0,14.0,2.0,0.0,0.0,3.0999999046,564.0,159521.0,5.5999999046
437.0,2018.0,9.0,14.0,3.0,0.0,0.0,3.2000000477,544.0,184942.0,5.1999998093
438.0,2018.0,9.0,14.0,4.0,0.0,0.0,3.0999999046,546.0,150474.0,5.0999999046
439.0,2018.0,9.0,14.0,5.0,0.0,0.0,3.0,546.0,157224.0,4.3000001907
440.0,2018.0,9.0,14.0,6.0,0.0,0.0,2.7000000477,554.0,133185.0,4.3000001907
441.0,2018.0,9.0,14.0,7.0,0.0,0.0,2.4000000954,558.0,116763.0,4.3000001907
442.0,2018.0,9.0,14.0,8.0,0.0,0.0,2.5,551.0,111406.0,4.4000000954
443.0,2018.0,9.0,14.0,9.0,0.0,0.0,2.7000000477,551.0,120958.0,4.5
444.0,2018.0,9.0,14.0,10.0,0.0,0.0,2.7000000477,547.0,118993.0,4.6999998093
445.0,2018.0,9.0,14.0,11.0,0.0,0.0,2.9000000954,546.0,113552.0,4.6999998093
446.0,2018.0,9.0,14.0,12.0,0.0,0.0,3.4000000954,543.0,132823.0,5.0999999046
447.0,2018.0,9.0,14.0,13.0,0.0,0.0,3.0,541.0,116064.0,5.0
448.0,2018.0,9.0,14.0,14.0,0.0,0.0,2.2999999523,533.0,105335.0,4.9000000954
449.0,2018.0,9.0,14.0,15.0,0.0,0.0,3.2000000477,545.0,123996.0,5.0999999046
450.0,2018.0,9.0,14.0,16.0,0.0,0.0,3.7999999523,548.0,155512.0,4.9000000954
451.0,2018.0,9.0,14.0,17.0,0.0,0.0,3.4000000954,586.0,185243.0,4.9000000954
452.0,2018.0,9.0,14.0,18.0,0.0,0.0,3.2999999523,602.0,196514.0,4.9000000954
453.0,2018.0,9.0,14.0,19.0,0.0,0.0,3.0999999046,597.0,195539.0,4.9000000954
454.0,2018.0,9.0,14.0,20.0,0.0,0.0,2.7000000477,631.0,186799.0,4.5
455.0,2018.0,9.0,14.0,21.0,0.0,0.0,3.0,671.0,211314.0,4.3000001907
456.0,2018.0,9.0,14.0,22.0,0.0,0.0,2.5999999046,669.0,229766.0,4.1999998093
457.0,2018.0,9.0,14.0,23.0,0.0,0.0,1.6000000238,688.0,204054.0,3.0
458.0,2018.0,9.0,15.0,0.0,0.0,0.0,1.5,679.0,177081.0,2.7999999523
459.0,2018.0,9.0,15.0,1.0,0.0,0.0,1.5,670.0,146446.0,2.7999999523
460.0,2018.0,9.0,15.0,2.0,0.0,0.0,1.6000000238,646.0,131114.0,2.9000000954
461.0,2018.0,9.0,15.0,3.0,0.0,0.0,1.7999999523,618.0,106978.0,3.2000000477
462.0,2018.0,9.0,15.0,4.0,0.0,0.0,1.7999999523,600.0,107149.0,2.9000000954
463.0,2018.0,9.0,15.0,5.0,0.0,0.0,2.0,577.0,105462.0,2.2000000477
464.0,2018.0,9.0,15.0,6.0,0.0,0.0,2.0999999046,573.0,115364.0,2.0
465.0,2018.0,9.0,15.0,7.0,0.0,0.0,2.0,575.0,102963.0,3.4000000954
466.0,2018.0,9.0,15.0,8.0,0.0,0.0,2.0999999046,560.0,119854.0,2.2999999523
467.0,2018.0,9.0,15.0,9.0,0.0,0.0,2.0,549.0,122250.0,2.0999999046
468.0,2018.0,9.0,15.0,10.0,0.0,0.0,1.8999999762,543.0,100530.0,2.9000000954
469.0,2018.0,9.0,15.0,11.0,0.0,0.0,1.7999999523,535.0,105766.0,3.0
470.0,2018.0,9.0,15.0,12.0,0.0,0.0,2.0,535.0,98792.0,2.5999999046
471.0,2018.0,9.0,15.0,13.0,0.0,0.0,2.2000000477,550.0,114537.0,1.7999999523
472.0,2018.0,9.0,15.0,14.0,0.0,0.0,1.8999999762,526.0,101070.0,2.5999999046
473.0,2018.0,9.0,15.0,15.0,0.0,0.0,2.0999999046,531.0,101814.0,2.0999999046
474.0,2018.0,9.0,15.0,16.0,0.0,0.0,1.8999999762,527.0,87910.0,3.5999999046
475.0,2018.0,9.0,15.0,17.0,0.0,0.0,1.8999999762,523.0,63422.0,3.5
476.0,2018.0,9.0,15.0,18.0,0.0,0.0,1.7999999523,503.0,70763.0,2.4000000954
477.0,2018.0,9.0,15.0,19.0,0.0,0.0,1.7999999523,480.0,77475.0,2.4000000954
478.0,2018.0,9.0,15.0,20.0,0.0,0.0,2.0,480.0,78886.0,2.2999999523
479.0,2018.0,9.0,15.0,21.0,0.0,0.0,2.0,475.0,74758.0,2.4000000954
480.0,2018.0,9.0,15.0,22.0,0.0,0.0,2.2999999523,472.0,77324.0,1.8999999762
481.0,2018.0,9.0,15.0,23.0,0.0,0.0,2.5999999046,471.0,80485.0,1.7000000477
482.0,2018.0,9.0,16.0,0.0,0.0,0.0,2.2000000477,464.0,64742.0,2.7000000477
483.0,2018.0,9.0,16.0,1.0,0.0,0.0,2.4000000954,459.0,48729.0,3.0
484.0,2018.0,9.0,16.0,2.0,0.0,0.0,3.0,468.0,62502.0,3.2000000477
485.0,2018.0,9.0,16.0,3.0,0.0,0.0,3.2000000477,464.0,74391.0,2.4000000954
486.0,2018.0,9.0,16.0,4.0,0.0,0.0,3.0,443.0,55971.0,3.4000000954
487.0,2018.0,9.0,16.0,5.0,0.0,0.0,3.2000000477,442.0,56559.0,3.7000000477
488.0,2018.0,9.0,16.0,6.0,0.0,0.0,4.0,440.0,54683.0,3.2999999523
489.0,2018.0,9.0,16.0,7.0,0.0,0.0,4.6999998093,442.0,45024.0,2.5
490.0,2018.0,9.0,16.0,8.0,0.0,0.0,5.1999998093,434.0,45396.0,2.2000000477
491.0,2018.0,9.0,16.0,9.0,0.0,0.0,4.9000000954,421.0,45124.0,3.0
492.0,2018.0,9.0,16.0,10.0,0.0,0.0,4.5,420.0,36795.0,3.2999999523
493.0,2018.0,9.0,16.0,11.0,0.0,0.0,5.0999999046,421.0,45341.0,2.4000000954
494.0,2018.0,9.0,16.0,12.0,0.0,0.0,4.9000000954,421.0,45847.0,2.2000000477
495.0,2018.0,9.0,16.0,13.0,0.0,0.0,4.9000000954,416.0,43311.0,2.4000000954
496.0,2018.0,9.0,16.0,14.0,0.0,0.0,5.1999998093,413.0,43083.0,2.5
497.0,2018.0,9.0,16.0,15.0,0.0,0.0,4.6999998093,400.0,42466.0,3.0999999046
498.0,2018.0,9.0,16.0,16.0,0.0,0.0,5.1999998093,396.0,44156.0,3.0
499.0,2018.0,9.0,16.0,17.0,0.0,0.0,5.5,391.0,43747.0,2.7999999523
500.0,2018.0,9.0,16.0,18.0,0.0,0.0,5.4000000954,388.0,43162.0,3.0
501.0,2018.0,9.0,16.0,19.0,0.0,0.0,4.8000001907,384.0,40985.0,3.2999999523
502.0,2018.0,9.0,16.0,20.0,0.0,0.0,4.3000001907,375.0,48475.0,3.7999999523
503.0,2018.0,9.0,16.0,21.0,0.0,0.0,5.3000001907,383.0,47922.0,3.9000000954
504.0,2018.0,9.0,16.0,22.0,0.0,0.0,7.0,381.0,47075.0,3.7000000477
505.0,2018.0,9.0,16.0,23.0,0.0,0.0,7.6999998093,381.0,44118.0,3.7000000477
506.0,2018.0,9.0,17.0,0.0,0.0,0.0,8.6999998093,381.0,44595.0,3.7999999523
507.0,2018.0,9.0,17.0,1.0,0.0,0.0,12.5,391.0,35598.0,5.3000001907
508.0,2018.0,9.0,17.0,2.0,0.0,0.0,21.899999619,407.0,35099.0,6.6999998093
509.0,2018.0,9.0,17.0,3.0,0.0,0.0,8.6000003815,416.0,67592.0,10.800000191
510.0,2018.0,9.0,17.0,4.0,0.0,0.0,7.6999998093,425.0,110725.0,9.3999996185
511.0,2018.0,9.0,17.0,5.0,0.0,0.0,8.0,446.0,149973.0,6.0
512.0,2018.0,9.0,17.0,6.0,0.0,0.0,7.3000001907,496.0,134697.0,6.6999998093
513.0,2018.0,9.0,17.0,7.0,0.0,0.0,4.9000000954,528.0,131573.0,6.5999999046
514.0,2018.0,9.0,17.0,8.0,0.0,0.0,6.4000000954,561.0,241587.0,6.9000000954
515.0,2018.0,9.0,17.0,9.0,0.0,0.0,7.5999999046,545.0,276217.0,6.4000000954
516.0,2018.0,9.0,17.0,10.0,0.0,0.0,8.0,531.0,276870.0,6.9000000954
517.0,2018.0,9.0,17.0,11.0,0.0,0.0,7.9000000954,510.0,248908.0,9.3999996185
518.0,2018.0,9.0,17.0,12.0,0.0,0.0,8.3999996185,512.0,245911.0,9.8000001907
519.0,2018.0,9.0,17.0,13.0,0.0,0.0,7.8000001907,528.0,268464.0,8.1999998093
520.0,2018.0,9.0,17.0,14.0,0.0,0.0,8.1000003815,529.0,270204.0,8.5
521.0,2018.0,9.0,17.0,15.0,0.0,0.0,8.1000003815,514.0,253315.0,8.6000003815
522.0,2018.0,9.0,17.0,16.0,0.0,0.0,8.3000001907,499.0,255348.0,8.3000001907
523.0,2018.0,9.0,17.0,17.0,0.0,0.0,7.9000000954,523.0,252140.0,8.1999998093
524.0,2018.0,9.0,17.0,18.0,0.0,0.0,5.9000000954,536.0,169677.0,5.6999998093
525.0,2018.0,9.0,17.0,19.0,0.0,0.0,4.0999999046,543.0,144411.0,4.0
526.0,2018.0,9.0,17.0,20.0,0.0,0.0,4.3000001907,546.0,138292.0,4.0999999046
527.0,2018.0,9.0,17.0,21.0,0.0,0.0,4.0,554.0,133291.0,3.9000000954
528.0,2018.0,9.0,17.0,22.0,0.0,0.0,3.9000000954,558.0,132237.0,3.5
529.0,2018.0,9.0,17.0,23.0,0.0,0.0,3.5,553.0,125992.0,4.1999998093
530.0,2018.0,9.0,18.0,0.0,0.0,0.0,3.0,529.0,118886.0,4.3000001907
531.0,2018.0,9.0,18.0,1.0,0.0,0.0,3.0999999046,538.0,129232.0,4.4000000954
532.0,2018.0,9.0,18.0,2.0,0.0,0.0,3.0999999046,539.0,136343.0,4.4000000954
533.0,2018.0,9.0,18.0,3.0,0.0,0.0,3.2999999523,537.0,160804.0,3.4000000954
534.0,2018.0,9.0,18.0,4.0,0.0,0.0,3.2999999523,528.0,140281.0,3.7000000477
535.0,2018.0,9.0,18.0,5.0,0.0,0.0,3.2000000477,534.0,134733.0,4.0999999046
536.0,2018.0,9.0,18.0,6.0,0.0,0.0,3.0,528.0,127425.0,3.9000000954
537.0,2018.0,9.0,18.0,7.0,0.0,0.0,2.7000000477,539.0,121027.0,3.9000000954
538.0,2018.0,9.0,18.0,8.0,0.0,0.0,2.7000000477,539.0,116315.0,3.5999999046
539.0,2018.0,9.0,18.0,9.0,0.0,0.0,2.9000000954,515.0,113019.0,3.2000000477
540.0,2018.0,9.0,18.0,10.0,0.0,0.0,3.0,497.0,102999.0,3.4000000954
541.0,2018.0,9.0,18.0,11.0,0.0,0.0,3.0999999046,487.0,92959.0,4.0
542.0,2018.0,9.0,18.0,12.0,0.0,0.0,2.9000000954,483.0,85153.0,4.6999998093
543.0,2018.0,9.0,18.0,13.0,0.0,0.0,3.2000000477,484.0,90719.0,4.0999999046
544.0,2018.0,9.0,18.0,14.0,0.0,0.0,3.7000000477,478.0,109358.0,3.4000000954
545.0,2018.0,9.0,18.0,15.0,0.0,0.0,3.5,486.0,90306.0,4.4000000954
546.0,2018.0,9.0,18.0,16.0,0.0,0.0,3.9000000954,488.0,96787.0,3.9000000954
547.0,2018.0,9.0,18.0,17.0,0.0,0.0,3.0999999046,497.0,87371.0,4.5
