3.2999999523	6.9600000381
3.2000000477	6.8899998665
3.2999999523	6.75
3.2000000477	7.6399998665
3.2000000477	8.9099998474
3.0999999046	9.3400001526
3.0999999046	7.2100000381
3.0999999046	9.3000001907
2.7999999523	6.1700000763
3.2000000477	8.8299999237
3.2999999523	9.1599998474
3.5	8.6999998093
3.5	9.25
3.5	8.9099998474
3.4000000954	8.8100004196
3.2999999523	7.8699998856
3.4000000954	4.8200001717
3.7999999523	5.1100001335
3.9000000954	5.0799999237
3.7000000477	7.4800000191
3.4000000954	7.0700001717
3.5	6.5999999046
2.9000000954	7.2699999809
3.5999999046	6.9800000191
4.0	7.2600002289
3.7999999523	7.1700000763
3.7000000477	7.6300001144
3.0	7.4899997711
3.2000000477	7.3000001907
2.9000000954	6.9400000572
2.9000000954	6.9000000954
2.7999999523	7.4800000191
2.7000000477	7.5599999428
2.5999999046	6.5399999619
2.7000000477	6.25
2.7000000477	6.6199998856
2.5	6.0399999619
2.4000000954	4.9299998283
2.5	4.5399999619
2.5999999046	6.1199998856
2.9000000954	7.1399998665
2.7999999523	7.8000001907
2.9000000954	7.7800002098
3.0	8.1300001144
2.9000000954	8.1700000763
2.7000000477	8.720000267
2.7000000477	8.7700004578
2.7999999523	9.0100002289
2.7000000477	9.1800003052
2.7999999523	9.0900001526
2.7000000477	8.7399997711
4.9000000954	8.9600000381
5.0999999046	9.4899997711
5.5	9.3100004196
7.8000001907	9.2700004578
5.4000000954	4.8699998856
4.9000000954	8.6000003815
4.8000001907	8.529999733
5.0	8.0799999237
5.0999999046	8.6499996185
4.6999998093	8.4899997711
4.3000001907	8.5900001526
4.0	8.4600000381
4.1999998093	8.5500001907
4.0	8.6599998474
3.7999999523	8.4499998093
3.2999999523	8.4099998474
2.7000000477	8.75
2.7000000477	8.3400001526
2.7000000477	5.1700000763
2.7000000477	8.0100002289
2.7999999523	7.4400000572
3.0999999046	7.1199998856
3.5	6.9899997711
3.7000000477	6.0100002289
3.4000000954	6.0599999428
3.5999999046	5.8899998665
3.5	5.9899997711
3.4000000954	5.5500001907
3.2000000477	5.1900000572
3.2999999523	4.1999998093
3.5999999046	3.9900000095
4.0	4.4400000572
5.0999999046	4.7300000191
5.5999999046	5.2600002289
4.5999999046	5.2899999619
4.6999998093	4.7800002098
5.8000001907	4.9800000191
6.1999998093	5.4200000763
5.4000000954	2.9200000763
4.0	4.9600000381
5.0999999046	5.3800001144
6.0	5.5300002098
6.0	5.6599998474
4.5999999046	5.25
4.3000001907	5.1500000954
4.1999998093	4.2199997902
6.5999999046	4.3899998665
6.5999999046	4.8699998856
6.1999998093	5.8000001907
5.9000000954	5.3099999428
5.6999998093	5.6999998093
5.6999998093	5.0700001717
5.3000001907	3.9700000286
5.3000001907	4.7399997711
5.0999999046	4.75
4.3000001907	4.9800000191
3.9000000954	5.3099999428
4.4000000954	4.8800001144
4.5	4.3299999237
4.1999998093	3.2599999905
4.9000000954	2.4100000858
5.3000001907	3.8900001049
5.5	2.9600000381
5.6999998093	2.9400000572
6.0	3.7999999523
5.5	4.4800000191
4.6999998093	4.2100000381
4.4000000954	4.1399998665
4.3000001907	4.0500001907
4.3000001907	4.7699999809
4.3000001907	4.1799998283
4.0999999046	5.1599998474
4.5	4.8699998856
4.0999999046	4.6999998093
3.9000000954	4.6599998474
4.0999999046	5.0100002289
4.0	3.7799999714
4.0	4.4400000572
4.0999999046	4.6700000763
3.9000000954	4.0599999428
3.5999999046	4.5799999237
3.5	3.4600000381
3.5	3.8299999237
3.7999999523	4.3699998856
3.7999999523	3.3099999428
3.9000000954	3.7899999619
3.7999999523	4.1500000954
3.7000000477	4.7399997711
3.7999999523	4.3099999428
3.7999999523	3.5499999523
3.9000000954	4.2899999619
4.0999999046	4.5700001717
3.7999999523	3.6500000954
3.5999999046	3.8099999428
3.9000000954	4.3800001144
4.3000001907	6.5999999046
4.6999998093	6.1599998474
4.4000000954	3.9000000954
4.5	3.3499999046
5.5	6.7600002289
5.5999999046	7.1100001335
5.1999998093	7.6700000763
5.4000000954	6.8899998665
6.0	6.3000001907
6.5	6.9400000572
5.5999999046	7.4499998093
6.4000000954	7.8899998665
6.9000000954	6.8000001907
7.5999999046	6.8899998665
8.8000001907	6.7300000191
7.6999998093	4.5399999619
8.1000003815	3.4100000858
6.4000000954	2.7200000286
5.8000001907	3.9700000286
5.0999999046	3.8199999332
5.6999998093	4.2899999619
5.0	1.8899999857
5.9000000954	4.1500000954
6.9000000954	4.2300000191
6.0999999046	3.2000000477
5.3000001907	2.8900001049
5.6999998093	1.8500000238
6.5	3.0899999142
4.9000000954	3.1700000763
5.3000001907	4.3499999046
4.0	5.8400001526
3.9000000954	2.6700000763
4.0	4.8699998856
4.1999998093	6.7100000381
4.0	7.3699998856
4.0	6.7199997902
4.0	5.7199997902
3.7000000477	6.3800001144
3.4000000954	5.1300001144
3.0	4.5100002289
2.9000000954	1.9800000191
3.2999999523	4.8699998856
3.2000000477	7.3200001717
3.4000000954	5.9800000191
4.5	7.1700000763
6.0	7.25
5.9000000954	8.5500001907
6.0999999046	9.1199998856
8.1000003815	8.6899995804
8.8000001907	10.300000191
9.0	11.470000267
9.3999996185	11.859999657
8.8000001907	11.890000343
8.6999998093	11.920000076
8.8999996185	11.359999657
9.3000001907	11.869999886
9.3000001907	11.869999886
8.6000003815	11.670000076
8.3000001907	11.079999924
8.0	10.31000042
7.1999998093	10.529999733
7.5999999046	10.350000381
6.5999999046	10.590000153
5.3000001907	10.109999657
4.0999999046	10.329999924
4.1999998093	10.31000042
4.8000001907	10.109999657
6.3000001907	10.010000229
6.3000001907	10.020000458
6.4000000954	9.8999996185
6.1999998093	9.4300003052
5.9000000954	8.9300003052
5.0999999046	7.0399999619
5.0999999046	8.25
4.5	7.8499999046
5.0999999046	7.5199999809
5.4000000954	7.6199998856
5.6999998093	7.0300002098
5.1999998093	6.9899997711
4.5	6.0399999619
3.7000000477	6.4000000954
3.7000000477	6.1500000954
3.5	5.2199997902
3.5	5.0599999428
3.2999999523	4.3000001907
2.9000000954	4.4099998474
2.7999999523	4.7199997902
3.4000000954	4.25
3.0999999046	4.8400001526
3.2000000477	3.4500000477
2.9000000954	4.6900000572
3.0999999046	4.1700000763
2.7999999523	3.7200000286
3.0	4.3400001526
3.0	4.1199998856
3.0999999046	3.6500000954
2.9000000954	2.9900000095
2.7999999523	2.8199999332
2.0999999046	2.9200000763
2.0	3.6099998951
2.0	4.3200001717
2.2999999523	4.5399999619
2.7000000477	4.1900000572
2.4000000954	4.0300002098
2.2999999523	2.9500000477
2.5	2.7000000477
2.7000000477	3.2300000191
2.5999999046	3.5299999714
2.5	3.2300000191
2.5999999046	3.0499999523
2.5999999046	3.3800001144
