qoi,mapCR,model,run,metric,shift,Tmin,Tmax
Np,GONG2209,AWSoMR,1,34.60218615100849,38,0.2,0.8
Np,GONG2209,AWSoMR,2,7.366106152686552,48,0.2,0.8
Np,GONG2209,AWSoMR,3,5.706323251362941,48,0.2,0.8
Np,GONG2209,AWSoMR,4,10.499116092143678,48,0.2,0.8
Np,GONG2209,AWSoMR,5,16.707369482497462,21,0.2,0.8
Np,GONG2209,AWSoMR,6,7.374020740906117,48,0.2,0.8
Np,ADAPT2209,AWSoMR,1,6.063901284236456,18,0.2,0.8
Np,ADAPT2209,AWSoMR,2,6.138180631353181,-15,0.2,0.8
Np,ADAPT2209,AWSoMR,3,10.386977037025936,31,0.2,0.8
Np,ADAPT2209,AWSoMR,4,5.99542263924421,-45,0.2,0.8
Np,ADAPT2209,AWSoMR,5,5.565901100817282,-6,0.2,0.8
Np,ADAPT2209,AWSoMR,6,18.330556400709515,20,0.2,0.8
Np,GONG2152,AWSoMR,1,50.182632136882845,48,0.2,0.8
Np,GONG2152,AWSoMR,2,25.222631377003,48,0.2,0.8
Np,GONG2152,AWSoMR,3,17.02568899563758,48,0.2,0.8
Np,GONG2152,AWSoMR,4,35.138672364113944,48,0.2,0.8
Np,GONG2152,AWSoMR,5,53.68887302791283,48,0.2,0.8
Np,GONG2152,AWSoMR,6,56.98813155571862,-30,0.2,0.8
Np,ADAPT2152,AWSoMR,1,21923.349701814863,48,0.2,0.8
Np,ADAPT2152,AWSoMR,2,5.820765721382932,48,0.2,0.8
Np,ADAPT2152,AWSoMR,3,306013.2822165218,-48,0.2,0.8
Np,ADAPT2152,AWSoMR,6,34.38480485417524,48,0.2,0.8
Np,GONG2154,AWSoMR,1,26.12344648841129,17,0.2,0.8
Np,GONG2154,AWSoMR,2,7.059826884534546,-1,0.2,0.8
Np,GONG2154,AWSoMR,3,52.572921696298806,48,0.2,0.8
Np,GONG2154,AWSoMR,4,8.180194455184028,48,0.2,0.8
Np,GONG2154,AWSoMR,5,111.66760763851468,48,0.2,0.8
