qoi,mapCR,model,run,metric,shift,Tmin,Tmax
Ur,GONG2152,AWSoMR,2,105.02486598022081,3,0.2,0.8
Ur,GONG2152,AWSoMR,3,101.62170817029677,8,0.2,0.8
Ur,GONG2152,AWSoMR,4,101.62602347107944,0,0.2,0.8
Ur,GONG2152,AWSoMR,5,102.89158127828102,7,0.2,0.8
Ur,GONG2152,AWSoMR,6,73.90105690666704,-7,0.2,0.8
Ur,ADAPT2152,AWSoMR,1,230.0396514651925,12,0.2,0.8
Ur,ADAPT2152,AWSoMR,2,126.54089141291938,12,0.2,0.8
Ur,ADAPT2152,AWSoMR,3,1279.6166990162278,-30,0.2,0.8
Ur,ADAPT2152,AWSoMR,6,143.65711297104988,6,0.2,0.8
Ur,GONG2154,AWSoMR,1,41.25736146220501,2,0.2,0.8
Ur,GONG2154,AWSoMR,2,39.67506448578429,0,0.2,0.8
Ur,GONG2154,AWSoMR,3,107.18537104798828,10,0.2,0.8
Ur,GONG2154,AWSoMR,4,105.17323767198297,8,0.2,0.8
Ur,GONG2154,AWSoMR,5,83.48706804827256,43,0.2,0.8
Ur,GONG2154,AWSoMR,6,111.60960959240747,-9,0.2,0.8
Ur,ADAPT2154,AWSoMR,1,484.22195750822397,-5,0.2,0.8
Ur,ADAPT2154,AWSoMR,2,244.38111977897833,1,0.2,0.8
Ur,ADAPT2154,AWSoMR,3,229.0863657855007,-3,0.2,0.8
Ur,ADAPT2154,AWSoMR,4,245.3163966992033,2,0.2,0.8
Ur,ADAPT2154,AWSoMR,5,244.59037216255055,1,0.2,0.8
Ur,ADAPT2154,AWSoMR,6,156.4129270081482,-3,0.2,0.8
Np,GONG2208,AWSoM,1,17.214663838421288,25,0.2,0.8
Np,GONG2208,AWSoM,2,9.08473013596039,22,0.2,0.8
Np,GONG2208,AWSoM,3,5.079142971206193,-11,0.2,0.8
Np,GONG2208,AWSoM,4,10.651930438423175,48,0.2,0.8
Np,GONG2208,AWSoM,5,6.838576088011242,2,0.2,0.8
Np,GONG2208,AWSoM,6,20.801586064768284,-12,0.2,0.8
Np,ADAPT2208,AWSoM,1,50.8113465457625,-47,0.2,0.8
Np,ADAPT2208,AWSoM,2,4.61347016264965,13,0.2,0.8
Np,ADAPT2208,AWSoM,3,7.64690215774673,0,0.2,0.8
Np,ADAPT2208,AWSoM,4,6.277263086382168,-8,0.2,0.8
Np,ADAPT2208,AWSoM,5,6.9394971403728,-2,0.2,0.8
Np,ADAPT2208,AWSoM,6,5.3509971138478685,-3,0.2,0.8
Np,GONG2209,AWSoM,1,5.729630527559505,48,0.2,0.8
Np,GONG2209,AWSoM,2,7.02511988936153,44,0.2,0.8
Np,GONG2209,AWSoM,3,15.559962034464167,20,0.2,0.8
Np,GONG2209,AWSoM,4,44.13613065745156,24,0.2,0.8
Np,GONG2209,AWSoM,5,9.082177453766569,48,0.2,0.8
Np,GONG2209,AWSoM,6,6.584318937512288,8,0.2,0.8
Np,ADAPT2209,AWSoM,1,19.61758237574373,4,0.2,0.8
Np,ADAPT2209,AWSoM,2,5.1107508174601195,-5,0.2,0.8
Np,ADAPT2209,AWSoM,3,5.883359478281609,-6,0.2,0.8
Np,ADAPT2209,AWSoM,4,39.68152015501073,5,0.2,0.8
Np,ADAPT2209,AWSoM,5,5.17558495406445,-6,0.2,0.8
Np,ADAPT2209,AWSoM,6,54.62368914036623,-10,0.2,0.8
Np,GONG2152,AWSoM,1,10.108480298973369,-5,0.2,0.8
Np,GONG2152,AWSoM,2,74.69925779476009,-4,0.2,0.8
Np,GONG2152,AWSoM,3,127.46315236875601,0,0.2,0.8
Np,GONG2152,AWSoM,4,23.035912111388424,-38,0.2,0.8
Np,GONG2152,AWSoM,5,54.79965834101758,0,0.2,0.8
Np,GONG2152,AWSoM,6,55.09593914461054,1,0.2,0.8
Np,ADAPT2152,AWSoM,1,76.58401273135755,-7,0.2,0.8
Np,ADAPT2152,AWSoM,2,180.40842347182706,-2,0.2,0.8
Np,ADAPT2152,AWSoM,3,57.86929280736848,1,0.2,0.8
Np,ADAPT2152,AWSoM,4,35.77296945511511,-5,0.2,0.8
Np,ADAPT2152,AWSoM,5,83.41332419998601,-9,0.2,0.8
Np,ADAPT2152,AWSoM,6,4.943951805050299,3,0.2,0.8
Np,GONG2154,AWSoM,1,103.17216087288546,2,0.2,0.8
Np,GONG2154,AWSoM,2,62.008568137509116,-2,0.2,0.8
Np,GONG2154,AWSoM,3,70.67459649860929,-4,0.2,0.8
Np,GONG2154,AWSoM,4,9.050788457661982,1,0.2,0.8
Np,GONG2154,AWSoM,5,15.06776435487265,-17,0.2,0.8
Np,GONG2154,AWSoM,6,100.91497899195113,-1,0.2,0.8
Np,ADAPT2154,AWSoM,1,104.01432337029372,0,0.2,0.8
Np,ADAPT2154,AWSoM,2,27.214702254218317,0,0.2,0.8
Np,ADAPT2154,AWSoM,3,9.604805457775445,0,0.2,0.8
Np,ADAPT2154,AWSoM,4,25.900367432853457,1,0.2,0.8
Np,ADAPT2154,AWSoM,5,32.59380725991922,1,0.2,0.8
Np,ADAPT2154,AWSoM,6,22.1275034838081,-1,0.2,0.8
Np,GONG2208,AWSoMR,1,10.450284148075173,38,0.2,0.8
Np,GONG2208,AWSoMR,2,5.157375373204186,27,0.2,0.8
Np,GONG2208,AWSoMR,3,25.517730110117043,11,0.2,0.8
