MagnetogramType = ADAPT Synchronic; ADAPTRealization = 1; InstrumentName = GONG; InputLatGrid = uniform; OutputLatGrid = uniform; MagUnit = Gauss; InputMapResolution = 360,180; MagnetogramDate = 2018-09-15T22:00:00; CentralMeridianLong = 2208.49901965806; InputFile = ADAPT_CR2208.fits;ASCIIFileCreationDate = 2021-05-18T23:28:34
         0  0.0000000000E+00 -2  3  2
   16471       1
 180.     2208.4990196581        0.5000000000
n m g h nOrder CR dLon
  17.   5.       -0.0821142112       -0.0195721620
  17.   6.        0.2746766184       -0.3030133979
  17.   7.       -0.2897840876       -0.2388700383
  17.   8.       -0.5463249975       -0.6911491649
  17.   9.       -0.2521573278       -0.0667419982
  17.  10.        0.1949040977        0.1194802712
  17.  11.        0.0471031084       -0.3914793056
  17.  12.        0.8253602528       -0.1608949420
  17.  13.        0.4239708763        0.8047382652
  17.  14.       -0.9776436123        0.7888504218
  17.  15.       -0.1888408818        0.0377432644
  17.  16.       -1.2412190474        0.3503368760
  17.  17.        0.1079847684        0.3684848023
  18.   0.       -0.1276890877        0.0000000000
  18.   1.       -0.3375702595        0.3940666330
  18.   2.       -0.2555628565       -0.5148545584
  18.   3.        0.3527314939        0.2026300742
  18.   4.       -0.3279589301       -0.1789494998
  18.   5.        0.1264852460        0.0576457445
  18.   6.        0.5465946873        0.2616699285
  18.   7.       -0.3043596025        0.0907007365
  18.   8.        0.2836964028        0.3905852127
  18.   9.        0.1249473066       -0.4374539029
  18.  10.       -0.1053665653       -0.0867899826
  18.  11.       -0.1073000934        0.2674574441
  18.  12.        0.3217006995       -0.1473521446
  18.  13.       -0.3789667194        0.4289282560
  18.  14.       -0.1463919177       -0.5078544359
  18.  15.        0.1965751815       -0.4891476366
  18.  16.        0.0475148589        0.0558887778
  18.  17.        1.1168098143        0.5439650483
  18.  18.        1.2721920600        0.8823603453
  19.   0.       -0.6803165491        0.0000000000
  19.   1.        0.1477575688       -0.0130658068
  19.   2.       -0.2788205231       -0.3390693795
  19.   3.       -0.5193656849        0.3728719844
  19.   4.       -0.1509150466        0.2799044414
  19.   5.       -0.5293394610       -0.0630684957
  19.   6.       -0.0087906966        0.3277868023
  19.   7.       -0.7478863589        0.1326134268
  19.   8.        0.2957428165        0.5391231822
  19.   9.        0.3253899158       -0.2615711119
  19.  10.        0.0328179641        0.2202675817
  19.  11.        0.1409243070        0.1046677549
  19.  12.       -0.5821230850       -0.1511087166
  19.  13.       -0.7688472808       -0.0885457775
  19.  14.        0.3733439900       -1.1800241927
  19.  15.        0.5871715078        0.0580639419
  19.  16.        0.6209116144        0.1993156357
  19.  17.       -0.3148520317       -0.1727862127
  19.  18.       -0.1711371526        0.6961593236
  19.  19.       -0.4867522410       -1.3129335153
  20.   0.        0.3901735339        0.0000000000
  20.   1.       -0.0529977228       -0.2772034200
  20.   2.        0.0903495778        0.7733037159
  20.   3.       -0.2954828440       -0.2799780323
  20.   4.       -0.7407594483        0.2696734726
  20.   5.        0.0046366279       -0.1863451795
  20.   6.       -0.4229057116       -0.4972612694
  20.   7.        0.0221063786       -0.1523309954
  20.   8.        0.1001497148       -0.3920237714
  20.   9.       -0.1947870454       -0.1960319136
  20.  10.        0.4044140158        0.5822864731
  20.  11.        0.0657320395       -0.1516686040
  20.  12.       -0.2536206970       -0.1261954903
  20.  13.       -0.7677356197        0.0785912821
  20.  14.        0.2485858474       -0.1968399828
  20.  15.       -0.0046429925       -0.3411868510
  20.  16.       -0.1549819079        0.2128720472
  20.  17.       -0.2828245485       -0.3221909601
  20.  18.        0.0663589016       -0.8689729859
  20.  19.        0.7093017177       -0.4540483545
  20.  20.        1.1507636852        0.4788406826
  21.   0.       -0.2095970010        0.0000000000
  21.   1.       -0.0776517625        0.3488605535
  21.   2.        0.1816131616        0.2028935506
  21.   3.       -0.0282973901       -0.1852699470
  21.   4.       -0.2727056862        0.0987750664
  21.   5.       -0.2320469413       -0.2174422857
  21.   6.       -0.2072705240       -0.1219974181
  21.   7.        0.5277686216        0.2551023372
  21.   8.        0.3140338073       -0.5880496345
  21.   9.       -0.5496361717        0.5305225401
  21.  10.        0.0420253578        0.0714929977
  21.  11.       -0.2394539053       -0.4658247122
  21.  12.        0.3190883600        0.2683880533
  21.  13.        0.2587580049       -0.5569068003
  21.  14.        0.1359829130        0.6514205588
  21.  15.       -0.5686838703        0.1351709984
  21.  16.       -1.1669725282       -0.2139125817
  21.  17.        0.5550238355       -0.3683247312
  21.  18.        0.2297902197       -0.5677717142
  21.  19.        0.3286770127        0.5640443221
  21.  20.        0.6128064186       -0.6588560926
  21.  21.       -0.7499887630       -0.0073730806
  22.   0.       -0.3590254477        0.0000000000
  22.   1.        0.1548703047       -0.0312712261
  22.   2.        0.0616607351       -0.2365683285
  22.   3.       -0.1022314363        0.2643092491
  22.   4.        0.0150425309       -0.2490287963
  22.   5.        0.0339401728       -0.1208955869
  22.   6.        0.1458132649        0.3854841503
  22.   7.       -0.2453713388        0.2202855841
  22.   8.        0.1630989934        0.4018169796
  22.   9.        0.0644386617        0.3616222413
  22.  10.       -0.4781253675       -0.6529893689
  22.  11.        0.1027063697       -0.1242470937
  22.  12.       -0.0503874731        0.7725402962
  22.  13.        0.2928157934        0.1585525570
  22.  14.       -0.2104723529        0.5790736689
  22.  15.       -0.3590811471       -0.2288136934
  22.  16.       -0.4791648151       -0.2225345674
  22.  17.        0.2579528620        0.2692433096
  22.  18.       -0.3142448124        0.6923570191
  22.  19.       -0.4683307972        0.6586469928
  22.  20.        0.1748878423       -0.0323043300
  22.  21.       -1.7034323178        0.2643089745
  22.  22.       -0.1717472921        0.1211809520
  23.   0.       -0.5370970306        0.0000000000
  23.   1.       -0.1745924333        0.2326247403
  23.   2.        0.3291099515       -0.2573159488
  23.   3.       -0.2328169194        0.4080178050
  23.   4.        0.3419740385       -0.2850677679
  23.   5.       -0.3922143286        0.3729991072
  23.   6.        0.4146907793        0.0104362536
  23.   7.       -0.3608532840       -0.3929679098
  23.   8.       -0.5220444161        0.5452538805
  23.   9.        0.5528074831       -0.5203297253
  23.  10.        0.1866170503       -0.0563899733
  23.  11.       -0.0816499651       -0.0909580953
  23.  12.       -0.1391306674        0.2342249348
  23.  13.        0.2427931802        0.3687191224
  23.  14.        0.1427557638       -0.2870614923
  23.  15.        0.3451021646       -0.1079895935
  23.  16.        0.1092288071        0.0196300509
  23.  17.        0.2132817444        0.0530127045
  23.  18.       -0.3581737572        0.6073803355
  23.  19.        0.0820361817       -0.1514178271
  23.  20.        0.5131483253        0.1399452262
  23.  21.        0.2406231375       -0.0690835541
  23.  22.        1.0701128960        0.4518768200
  23.  23.        0.4850615983        1.4825023505
  24.   0.        0.2998452500        0.0000000000
  24.   1.       -0.0227358438       -0.1590407486
  24.   2.        0.4245515717        0.8045785660
  24.   3.       -0.3909765439       -0.3043341725
  24.   4.       -0.0868385071       -0.3093178246
  24.   5.        0.1223337723        0.2995128570
  24.   6.       -0.5081678316       -0.4886582536
  24.   7.        0.1164635920       -0.7078013235
  24.   8.       -0.0971441457       -0.0107851212
  24.   9.       -0.2623173406       -0.3358586392
  24.  10.        0.3495446898        0.5282245331
  24.  11.       -0.1273864324        0.0090839682
  24.  12.       -0.2623397745        0.2799638902
  24.  13.        0.5082296170        0.1087658968
  24.  14.       -0.0157241382       -0.2349459292
  24.  15.        0.1344735028        0.7262246229
  24.  16.       -0.0378778269        0.5295555289
  24.  17.       -0.4445269988        0.2761404085
  24.  18.        0.1404230394       -0.1261914519
  24.  19.        0.2906512086       -0.9209246714
  24.  20.       -0.1201209770        0.3453778272
  24.  21.        0.9460176358        0.4123490114
  24.  22.        0.2947119882        0.3227889513
  24.  23.       -0.7523356342        1.0102177682
  24.  24.       -0.4080964632       -0.7467776535
  25.   0.        0.0937424170        0.0000000000
  25.   1.       -0.3805543446        0.1558392451
  25.   2.       -0.1905010995        0.1445775119
  25.   3.        0.0951481243       -0.0586721378
  25.   4.        0.3062042114        0.1800963217
  25.   5.       -0.6269388587       -0.0101613848
  25.   6.       -0.0020609972        0.1298820646
  25.   7.        0.2907594144        0.0870835269
  25.   8.        0.0730424012       -0.2813863772
  25.   9.        0.1004576541        0.3568118397
  25.  10.       -0.2928518894        0.3137689272
  25.  11.       -0.4222223120       -0.0731653530
  25.  12.        0.3296014759        0.0285669926
  25.  13.        0.2294033908       -0.0973850972
  25.  14.       -0.0570159669       -0.0216492138
  25.  15.        0.5643680301        0.1990914265
  25.  16.       -0.2124418816       -0.1448512901
  25.  17.        0.2649796229        0.0539818116
  25.  18.        0.5046209570        0.2549890675
  25.  19.        0.0788280748       -0.0849745820
  25.  20.       -0.0477179135        0.1336742749
  25.  21.        0.0276094444       -0.0798650877
  25.  22.       -1.0926807238        0.2629684936
  25.  23.        0.0109247079       -0.2643293917
  25.  24.        0.7569193014       -0.5665308352
  25.  25.        0.9158364730        0.8606901729
  26.   0.       -0.1708412022        0.0000000000
  26.   1.       -0.1029581359       -0.3374365293
  26.   2.        0.2185474598       -0.3082185937
  26.   3.       -0.0074363868        0.1731407559
  26.   4.       -0.0450694584       -0.1771324364
  26.   5.        0.3012413994        0.0472956474
  26.   6.       -0.1183641257        0.6410462950
  26.   7.       -0.0895033862        0.2066117471
  26.   8.        0.1642269610        0.5888119453
  26.   9.       -0.1994636624        0.0474976825
  26.  10.       -0.1308829727       -0.4187829393
  26.  11.        0.2552432226       -0.0452943586
  26.  12.        0.5351298838       -0.1017468722
  26.  13.       -0.1136897349       -0.1270924954
  26.  14.       -0.1123481679        0.8664818124
  26.  15.        0.4827214580       -0.2920198667
  26.  16.       -0.6313679454       -0.7915578955
  26.  17.        0.2508693484       -0.1745277847
  26.  18.       -0.1502233644       -0.4697588353
  26.  19.       -0.2228818674        0.3126209880
  26.  20.       -0.1460087179       -0.0657817161
  26.  21.       -0.3021286363       -0.0576926552
  26.  22.       -0.1059974742        0.1191146389
  26.  23.        0.9167153998       -0.5521879270
  26.  24.        0.3504269564       -0.1459212641
  26.  25.        0.5181214237       -0.2072961464
  26.  26.       -0.6522338325        0.2439149604
  27.   0.       -0.5048861026        0.0000000000
  27.   1.        0.1965820591       -0.1267379987
  27.   2.       -0.5041776364       -0.1626841133
  27.   3.        0.4706336764        0.2660853619
  27.   4.        0.2617376889       -0.2190292682
  27.   5.       -0.5244419124        0.1306072695
  27.   6.        0.1817989386       -0.3649077422
  27.   7.       -0.6154187577       -0.2997333150
  27.   8.        0.3220237278        0.0681063889
  27.   9.        0.2842277283       -0.5512876818
  27.  10.        0.3171287571       -0.0586836408
  27.  11.        0.4659927155        0.3304610393
  27.  12.       -0.1787163163        0.3517849065
  27.  13.        0.4074374157        0.0883659970
  27.  14.       -0.3059270639        0.5807746651
  27.  15.       -0.1781195411       -0.6205284669
  27.  16.       -0.1272850869        0.0023305819
  27.  17.        0.3505129953        0.2279598204
  27.  18.       -0.5303624745        0.6293094351
  27.  19.       -0.0025008882        0.2819019860
  27.  20.       -0.0763237397       -0.1943414614
  27.  21.       -0.4787485534       -0.1525684571
  27.  22.        0.5089012216       -0.3155927323
  27.  23.       -0.2990784909       -0.6467813910
  27.  24.       -0.3678707164        0.5647363786
  27.  25.       -0.2737434925       -0.1755575199
  27.  26.       -0.7812363817        0.2755031511
  27.  27.        0.0898296134       -0.5308501473
  28.   0.        0.0067704894        0.0000000000
  28.   1.        0.3605743136        0.1769242987
  28.   2.        0.0631019670       -0.1457180694
  28.   3.        0.2257579755        0.5230298244
  28.   4.       -0.2631650522       -0.1305722618
  28.   5.       -0.3773914382       -0.1563939566
  28.   6.        0.2970828592        0.2428247931
  28.   7.       -0.0788386241        0.2522097982
  28.   8.       -0.1013292755       -0.1719291579
  28.   9.        0.0416643632       -0.6730872204
  28.  10.        0.5542836073        0.8051688731
  28.  11.        0.0225558364       -0.0488514692
  28.  12.       -0.4347546248       -0.2121345219
  28.  13.        0.4619626894       -0.0886450325
  28.  14.       -0.2476469533       -0.0752076855
  28.  15.       -0.4348956634       -0.2164445819
  28.  16.        0.0317629361        0.7226411312
  28.  17.        0.1290139992        0.1727346258
  28.  18.        0.1306729712        0.4772502292
  28.  19.        0.5849724938        0.0031849617
  28.  20.       -0.1014186647       -0.5441099796
  28.  21.        0.2320871463       -0.1188557932
  28.  22.        0.4467095966        0.5689628275
  28.  23.       -0.5521220387        0.6068557893
  28.  24.        0.6998813975        0.2128506392
  28.  25.       -0.0667933750       -0.2696106968
  28.  26.       -0.1047827300       -0.1079804746
  28.  27.        0.9001512973       -0.1754908062
  28.  28.        0.4049456968        1.0937082552
  29.   0.        0.3134310922        0.0000000000
  29.   1.        0.1838219850        0.1660114191
  29.   2.        0.2410201449       -0.0082217310
  29.   3.       -0.0854017169        0.5170847446
  29.   4.        0.0970287993        0.1612611836
  29.   5.       -0.7250374967       -0.5708913988
  29.   6.       -0.0843197792        0.0969901615
  29.   7.        0.1701815551        0.1567439939
  29.   8.        0.2354702423       -0.2207467607
  29.   9.       -0.2168120065        0.4835540608
  29.  10.       -0.3581339850        0.5203243803
  29.  11.       -0.4570617013       -0.7965368971
  29.  12.       -0.6178130824       -0.0744066084
  29.  13.        0.3320165355       -0.4170374029
  29.  14.       -0.1178539644        0.3225782674
  29.  15.        0.4798519896        0.3366188754
  29.  16.       -0.2189496337        0.3911288769
  29.  17.       -0.1468768485       -0.6817510335
  29.  18.        0.5448080351        0.0149142852
  29.  19.       -0.3807158299       -0.6350337417
  29.  20.        0.0158011010        0.1963114411
  29.  21.        0.2095482179        0.0952263897
  29.  22.       -0.9256850103        0.0936385355
  29.  23.        0.1465896234        0.3972024273
  29.  24.        0.1520118701       -0.2757467100
  29.  25.       -0.3058241772       -0.1616744804
  29.  26.        0.5817824006       -0.4832156423
  29.  27.        0.0237442416        0.6395134914
  29.  28.       -0.1865572515        0.5518642846
  29.  29.       -1.1302566638       -1.1279076761
  30.   0.        0.0180482402        0.0000000000
  30.   1.       -0.5669024255        0.0207825645
  30.   2.        0.1381541566        0.1909214836
  30.   3.       -0.0413396881       -0.1667202637
  30.   4.        0.1116448635        0.2538854416
  30.   5.        0.5690764042       -0.2205160308
  30.   6.        0.1453144479        0.2595282983
  30.   7.       -0.0644445903        0.6198175019
  30.   8.        0.0403442992        0.2465681071
  30.   9.       -0.3841591722        0.0604101957
  30.  10.        0.0243332197        0.1155825953
  30.  11.       -0.0572962992       -0.0279060012
  30.  12.        0.7425713532        0.1610534275
  30.  13.       -0.0833482394       -0.1970905739
  30.  14.       -0.1752202024        0.2292709540
  30.  15.        0.3624732168        0.1794173515
  30.  16.       -0.3479917635       -0.3021330686
  30.  17.       -0.0591293645       -0.4910573468
  30.  18.       -0.3099834803       -0.3385420956
  30.  19.        0.0053033076       -0.5461589257
  30.  20.        0.3906803555        0.2273048254
  30.  21.        0.3558990948       -0.0030200050
  30.  22.       -0.2401979451       -0.1738759356
  30.  23.        0.4792080436        0.1537573117
  30.  24.       -0.4181490153       -0.6486657969
  30.  25.        0.0957434671        0.2194742461
  30.  26.        1.0461785115        0.5735087075
  30.  27.       -1.0318749539        0.4168044339
  30.  28.        0.2578181360        0.0221446076
  30.  29.        0.9233746906       -0.4532254429
  30.  30.        0.7844917990        0.4162452841
  31.   0.       -0.0892589065        0.0000000000
  31.   1.        0.2587505665       -0.2944185986
  31.   2.       -0.3074811951       -0.5332691802
  31.   3.        0.4844894498       -0.1554179267
  31.   4.        0.4690945485        0.1494533936
  31.   5.       -0.3541218962        0.1554631167
  31.   6.       -0.2518189708        0.3991072558
  31.   7.       -0.7773451385        0.0590921597
  31.   8.       -0.3025204311        0.0588036631
  31.   9.        0.1796343767       -0.2968848609
  31.  10.       -0.1636261972       -0.2858643617
  31.  11.        0.1600589139       -0.2678749375
  31.  12.        0.7872728189        0.5992661471
  31.  13.       -0.1401743155       -0.1676425865
  31.  14.        0.1857829425        0.2999553366
  31.  15.       -0.0436444922       -0.6414699033
  31.  16.        0.1111832733       -0.1654782166
  31.  17.        0.1218676526        0.4209772945
  31.  18.        0.0901920158       -0.0308801108
  31.  19.        0.5045553904        0.4154483597
  31.  20.        0.0013635661       -0.1201911902
  31.  21.       -0.9969359888        0.0129891372
  31.  22.        0.1515722034       -0.3841587364
  31.  23.       -0.7140292554        0.0393066663
  31.  24.       -0.1699678088       -0.6310241105
  31.  25.        0.6664823597        0.6581276955
  31.  26.       -0.1359430805       -0.1865452270
  31.  27.        0.0287130633       -0.1130075499
  31.  28.        0.8247511921       -0.7057381427
  31.  29.        0.3765732255        0.1726225534
  31.  30.        0.3181358865        0.5816383748
  31.  31.       -0.7810565956        0.2407486422
  32.   0.       -0.2731014701        0.0000000000
  32.   1.       -0.2219160428       -0.3030153439
  32.   2.       -0.2016400969       -0.2509560238
  32.   3.        0.0503478638        0.3836740254
  32.   4.       -0.4861801475       -0.0107827255
  32.   5.        0.3051589067       -0.0167229925
  32.   6.        0.8220893226       -0.0642644806
  32.   7.       -0.4391045378       -0.2015708489
  32.   8.       -0.0476949429       -0.1137507507
  32.   9.       -0.0306560834       -0.2034061880
  32.  10.        0.3482089949        0.1365296023
  32.  11.       -0.2820856090       -0.1830556144
  32.  12.       -0.3423438049        0.2483069996
  32.  13.        0.3062078514       -0.0541448970
  32.  14.       -0.3578312320       -0.7624529099
  32.  15.       -0.1278718529       -0.2411531594
  32.  16.       -0.1860535614        0.1679467295
  32.  17.       -0.0191859352       -0.0217127244
  32.  18.        0.2542526997        0.4668883450
  32.  19.       -0.0937202972        0.3778140843
  32.  20.       -0.6680555370       -0.4359022271
  32.  21.       -0.5034464459       -0.1863393583
  32.  22.        0.6717747033        0.0867754571
  32.  23.       -0.2409358072       -0.0826487756
  32.  24.        0.1962597277        0.5449214494
  32.  25.       -0.4470345660       -0.2054530834
  32.  26.       -0.9091177170       -0.1500246420
  32.  27.        0.4983118276       -0.5449107344
  32.  28.       -0.1308626950       -0.2808927396
  32.  29.        0.1563967546        0.8448754346
  32.  30.       -0.1867701462       -0.2042561395
  32.  31.       -0.6476783847        0.7539368815
  32.  32.        0.6013254132       -0.5179080650
  33.   0.        0.1458064908        0.0000000000
  33.   1.       -0.1949000881       -0.2668522138
  33.   2.       -0.2160911212        0.7113053696
  33.   3.        0.0515668272        0.3211380065
  33.   4.       -0.0886773684        0.1000035324
  33.   5.       -0.4463466483       -0.7251627990
  33.   6.        0.3383240556       -0.3988167143
  33.   7.        0.0495592912        0.3467044528
  33.   8.        0.3399257154       -0.2171056984
  33.   9.        0.2049238172       -0.1832470423
  33.  10.       -0.1189613986        0.2565997180
  33.  11.       -0.3727506849       -0.0088774886
  33.  12.       -0.2142547191       -0.0752070070
  33.  13.       -0.1333529599       -0.7088054048
  33.  14.       -0.1063084818       -0.0875580411
  33.  15.        0.2618882327        0.7043566044
  33.  16.        0.0978645987        0.3679124895
  33.  17.        0.2835209784        0.4144817275
  33.  18.       -0.4941706684       -0.3408538408
  33.  19.       -0.8520854880       -0.4824421326
  33.  20.        0.0220036313       -0.0954985746
  33.  21.        0.3466930945        0.0777317993
  33.  22.        0.4241507474        0.3955447409
  33.  23.        0.0062114839        0.2842235206
  33.  24.        0.0477199961        0.3201616303
  33.  25.       -0.8748641877       -0.7696400520
  33.  26.        0.2995855278        0.3905180053
  33.  27.        0.2363297690        0.3053229435
  33.  28.       -0.4782179352        0.8806725952
  33.  29.        0.6642136810        0.8906928767
  33.  30.       -0.3481843242       -0.6816028302
  33.  31.       -0.2898897081       -0.2184357194
  33.  32.        0.9054927480       -0.2382468478
  33.  33.        0.7728496808        0.5460917042
  34.   0.        0.0760070899        0.0000000000
  34.   1.       -0.1584734873        0.1636489038
  34.   2.       -0.3174464016        0.0453893431
  34.   3.       -0.3161646598       -0.5609449836
  34.   4.       -0.5642881906        0.1155388288
  34.   5.        0.2415111754        0.2431891572
  34.   6.        0.4742052920        0.3755027566
  34.   7.        0.2712349700        0.3269223711
  34.   8.        0.0133411911        0.1727636662
  34.   9.       -0.2034183761        0.0188531312
  34.  10.       -0.0110022626        0.1006694863
  34.  11.       -0.0909903283        0.2461951446
  34.  12.        0.5852717681       -0.0073631574
  34.  13.        0.3035100716        0.1478806579
  34.  14.        0.5023426210        0.2462856658
  34.  15.        0.0469005464        0.2192631550
  34.  16.        0.1718443593       -0.2815705724
  34.  17.        0.0227598535       -0.1025572844
  34.  18.       -0.0213781960       -0.3763828636
  34.  19.       -0.1163747610       -0.3389656903
