Volume averages, fluxes, etc
it t dt Rho Mx My Mz Bx By Bz Ehot Ew Pe Ppar E Pmin Pmax
      1  0.00000E+00  0.00000E+000  1.20282E-023  3.78847E-017  3.29175E-017 -2.57497E-017  9.73242E-007  2.57545E-007  1.14842E-005  1.16722E-009  2.02408E-009  7.41425E-010  5.43674E-010  1.52275E-008  8.12572E-011  2.09940E-007
      2  0.00000E+00  0.00000E+000  1.20240E-023  3.95402E-017  3.27784E-017 -2.57819E-017  9.73312E-007  2.56169E-007  1.14851E-005  1.15839E-009  1.99493E-009  7.35819E-010  5.50206E-010  1.53962E-008  8.12682E-011  2.09940E-007
      3  0.00000E+00  0.00000E+000  1.20188E-023  4.11404E-017  3.25766E-017 -2.58119E-017  9.73306E-007  2.54409E-007  1.14861E-005  1.14945E-009  1.96648E-009  7.30143E-010  5.55693E-010  1.55620E-008  8.11760E-011  2.09940E-007
      4  0.00000E+00  0.00000E+000  1.20127E-023  4.26850E-017  3.23159E-017 -2.58395E-017  9.73227E-007  2.52284E-007  1.14869E-005  1.14041E-009  1.93864E-009  7.24407E-010  5.60316E-010  1.57247E-008  8.09981E-011  2.09940E-007
      5  0.00000E+00  0.00000E+000  1.20056E-023  4.41737E-017  3.19999E-017 -2.58648E-017  9.73081E-007  2.49801E-007  1.14877E-005  1.13130E-009  1.91130E-009  7.18621E-010  5.64196E-010  1.58842E-008  8.07576E-011  2.09940E-007
      6  0.00000E+00  0.00000E+000  1.19977E-023  4.56064E-017  3.16320E-017 -2.58876E-017  9.72867E-007  2.46970E-007  1.14883E-005  1.12212E-009  1.88442E-009  7.12793E-010  5.67441E-010  1.60404E-008  8.04587E-011  2.09940E-007
      7  0.00000E+00  0.00000E+000  1.19889E-023  4.69828E-017  3.12154E-017 -2.59080E-017  9.72587E-007  2.43795E-007  1.14888E-005  1.11289E-009  1.85795E-009  7.06934E-010  5.70144E-010  1.61932E-008  8.01110E-011  2.09940E-007
      8  0.00000E+00  0.00000E+000  1.19793E-023  4.83028E-017  3.07533E-017 -2.59259E-017  9.72241E-007  2.40281E-007  1.14892E-005  1.10363E-009  1.83185E-009  7.01051E-010  5.72385E-010  1.63427E-008  7.97250E-011  2.09940E-007
      9  0.00000E+00  0.00000E+000  1.19689E-023  4.95666E-017  3.02489E-017 -2.59415E-017  9.71830E-007  2.36431E-007  1.14894E-005  1.09434E-009  1.80609E-009  6.95153E-010  5.74229E-010  1.64888E-008  7.93185E-011  2.09940E-007
     10  0.00000E+00  0.00000E+000  1.19578E-023  5.07742E-017  2.97051E-017 -2.59549E-017  9.71354E-007  2.32250E-007  1.14894E-005  1.08504E-009  1.78066E-009  6.89247E-010  5.75731E-010  1.66314E-008  7.89029E-011  2.09940E-007
     11  0.00000E+00  0.00000E+000  1.19461E-023  5.19261E-017  2.91249E-017 -2.59660E-017  9.70815E-007  2.27741E-007  1.14894E-005  1.07573E-009  1.75554E-009  6.83341E-010  5.76937E-010  1.67707E-008  7.84855E-011  2.09940E-007
