BrFactor_ADAPT,PoyntingFluxPerBSi,LperpTimesSqrtBSi,rmse_Np,shift,runID
1.500051895,490524.7759,207771.3583,4.827289217851383,30,80
1.625704423,344583.2845,233722.3068,4.833469441724419,41,409
1.600953951,405414.4887,288605.9477,4.847506191577938,38,135
0.923431623,808323.4152,53536.75588,4.850271068773495,27,183
1.628488604,394316.1909,224745.3297,4.865928787310255,42,202
2.319868227,305849.1496,98915.96194,4.8779866131712035,38,446
0.972740864,682707.9294,31799.41251,4.8794651027033416,37,426
1.482107827,467765.5006,62007.82101,4.881231196652433,28,4
2.518313474,328991.879,63763.86239,4.886640358001317,12,121
1.879898555,322226.7428,156546.9371,4.898175190046786,45,329
1.312564808,551690.84,242402.2509,4.906823485393155,37,46
1.382652136,427772.4095,101614.8726,4.908199175391514,36,49
2.266064768,326656.8251,291048.1539,4.908454438302536,20,362
1.182830305,444656.7951,105217.686,4.911488749957148,28,246
1.268068127,592735.5545,280296.5134,4.921081720157362,35,290
1.533974616,519652.7889,220210.8594,4.93754947956977,30,38
1.479834326,516783.7678,288960.9978,4.938972710704028,31,323
1.241648299,523551.0457,135309.6465,4.940375019065394,48,444
0.997043593,601010.4321,181070.8811,4.942875469664008,45,234
1.067994396,672864.1529,69576.40322,4.9451474200040195,37,178
1.133782627,613362.0953,80388.94421,4.945356588001488,46,256
1.107336532,694961.1545,200128.7141,4.954841590130596,39,388
1.392829373,347878.7756,195715.4575,4.9579538142115585,40,312
1.839498017,341642.5217,166026.7604,4.972248954908705,28,131
1.116790397,530373.48,36567.28773,4.979072017467195,48,482
0.935473745,797623.6848,103965.3699,4.989999157833389,42,375
1.673817213,431120.4987,63556.73316,4.9990653418115025,39,108
1.745258248,496761.0566,221343.3678,5.016553294069212,35,386
1.310821371,401504.1318,66593.30735,5.0225059930309595,38,367
1.553290633,535736.9509,182319.4454,5.025604139116678,28,284
1.056692291,533661.2549,154418.4134,5.041129668954375,37,368
1.230821962,382889.7864,200811.8056,5.046989907884662,30,55
1.194019284,494145.68,96298.45137,5.0482436032720805,40,44
1.073643403,622597.2574,127077.246,5.053756129414411,40,433
1.462874794,626956.1959,262510.0127,5.055910535072087,32,422
1.911299962,318108.4007,268020.855,5.074083235730866,41,447
2.133857587,339305.2628,122257.3863,5.082350457870276,16,370
1.205754128,660221.1574,170785.8116,5.091047297041035,44,153
2.167534488,368115.1414,209547.3851,5.096111375771923,2,333
1.101685757,643860.8699,258618.778,5.101840280666805,48,223
1.356151535,617262.5814,291854.2187,5.10631615850891,33,184
1.247826845,473351.7483,173473.7608,5.107827095286942,43,122
1.028943949,501685.2261,168108.7544,5.1133164029106934,33,93
1.012724534,704370.5408,125248.0971,5.116678531942842,46,37
1.517015398,353239.7922,166520.4704,5.122195267343181,-27,15
1.959511522,497535.1121,134329.698,5.122729679691799,30,138
0.832427568,707630.2122,59130.48919,5.128332237690833,-13,321
1.80438426,442328.7136,178939.4963,5.137614189325506,48,271
1.130118267,580689.2795,164699.7482,5.14305865556118,45,129
0.742222191,724406.3186,130165.1801,5.170653121242337,-17,241
1.29386208,342255.9064,41925.45477,5.176299595986235,40,434
0.728625982,773895.2288,71617.89002,5.178785986191825,-21,47
1.341120567,533388.3194,105853.4634,5.1829607147212915,24,196
1.778039965,382233.6547,74576.27753,5.186854829303346,43,357
2.019605236,327894.1283,238429.2472,5.193799427740773,29,211
2.029758268,355855.1405,41365.37602,5.207788851597534,46,315
2.052395162,438417.4626,125675.826,5.214323372664666,33,190
0.969429145,631607.6344,156800.7056,5.215764281208886,46,187
1.158486376,463865.6817,242887.6483,5.237804254357745,37,398
2.381820406,371446.5993,278829.4049,5.242142935533976,44,48
1.346488173,431893.8019,255402.9641,5.2462056393840175,42,94
1.376030705,575227.7952,207415.7308,5.250907183538594,38,373
1.505294697,304336.8105,292601.1697,5.2538449551679145,48,274
0.951275492,769992.3821,284137.5784,5.260711218706918,44,453
1.676281645,578183.7812,287346.7492,5.261139701271748,29,432
1.032457434,690997.4286,252024.984,5.2681661771314765,48,301
1.413391292,712048.5615,297902.1225,5.283466517340573,38,249
0.702213107,742197.7978,209287.3474,5.284669529379919,-19,199
1.09180715,706588.6153,73780.6141,5.293838810184886,39,171
0.85698442,613039.5446,61487.11522,5.295465708733019,46,64
1.603695459,388073.81,204303.4156,5.311265688090426,48,260
1.301375088,502742.0819,216608.0159,5.327284915769374,46,244
2.537403834,446754.6854,298924.2655,5.3273052303052095,48,420
1.113901918,775757.8827,206176.6341,5.32776119070114,42,2
1.052871698,734881.7134,212766.5626,5.332505379358675,43,405
0.559367728,965444.7202,292843.1135,5.335246539430244,-5,137
1.581632878,318880.1333,76191.62112,5.3410126910555284,-24,394
1.165734745,678257.5298,150734.3851,5.342693063511518,44,268
0.980100803,542729.7212,205870.8266,5.347730094910745,46,491
0.994463205,738286.4995,163409.0409,5.348042097032738,46,281
0.666243751,879062.4605,113685.236,5.349742822247108,-24,392
1.151259969,717020.5051,294418.7864,5.354625969666251,42,51
1.217523897,334136.4883,258312.6489,5.357763020692915,33,235
0.862697922,580380.0922,111915.7936,5.366426430707307,43,279
1.76410938,424268.8701,158879.8396,5.36660006264126,30,150
1.192063527,546311.8823,254705.968,5.36700463468791,43,365
2.223472349,406457.318,44009.2012,5.3745830989450045,36,259
1.026550748,753273.4986,67714.29472,5.383420211953393,42,253
0.875748949,776034.2399,187241.8391,5.383644533258298,43,492
1.490777376,588822.7656,92033.07645,5.386812439889734,22,209
1.669033274,363695.314,113982.547,5.390788721900331,47,238
0.893551762,679302.5604,97917.47014,5.390898292813924,48,140
1.118735773,479022.5314,280931.7069,5.3938718662561485,42,163
0.894929011,767027.2529,216829.2947,5.3991025876807175,-12,86
0.95588842,573556.6868,72486.1036,5.402092914774727,48,317
1.258710382,352464.2346,121697.8889,5.410514370961244,40,425
1.264745182,600688.6566,229471.265,5.416073582707791,45,104
0.982453694,788016.3571,38374.78767,5.418844812483291,46,7
0.78364248,841700.5768,203182.6851,5.42401103590117,-14,381
1.22486993,632713.3302,108202.797,5.428797094289668,34,378
1.022834861,451510.3018,140887.4096,5.4297980153960665,29,416
1.275571133,491301.9074,164002.1773,5.442690903294267,43,318
1.365729909,315987.4372,141905.7985,5.442871144848383,42,106
1.177224636,629308.7732,42608.09113,5.453498545349072,47,19
1.429298143,356622.2478,233161.6513,5.458851361534138,45,384
1.175404512,379898.6949,266406.0894,5.464955793648114,30,341
0.804171025,752497.2854,287616.7956,5.465816970068403,8,167
0.572934131,914393.3114,165773.5786,5.46714844102796,-9,476
1.127725202,726028.0207,264699.6556,5.470401369731167,38,289
0.744030962,822162.918,117765.3523,5.471341746908088,-21,101
1.199575695,311583.2163,146732.2474,5.480886211308475,28,470
0.669554987,828599.9844,87832.74204,5.481184775396467,-26,221
1.638893316,708758.4099,201078.0817,5.482626315490356,35,472
1.2108014,362094.4729,54393.3067,5.483776362748802,48,139
2.150676802,404459.3042,163442.6136,5.487273138511025,45,436
1.008531264,650694.4925,290185.493,5.504957860883807,48,54
1.416311701,557386.9394,130402.9413,5.508647438493661,35,88
1.147082011,663046.1542,121014.7878,5.511156671614902,34,34
1.448530532,547087.4518,32692.53154,5.520439107681445,35,117
1.096541615,410695.5606,134824.8239,5.522737606096961,34,9
2.308400143,539771.4006,294692.4345,5.539127643174098,32,233
1.493563842,537579.2839,101043.5292,5.541929149752431,31,404
2.422900064,340543.3405,136940.7568,5.543292931188046,12,198
2.358812984,387432.9202,249241.6594,5.54419764541804,28,292
0.896761909,515490.3708,46961.51237,5.5545370808347885,48,245
2.577303032,381960.7193,55707.36842,5.559213816957299,38,207
1.187452055,747630.1048,44437.24466,5.578677286154727,39,410
1.593427497,503516.7815,139089.6154,5.590981492482024,34,157
1.716559575,562923.732,249582.0537,5.596882751917484,32,194
1.253056806,302001.7808,80082.82562,5.59739454650579,21,186
1.086678793,757637.0051,114439.4156,5.599200293850423,45,440
0.815653676,848629.5875,83138.13211,5.604156182332492,-24,418
0.918534719,858642.2188,147984.5555,5.6051259412771515,38,431
0.686700381,656156.7994,65009.53853,5.612563659232201,-6,465
0.87999186,628251.1665,91074.13652,5.616724985022059,47,471
1.234491475,422105.1909,284731.2217,5.618648029467101,45,490
0.910358666,564439.1185,141376.3541,5.618766313057017,47,43
0.863995097,725764.2405,279547.8202,5.619554802543277,48,119
1.057998736,785200.5156,254414.5852,5.622281012561464,48,206
0.626234667,859414.7485,224448.027,5.623133865572864,-2,30
0.99155104,593045.5163,265514.5189,5.630717761086031,48,123
1.510317151,606162.443,142458.6649,5.633920394863524,25,334
0.937973113,596305.0924,197287.1534,5.63704567895704,48,399
1.290546693,393551.2681,151040.0672,5.646140458829433,46,179
1.705111149,464759.8267,100066.6706,5.6596203575301685,34,96
0.999437689,855723.6528,78567.09512,5.660444706040083,46,75
0.805925421,1.000746503e6,63304.71544,5.675941013781162,24,488
0.98624832,491770.9183,111284.1341,5.685635686093918,45,169
0.566771469,863802.1968,143289.9436,5.689739517835584,-12,155
0.873890443,530696.0303,85000.37275,5.6901277536879755,44,10
1.758807674,523041.4074,275143.8561,5.69181888681608,38,142
1.039736517,392249.4968,98420.90057,5.692953959634021,35,307
0.620914613,745603.0939,274869.6888,5.710766933520383,-12,485
1.327784801,672603.0549,54893.06384,5.713126246210185,28,308
2.080599419,520693.4316,97428.90396,5.718125121839193,27,382
0.643322241,1.013327888e6,179195.1199,5.719249406255694,-15,12
1.113422979,345538.4884,108702.1096,5.722228094315893,38,65
1.406824318,458675.6272,246667.6495,5.722271384053274,44,201
0.593225029,844714.6295,272456.498,5.7308300783634545,8,24
0.954062731,718943.9997,174990.0062,5.736354848085113,-16,160
0.884627963,926535.346,151327.2643,5.7369915108290845,37,311
1.069818919,821376.7985,169971.0119,5.737794409016888,40,339
0.739837369,569646.9497,299769.2922,5.741753444097363,-17,81
0.679969134,850248.3521,293194.0498,5.743606012892902,-3,305
1.239150258,719986.348,227642.0962,5.746804248525855,33,327
1.6519382,509783.5556,159234.8822,5.747543241580466,25,297
1.521961758,569187.4517,247084.5022,5.748913599185291,22,250
0.746416949,670528.5033,285260.1702,5.762209415537542,-7,261
1.73361007,310573.0912,271631.9062,5.776624619570688,48,173
0.782345301,690212.7989,35286.86745,5.802445408320452,43,218
1.154941885,412570.3186,215972.229,5.806576303137019,29,213
0.758131921,621820.9846,177175.5256,5.810426206023958,-2,29
0.660141537,930438.2047,203534.1867,5.817258346111181,39,67
0.968123595,886272.233,258906.3001,5.818592438264654,47,345
1.163272408,765923.4526,168396.2153,5.820765779310683,38,236
1.001716854,903580.7194,238687.3202,5.831692153269679,47,396
1.295807343,692043.2098,266905.8561,5.849129787707535,38,111
0.921046798,659960.8101,223404.6872,5.854268528821693,48,340
0.719267211,983597.0139,195411.7788,5.855488961078743,-11,177
0.649346227,764677.7393,138254.4681,5.855755656417754,-16,332
1.029544103,839363.3652,152028.9611,5.859730802530064,33,141
0.838353481,511292.4585,235808.3293,5.860303091134193,-16,450
0.802337236,504036.9093,120121.8609,5.88070703513685,-11,326
1.082949559,459448.8602,58405.00963,5.892070892337814,48,278
0.753362934,923584.0011,233992.7405,5.898675504220459,37,189
0.789159448,943011.9613,87411.78199,5.90527458514532,43,232
0.725242272,831859.6305,155524.6568,5.906860536305456,-13,500
0.606527247,894203.5383,194990.2348,5.922261517383064,7,266
0.83481356,562392.7521,226889.0931,5.923712756349569,46,162
0.946507028,472098.8171,226257.4281,5.923856740712635,48,291
0.772067975,782850.346,33457.70259,5.924841514922175,-23,293
1.567113498,584444.4726,276693.6678,5.9348496700423174,32,6
1.694845532,630349.4412,165279.8113,5.9362032186649385,27,322
2.288588897,465859.4847,207132.0852,5.9365263168994415,32,156
0.632386949,912340.7848,118116.8644,5.937721993143906,-12,352
0.989795161,441308.4734,85489.89862,5.942668599596669,48,443
0.711682853,882370.8648,45330.12229,5.971695439816798,48,114
0.93255231,546038.1955,273706.9691,5.981131897850269,48,214
2.230538042,308693.709,30552.7064,5.985634895904758,10,79
1.049256235,432398.3133,274338.0447,6.0038966577491975,46,243
1.140913828,315198.1944,229970.5671,6.004578815485139,45,354
0.681802028,604913.3146,123589.789,6.01549185397588,-9,148
0.59502835,996077.7843,44979.19556,6.017731623477257,-18,343
2.061861382,386134.9756,297642.0765,6.0192146433576905,0,125
0.691384971,951755.4335,143711.497,6.034802462848858,42,302
2.40073181,454464.763,85984.445,6.038699137438527,44,306
0.892253421,827811.4684,267658.9204,6.052611060560873,-18,296
0.763236181,585731.343,262010.5834,6.054645079951563,-5,477
1.062850191,481887.2087,196798.2034,6.058656479186278,43,45
0.813195439,998413.5054,259607.4141,6.059836828196803,46,97
0.696792721,793493.1356,249839.4828,6.077531319435819,-10,414
0.654507874,1.063011971e6,288367.8605,6.079534930829381,-13,277
1.434437074,598379.7871,159729.1068,6.089373210245093,29,497
0.569164666,618512.485,243420.8817,6.093935408077049,-12,313
1.359170195,668506.0646,166894.5749,6.113686956804518,21,427
1.586867928,455684.5104,178444.372,6.11434110814834,31,478
1.738754218,543836.9269,129908.2661,6.11960233624712,19,63
0.703511452,587584.688,39282.07492,6.1216538465680435,48,360
1.124160245,428560.0791,186516.8666,6.126729066741643,46,451
0.904379869,413860.2646,167407.0551,6.132168224260266,32,366
0.96579462,935679.5933,83627.662,6.1619216023922245,38,26
0.840296667,460701.0169,73187.22709,6.162617847253503,46,130
1.956606832,399790.5737,147225.9551,6.168046381636214,41,276
1.520656339,723900.6981,144848.2622,6.198570432333871,35,92
1.836633943,452439.3734,249937.6792,6.206013713404573,38,263
0.818671049,899677.9684,110086.5113,6.20852894160715,47,193
0.768430883,487360.1371,107677.2019,6.208709102860848,46,455
1.679301334,529479.3321,179294.5484,6.2148362778180255,32,182
1.387593343,649336.862,46099.66895,6.223786173271659,24,295
2.122279435,485264.9122,283182.3112,6.236762965027969,47,303
0.555978865,1.029366536e6,208536.7191,6.242574764791875,-6,247
0.639547411,659170.7567,132173.5946,6.246116016533579,9,99
1.598555306,554031.1152,62579.74181,6.251544086782464,23,454
1.590514298,752029.4067,239216.6691,6.262898013561844,40,316
0.794468168,1.051062277e6,137705.7277,6.275042571256786,39,126
0.750048834,974684.2634,225015.2471,6.290000565373316,-20,424
0.808845839,455407.748,231063.2756,6.292960451309676,48,5
0.583603675,1.009890677e6,129414.5614,6.294329326148798,2,212
2.572179792,332227.8025,133173.1163,6.308793984253037,9,407
1.976450193,358700.512,109197.2978,6.311739318284039,9,40
0.823341224,395532.891,31112.65427,6.320326984148833,48,33
0.610770349,548386.1478,81224.5247,6.3241328090336575,-6,285
1.017412737,400214.9371,47592.59449,6.345961973990109,48,197
0.618985265,1.095000964e6,34208.77803,6.362803110930971,-23,164
0.732243969,471324.7374,145573.7496,6.370194583187928,40,208
0.94400175,444151.5323,153716.7206,6.373021971654733,48,76
2.184502356,475650.9522,168956.9957,6.382444428650394,34,390
1.006598181,302457.4284,60983.23619,6.3832494050833235,48,379
0.77498852,534439.0063,201353.4035,6.384686244269606,48,134
1.079615827,374348.367,223908.1111,6.401612403056316,48,112
0.871996034,478554.295,266215.6368,6.412046714264444,48,330
1.538871847,687078.6427,270636.3836,6.414615198211444,29,467
0.777673643,992696.0425,114252.4656,6.415726073849216,37,56
1.168128976,826721.0314,252843.7154,6.444241741174,38,110
1.043407041,890460.5519,40804.45935,6.460130501291846,34,469
1.417568405,657884.6373,117523.212,6.477609543638849,26,229
0.911991161,906864.0182,169269.3085,6.4970468919898785,48,107
0.901616442,1.017229268e6,125935.312,6.517423139970505,48,408
0.588290271,507393.5457,51767.32768,6.5187618832384855,-15,50
0.574465698,556928.2159,145152.2002,6.529070154253819,4,240
0.615440001,1.043900704e6,159135.4624,6.5363359420909335,-7,448
2.247534475,447541.6755,73747.37008,6.538160962496951,32,22
0.828840991,409454.455,115955.9197,6.556621326437561,48,483
0.881747594,381199.7155,251722.9767,6.565718855830892,48,152
0.646952136,516262.8885,240494.7015,6.572475318646117,-16,175
0.849511123,966229.3738,79268.21459,6.595401551075029,39,385
1.004731427,954095.077,228613.9416,6.606162964170446,45,215
1.266235365,738021.9679,110559.4184,6.621753975131885,28,133
0.656374632,417771.4914,120473.3771,6.635001530744219,36,116
0.692103047,489421.3809,193022.3231,6.64895814817676,10,251
0.97462491,332896.1575,277214.7699,6.655490663161254,39,103
0.765649115,436311.722,80803.56063,6.65687682572993,48,158
0.792038661,388350.5721,189653.256,6.665168826726465,48,71
0.644627668,468041.5116,76691.19672,6.669340072396538,-10,496
0.842155304,1.009112902e6,175291.5568,6.700364265139801,-22,288
1.811897267,602913.3918,87577.24817,6.70538731923349,20,406
1.711664989,513385.9906,209030.4321,6.708625362786966,30,417
0.92883538,1.049375992e6,213453.772,6.731737991272292,33,53
1.431690412,609177.1141,75817.96267,6.735852238226696,24,58
0.737368239,421005.962,51199.52876,6.745495775327361,48,403
1.297641272,840454.5775,99278.21694,6.747946785210298,37,272
0.851872262,314741.7717,181372.4358,6.763386004755016,44,224
0.796829311,405677.9113,240073.7268,6.765638916908652,48,283
0.751504293,368873.9607,131624.85,6.770920755478264,17,348
0.8874041,329904.3493,211097.1346,6.835898425212551,32,459
1.130869431,867977.5499,180779.5636,6.8518222442876855,31,95
0.661471678,375724.4386,36037.94691,6.85369683517536,48,230
0.9067401,1.068472728e6,67412.28997,6.865886404742613,38,203
1.867948101,482914.6953,71716.09571,6.880713588916663,31,216
0.855184721,365204.215,289498.7283,6.889714404988354,48,389
1.829196873,551126.2447,100483.5148,6.896365873274485,31,346
0.811856932,346779.5944,157102.2658,6.8987283790092455,42,255
0.927145392,312088.4787,127764.4649,6.913872058051382,42,20
2.004593498,568384.5369,38117.1011,6.9193882640828255,20,267
1.86305432,434014.7937,129142.7167,6.927061072113804,38,395
1.190237974,797948.9055,152596.497,6.931825693545872,34,204
1.92799995,557957.6114,254144.7955,6.982988360926425,37,391
0.630033923,357676.076,286011.2391,7.012083751114953,48,191
0.597916833,347565.7854,214584.6217,7.015909512136623,48,185
1.204448713,808636.0354,68285.75737,7.018058954378397,29,309
0.720606621,335234.239,95279.73959,7.019475356240626,-21,335
0.54238346,1.078315269e6,250209.0088,7.03475890415116,-3,41
1.970736197,448000.3987,58899.23227,7.036669655426737,34,475
1.965624023,549312.1676,174731.8046,7.037853080978115,28,457
0.869116816,1.027014781e6,163710.597,7.046640097247339,36,172
1.103510416,898623.0319,158618.7619,7.047216115252373,43,387
1.457979178,677470.5281,205049.9181,7.052207637476344,22,192
0.689024736,303246.0159,243970.0733,7.0567858219950885,48,145
1.79266459,493380.1493,288111.7227,7.070500964853014,41,16
1.063137862,969221.2773,147495.615,7.08000133930146,45,17
1.550855705,636613.1609,196268.3304,7.123704661064299,21,146
2.07870971,470098.8838,253853.6029,7.134373216033951,-40,57
0.673189965,325994.6004,160997.5912,7.134394245197983,-8,59
1.9262395,407743.4374,96793.12462,7.138505319158553,46,66
0.633049043,306627.6623,176805.5389,7.158886658859233,-6,421
2.19515518,398491.8777,128324.0929,7.165330584114293,-3,127
0.766987618,1.081549835e6,183044.9259,7.184921856816312,40,314
1.111070987,997126.993,278575.1982,7.198713719698912,34,225
2.17832748,527403.6361,139761.073,7.217508246939639,33,69
1.227254891,887326.4188,277940.0008,7.228977069370489,42,217
0.557501878,317079.0071,122839.1743,7.244283486749557,4,294
2.441622958,411917.2169,260746.3597,7.247574753066427,-20,181
1.338734711,784876.0694,273481.2432,7.255811102006289,37,359
1.077263957,919686.5907,54167.84203,7.268370150148913,25,270
2.378496966,435258.8857,227873.1575,7.307762479285108,41,498
0.984918175,1.040185182e6,279043.9397,7.31419206989431,37,328
2.635709402,391648.3058,244530.6022,7.338163123953167,-13,8
0.866334437,1.077529137e6,37688.0254,7.39934268376685,44,442
1.623375368,695971.2826,75322.77242,7.424662574810692,14,87
0.977512489,984387.0912,109454.8559,7.504840084991142,34,264
1.374321877,781233.7914,148697.0226,7.5062892000512855,31,400
2.206611887,349784.4096,68713.87527,7.569865373009695,10,484
2.092006745,418806.5993,213194.2867,7.596027330399147,-1,231
1.222359887,836278.0275,184612.2263,7.6058917454790915,42,397
1.019278584,1.054977247e6,217332.7226,7.612428642332553,45,358
1.249325453,805718.1861,137171.8837,7.627439866568773,28,25
2.674812002,323321.3879,103697.0902,7.655856740718749,-9,159
1.922749386,616612.5771,152283.6835,7.656978980951751,14,486
2.294670626,518389.9436,110300.9631,7.668991256965548,36,474
0.948860049,1.020562087e6,58626.61418,7.687318151014371,40,132
1.856415875,581491.5417,221760.2226,7.812650783054505,21,74
1.096946083,948419.4966,184127.3981,7.817676623809113,39,61
2.144652736,555041.2627,187495.9218,7.839988240157658,30,115
1.583895888,671815.3734,232608.3378,7.843013035249893,32,70
1.036176349,988782.5504,190717.201,7.933352040639393,36,462
1.280328276,788291.9628,86874.0435,7.935178768785578,32,481
2.282933421,417103.1646,264666.4023,7.94081934455171,-17,458
1.13735074,916223.7223,136687.0652,7.959334012159648,32,419
1.787593474,683728.1678,224192.0182,8.005705490809959,27,254
0.960606402,1.071854444e6,134057.5957,8.038526205761121,37,479
2.187815844,426165.0877,293990.7332,8.054944684910668,-17,220
2.323414038,355335.0126,89963.25345,8.071675215255025,-44,168
1.999267236,467109.3883,188131.1172,8.085391247952554,29,342
1.041067814,937539.0925,268290.0,8.158927549984561,48,151
1.775581647,633216.8665,234158.216,8.173294831205592,18,36
1.478536117,765146.3926,119352.3818,8.17933131086834,40,166
1.795003882,540820.6569,63139.30357,8.181304309038833,28,338
1.659297538,665557.7546,264124.1989,8.185325998526668,23,374
1.08006095,1.007814552e6,228141.4022,8.197207767159936,43,120
2.513058844,465082.3774,148598.6306,8.221555906032318,44,226
1.213688857,907334.9245,222020.2764,8.240335935473803,39,299
1.302672399,754376.5245,48845.16119,8.258135951495985,37,82
1.493171603,743487.3385,194406.2179,8.304412886995053,17,369
2.652623696,452117.5979,268971.604,8.34559452959133,25,73
1.437317447,746843.0674,260120.4323,8.34634889702118,31,11
1.046367748,1.087014299e6,104468.8044,8.348961212647488,30,83
0.942662335,1.098910678e6,254112.5739,8.376057286813518,48,237
1.509921086,800254.3895,217854.3628,8.44996956519051,28,437
2.613365279,351436.7435,282444.5789,8.487177210238938,0,252
1.173537636,925285.86,98642.44364,8.491517835698017,44,180
2.672029204,372221.2866,93730.89194,8.504972823200525,-15,452
2.480688919,362637.7068,162613.3853,8.520080753952925,3,85
1.851120526,643076.1673,49666.31306,8.634534378999522,14,161
1.473118147,714683.9254,77680.09053,8.636522459600766,20,449
1.094148422,1.059106914e6,234951.7775,8.650001588800249,36,495
1.42048998,809421.4996,287131.7196,8.654160074754,35,68
1.142245003,966738.0694,60234.29129,8.661498225835942,41,195
1.324864396,821063.403,222656.0592,8.669848628666365,41,149
2.589065006,424007.7721,106128.8692,8.810911265272562,-21,337
2.530059409,378675.8946,124453.4878,8.824510076754894,-4,494
1.37786463,729938.4492,39524.28047,8.88012103217141,28,210
1.402200059,761537.4792,172975.4366,8.973670185115294,32,42
1.905897232,527127.6247,124978.8224,8.979660639770088,34,257
1.993104637,517287.3234,163150.8381,9.052806486410848,31,23
1.735899409,661176.3643,45605.95928,9.074431713482333,19,493
1.263446977,855448.0467,59599.08325,9.157074023352216,40,262
2.47794276,430075.4681,78306.0252,9.25323794662361,-2,298
1.120601498,1.027534552e6,111058.735,9.264781727848627,26,320
2.044802841,540048.1626,241908.734,9.370460717194746,24,100
1.385207492,894720.9839,213990.9784,9.436130874122181,39,136
1.396427854,844209.7601,257806.1171,9.459674990656874,25,473
1.615473716,689704.5085,88136.74757,9.51314643455829,12,349
1.321845125,871382.2022,248483.2546,9.561277286210146,37,461
2.211987027,457749.61,153157.2877,9.600051904038823,45,32
1.887178716,623526.3279,272184.7811,9.622952398651753,31,280
2.153993219,453215.6346,37419.52819,9.627301762365526,48,176
1.319503708,919214.9092,68982.75897,9.712383406414594,31,144
1.45091549,795596.3401,202693.296,9.717987829092394,29,275
1.982468017,606946.2962,199568.0566,9.776365821870295,34,363
2.417476911,389299.662,60488.49869,9.815964943870023,-1,413
1.752875195,595083.4336,71360.45969,9.857878336623978,13,227
1.72180698,612423.1109,155799.9775,10.042721717793938,20,118
1.770790502,572530.343,183868.358,10.078202214021914,16,468
2.155872551,506138.2378,279801.3872,10.105462839551564,35,499
1.288185432,938789.3537,253540.7075,10.185205259049066,37,336
1.285927073,889357.5264,89204.83685,10.200109466608794,27,18
1.170525864,976529.3224,89690.24887,10.22772578440306,35,430
1.351367056,915450.5728,218425.7047,10.435669052140682,26,21
1.568444799,732856.3238,106820.6512,10.463374919661282,25,487
1.215666291,985672.853,157921.1869,10.470705443983285,33,72
2.046742616,487903.3227,67153.31971,10.504476856465528,28,423
1.814682703,651617.8424,113429.2259,10.821236215484802,13,205
1.96893294,598993.1941,283879.8906,10.977189912827573,26,154
2.260830191,498007.199,115394.8775,10.999997328224897,33,265
1.892596818,577397.6017,67444.50577,11.111597057423694,18,31
1.153611618,1.067235055e6,48345.40806,11.171768348870911,25,376
2.436731011,461650.1322,202198.5548,11.186621327396727,-20,429
2.218079136,507952.0002,197781.2498,11.24287113911327,46,350
2.30295809,437909.1723,140392.1571,12.432197098800057,41,380
2.616288066,443374.4948,231624.3195,12.43574290051267,13,143
