Column1,BrMin,BrFactor_ADAPT,PoyntingFluxPerBSi,LperpTimesSqrtBSi,StocasticExponent,nChromoSiAWSoM,rMinWaveReflection,realization,pfss,UseSurfaceWaveRefl,rmse_Np,shift,Tmin,Tmax
127,9.738970911,1.617818721,338343.9763,262883.6646,0.310590631,3.230827e18,1.159102524,0.363636364,1,2,4.6912469570386826,48,0.2,0.8
128,1.694919004,0.758131921,621820.9846,177175.5256,0.147401392,2.150828e17,1.123366337,0.363636364,1,1,5.810426206023958,-2,0.2,0.8
129,8.285649426,0.626234667,859414.7485,224448.027,0.176270207,3.958189e18,1.067856673,0.727272727,1,2,5.623133865572864,-2,0.2,0.8
130,4.802635422,1.892596818,577397.6017,67444.50577,0.325124049,5.289352e17,1.187995549,0.0,1,1,11.111597057423694,18,0.2,0.8
131,6.59180569,2.211987027,457749.61,153157.2877,0.131930543,3.516554e18,1.154365512,0.545454545,1,2,9.600051904038823,45,0.2,0.8
132,3.083416419,0.823341224,395532.891,31112.65427,0.305349472,1.805939e18,1.17997979,0.636363636,1,1,6.320326984148833,48,0.2,0.8
133,6.127620752,1.147082011,663046.1542,121014.7878,0.10857274,4.790189e18,1.132449417,0.545454545,1,1,5.511156671614902,34,0.2,0.8
134,4.255628642,2.599538872,300385.3049,189092.1498,0.234011153,3.041441e18,1.163542965,0.0,1,2,4.544218887791369,10,0.2,0.8
135,7.451660626,1.775581647,633216.8665,234158.216,0.187066878,1.229066e18,1.116498252,0.818181818,1,1,8.173294831205592,18,0.2,0.8
136,0.631930719,1.012724534,704370.5408,125248.0971,0.337788224,4.681758e18,1.142443218,0.909090909,1,2,5.116678531942842,46,0.2,0.8
137,3.473553292,1.533974616,519652.7889,220210.8594,0.255486723,4.168427e18,1.097266931,0.636363636,1,1,4.93754947956977,30,0.2,0.8
138,5.424616649,0.705930485,440518.4081,269532.1952,0.212458928,2.352683e18,1.142479018,0.909090909,1,2,7.532585114288719,-48,0.2,0.8
139,8.566834666,1.976450193,358700.512,109197.2978,0.270019522,2.066334e18,1.090565216,0.545454545,1,2,6.311739318284039,9,0.2,0.8
140,4.594995817,0.54238346,1.078315269e6,250209.0088,0.118873314,3.695516e18,1.07498305,0.090909091,1,1,7.03475890415116,-3,0.2,0.8
141,6.545906274,1.402200059,761537.4792,172975.4366,0.285681207,7.065791e17,1.145840232,0.454545455,1,1,8.973670185115294,32,0.2,0.8
142,9.348514627,0.910358666,564439.1185,141376.3541,0.248540381,9.433209e17,1.180343416,0.545454545,1,2,5.618766313057017,47,0.2,0.8
143,2.397603425,1.194019284,494145.68,96298.45137,0.17160008,2.72757e18,1.051120994,1.0,1,1,5.0482436032720805,40,0.2,0.8
144,7.897955717,1.062850191,481887.2087,196798.2034,0.103485477,4.38304e18,1.169164987,0.818181818,1,2,6.058656479186278,43,0.2,0.8
145,0.937886839,1.312564808,551690.84,242402.2509,0.296498505,2.570812e18,1.142353677,0.909090909,1,2,4.906823485393155,37,0.2,0.8
146,3.154853396,0.728625982,773895.2288,71617.89002,0.22928352,1.452866e18,1.151884326,0.272727273,1,1,5.178785986191825,-21,0.2,0.8
147,1.723555608,2.381820406,371446.5993,278829.4049,0.335030377,1.294247e18,1.197890724,0.454545455,1,1,5.242142935533976,44,0.2,0.8
148,4.904499908,1.382652136,427772.4095,101614.8726,0.15260467,1.008227e18,1.077010762,0.909090909,1,2,4.908199175391514,36,0.2,0.8
149,6.864720904,0.588290271,507393.5457,51767.32768,0.319559502,2.795992e18,1.078387618,0.636363636,1,1,6.5187618832384855,-15,0.2,0.8
150,9.042595755,1.151259969,717020.5051,294418.7864,0.267154544,3.627973e18,1.087572407,0.545454545,1,2,5.354625969666251,42,0.2,0.8
151,6.079305375,1.657018582,312643.8769,87141.34956,0.281031437,4.069426e18,1.190783413,0.090909091,1,2,4.479147358808468,32,0.2,0.8
152,2.082375207,0.92883538,1.049375992e6,213453.772,0.190361189,6.448955e17,1.108077991,0.818181818,1,1,6.731737991272292,33,0.2,0.8
153,4.201219287,1.008531264,650694.4925,290185.493,0.166374614,3.445714e18,1.160226663,0.818181818,1,2,5.504957860883807,48,0.2,0.8
154,7.255801999,1.230821962,382889.7864,200811.8056,0.23957862,4.334866e17,1.184632397,0.636363636,1,1,5.046989907884662,30,0.2,0.8
155,9.433395301,0.777673643,992696.0425,114252.4656,0.2918229,1.115486e18,1.162301041,0.545454545,1,1,6.415726073849216,37,0.2,0.8
156,3.733050309,2.07870971,470098.8838,253853.6029,0.203035148,4.572829e18,1.084932172,0.636363636,1,2,7.134373216033951,-40,0.2,0.8
157,8.601565249,1.431690412,609177.1141,75817.96267,0.21756792,1.870534e18,1.180086391,0.909090909,1,1,6.735852238226696,24,0.2,0.8
158,0.547135,0.673189965,325994.6004,160997.5912,0.264330123,4.858299e18,1.188427679,0.363636364,1,2,7.134394245197983,-8,0.2,0.8
159,9.069633882,2.501341586,414766.633,40546.4313,0.180903869,7.476499e17,1.130812314,0.454545455,1,2,15.625264644683877,31,0.2,0.8
160,2.763762788,1.096946083,948419.4966,184127.3981,0.331764376,3.890372e18,1.126093252,0.0,1,1,7.817676623809113,39,0.2,0.8
161,5.818192591,0.847101664,817971.334,238197.7969,0.134782103,2.107294e18,1.156657391,0.454545455,1,2,7.532585114288719,-48,0.2,0.8
162,2.269937578,1.738754218,543836.9269,129908.2661,0.224111905,3.731753e18,1.136692815,0.363636364,1,1,6.11960233624712,19,0.2,0.8
163,8.048381389,0.85698442,613039.5446,61487.11522,0.184420289,2.913509e18,1.198048593,0.181818182,1,1,5.295465708733019,46,0.2,0.8
164,1.102807913,1.113422979,345538.4884,108702.1096,0.227626923,1.134093e18,1.161340567,0.636363636,1,2,5.722228094315893,38,0.2,0.8
165,9.768700725,1.9262395,407743.4374,96793.12462,0.206082538,4.185918e18,1.154996378,0.909090909,1,2,7.138505319158553,46,0.2,0.8
166,3.31946379,0.660141537,930438.2047,203534.1867,0.295339154,4.520852e17,1.153039486,0.909090909,1,1,5.817258346111181,39,0.2,0.8
167,5.265038011,1.42048998,809421.4996,287131.7196,0.102293997,3.426813e18,1.17136218,0.454545455,1,2,8.654160074754,35,0.2,0.8
168,1.568400755,2.17832748,527403.6361,139761.073,0.252847057,2.412216e18,1.173653853,0.090909091,1,1,7.217508246939639,33,0.2,0.8
169,4.754631978,1.583895888,671815.3734,232608.3378,0.191549264,2.088696e18,1.157151247,0.090909091,1,2,7.843013035249893,32,0.2,0.8
170,6.700052693,0.792038661,388350.5721,189653.256,0.268317757,3.909274e18,1.147306297,0.181818182,1,1,6.665168826726465,48,0.2,0.8
171,8.877618057,1.215666291,985672.853,157921.1869,0.321219961,4.877192e18,1.163995285,1.0,1,1,10.470705443983285,33,0.2,0.8
172,3.033754672,2.652623696,452117.5979,268971.604,0.16989059,8.111044e17,1.189011463,1.0,1,2,8.34559452959133,25,0.2,0.8
173,6.234207365,1.856415875,581491.5417,221760.2226,0.243094166,2.637395e18,1.175738212,0.818181818,1,1,7.812650783054505,21,0.2,0.8
174,1.932196894,0.999437689,855723.6528,78567.09512,0.154233,1.851927e18,1.136298762,0.909090909,1,2,5.660444706040083,46,0.2,0.8
175,4.363523689,0.94400175,444151.5323,153716.7206,0.129498867,4.451184e18,1.171346817,0.454545455,1,2,6.373021971654733,48,0.2,0.8
176,7.403303438,1.160360107,514432.7637,65896.30173,0.292516591,1.471768e18,1.186208871,0.181818182,1,1,4.825559565570384,40,0.2,0.8
177,9.581207421,0.576290217,711543.6925,245282.9896,0.239833658,2.589705e18,1.059513046,0.636363636,1,2,7.532585114288719,-48,0.2,0.8
178,5.375326527,2.230538042,308693.709,30552.7064,0.316042854,3.499074e17,1.143063752,0.545454545,1,1,5.985634895904758,10,0.2,0.8
179,8.439160869,1.500051895,490524.7759,207771.3583,0.134557392,6.260034e17,1.139804778,0.0,1,2,4.827289217851383,30,0.2,0.8
180,0.399228109,0.739837369,569646.9497,299769.2922,0.331513257,3.646581e18,1.135663169,0.090909091,1,1,5.741753444097363,-17,0.2,0.8
181,2.616165385,1.302672399,754376.5245,48845.16119,0.263640352,2.814591e18,1.184453405,0.636363636,1,1,8.258135951495985,37,0.2,0.8
182,5.656098593,1.046367748,1.087014299e6,104468.8044,0.216844361,9.893257e17,1.139332283,0.181818182,1,2,8.348961212647488,30,0.2,0.8
183,2.42761069,1.809488017,350379.8878,263377.6945,0.307983244,4.774722e18,1.128317844,1.0,1,1,4.621929571396724,26,0.2,0.8
184,7.869483859,2.480688919,362637.7068,162613.3853,0.237054768,3.39054e18,1.162754227,0.818181818,1,2,8.520080753952925,3,0.2,0.8
185,7.096200446,0.894929011,767027.2529,216829.2947,0.311306995,4.149536e18,1.14708754,0.727272727,1,1,5.3991025876807175,-12,0.2,0.8
186,1.065664832,1.623375368,695971.2826,75322.77242,0.160116785,4.109778e17,1.137638365,0.909090909,1,2,7.424662574810692,14,0.2,0.8
187,9.898760593,1.416311701,557386.9394,130402.9413,0.273535712,4.662858e18,1.096231786,0.181818182,1,1,5.508647438493661,35,0.2,0.8
188,1.849674925,0.554647572,477778.0103,38931.15221,0.200503458,1.689302e18,1.182385449,0.363636364,1,2,6.886255798412369,0,0.2,0.8
189,8.130646145,0.694983413,1.040957724e6,92890.14325,0.108324897,2.746471e18,1.192825807,0.454545455,1,2,7.532585114288719,-48,0.2,0.8
190,4.952903104,2.093848439,321440.5753,199261.9295,0.259002469,1.965654e18,1.149149289,0.272727273,1,1,4.144686379865551,-14,0.2,0.8
191,0.081712781,1.520656339,723900.6981,144848.2622,0.305135647,9.247217e17,1.127243316,0.363636364,1,2,6.198570432333871,35,0.2,0.8
192,2.923383708,1.028943949,501685.2261,168108.7544,0.222525039,6.879707e17,1.151247944,0.090909091,1,1,5.1133164029106934,33,0.2,0.8
193,5.972316328,1.346488173,431893.8019,255402.9641,0.17558394,3.714408e18,1.195361691,0.454545455,1,2,5.2462056393840175,42,0.2,0.8
194,7.740210067,1.130869431,867977.5499,180779.5636,0.210805893,2.339835e17,1.157350776,0.363636364,1,1,6.8518222442876855,31,0.2,0.8
195,7.303909266,1.705111149,464759.8267,100066.6706,0.105055864,2.473597e18,1.176365797,0.727272727,1,2,5.6596203575301685,34,0.2,0.8
196,0.784415293,0.813195439,998413.5054,259607.4141,0.253865589,3.212227e18,1.159070159,0.272727273,1,1,6.059836828196803,46,0.2,0.8
197,3.626338711,1.465350089,376000.45,88690.06658,0.336607573,3.125458e18,1.074072598,0.727272727,1,1,4.491104621110293,35,0.2,0.8
198,5.582133038,0.639547411,659170.7567,132173.5946,0.14341547,1.351902e18,1.135620995,0.363636364,1,2,6.246116016533579,9,0.2,0.8
199,8.728989498,2.044802841,540048.1626,241908.734,0.322074713,1.028052e18,1.067198451,1.0,1,2,9.370460717194746,24,0.2,0.8
200,4.437269024,0.744030962,822162.918,117765.3523,0.172752235,4.808798e18,1.087643951,0.0,1,1,5.471341746908088,-21,0.2,0.8
201,0.518311185,2.330836207,420093.4693,198412.3234,0.158885903,2.848483e18,1.18072746,1.0,1,2,4.7892444380004235,37,0.2,0.8
202,9.196124824,0.97462491,332896.1575,277214.7699,0.287305746,2.150352e18,1.168894063,0.818181818,1,1,6.655490663161254,39,0.2,0.8
203,2.240177775,1.264745182,600688.6566,229471.265,0.120522487,3.976789e18,1.138720438,0.363636364,1,1,5.416073582707791,45,0.2,0.8
204,3.848378037,0.605220798,648864.7752,94730.53843,0.277348262,9.020414e17,1.197819189,1.0,1,2,7.532585114288719,-48,0.2,0.8
205,6.902805008,1.365729909,315987.4372,141905.7985,0.204081089,2.676774e18,1.16380862,0.181818182,1,1,5.442871144848383,42,0.2,0.8
206,9.705670853,0.911991161,906864.0182,169269.3085,0.152013503,3.663515e18,1.117337279,0.636363636,1,2,6.4970468919898785,48,0.2,0.8
207,3.382767173,1.673817213,431120.4987,63556.73316,0.240625474,2.025513e18,1.176747342,0.909090909,1,1,4.9990653418115025,39,0.2,0.8
208,5.182465564,2.430239418,510300.6558,106549.8353,0.163921493,3.803908e18,1.141759407,0.363636364,1,2,12.811542772670466,45,0.2,0.8
209,1.651243137,1.168128976,826721.0314,252843.7154,0.315001784,6.840957e17,1.137262022,0.727272727,1,1,6.444241741174,38,0.2,0.8
210,8.329249315,1.295807343,692043.2098,266905.8561,0.226096362,4.127226e18,1.177617799,0.363636364,1,2,5.849129787707535,38,0.2,0.8
211,0.274669286,1.079615827,374348.367,223908.1111,0.179388179,2.301956e18,1.182916171,0.363636364,1,2,6.401612403056316,48,0.2,0.8
212,8.795074238,2.364931174,484793.6006,234683.0185,0.262815347,3.000697e18,1.161780151,0.454545455,1,1,12.476844251909693,34,0.2,0.8
213,6.171225195,0.711682853,882370.8648,45330.12229,0.309057043,4.659207e18,1.099355858,0.909090909,1,2,5.971695439816798,48,0.2,0.8
214,1.995528869,2.144652736,555041.2627,187495.9218,0.21955146,1.179089e18,1.17437973,0.0,1,1,7.839988240157658,30,0.2,0.8
215,7.625987702,0.656374632,417771.4914,120473.3771,0.332795082,1.839716e18,1.17606718,0.0,1,1,6.635001530744219,36,0.2,0.8
216,0.665769388,1.448530532,547087.4518,32692.53154,0.139837897,4.814448e18,1.179381437,0.909090909,1,2,5.520439107681445,35,0.2,0.8
217,9.653985018,1.72180698,612423.1109,155799.9775,0.298264149,5.632049e17,1.109560873,0.454545455,1,1,10.042721717793938,20,0.2,0.8
218,3.50738711,0.863995097,725764.2405,279547.8202,0.206876184,4.001135e18,1.136490686,0.818181818,1,2,5.619554802543277,48,0.2,0.8
219,5.467606168,1.08006095,1.007814552e6,228141.4022,0.250170856,2.221715e18,1.15703633,0.272727273,1,1,8.197207767159936,43,0.2,0.8
220,1.448798673,2.518313474,328991.879,63763.86239,0.101251096,3.5416e18,1.108333704,0.545454545,1,2,4.886640358001317,12,0.2,0.8
221,4.551930283,1.247826845,473351.7483,173473.7608,0.283734482,3.264533e18,1.13697291,0.363636364,1,2,5.107827095286942,43,0.2,0.8
222,6.511995883,0.99155104,593045.5163,265514.5189,0.116718307,2.392637e17,1.144752296,0.181818182,1,1,5.630717761086031,48,0.2,0.8
223,9.314599384,1.555115288,784102.908,82055.86857,0.169063754,1.376024e18,1.161058642,0.0,1,1,12.266834760679378,31,0.2,0.8
224,5.728904819,2.061861382,386134.9756,297642.0765,0.15530863,1.516416e18,1.18293387,0.818181818,1,2,6.0192146433576905,0,0.2,0.8
225,2.354533337,0.794468168,1.051062277e6,137705.7277,0.245803097,3.196606e18,1.054145503,0.0,1,1,6.275042571256786,39,0.2,0.8
226,3.983167831,2.19515518,398491.8777,128324.0929,0.209770545,7.977128e17,1.18448127,1.0,1,2,7.165330584114293,-3,0.2,0.8
227,0.982178142,0.609464795,796849.6766,183593.6769,0.105871712,2.13924e18,1.164119861,1.0,1,2,7.532585114288719,-48,0.2,0.8
228,3.199139717,1.130118267,580689.2795,164699.7482,0.188349912,1.921312e18,1.121685093,0.909090909,1,1,5.14305865556118,45,0.2,0.8
229,5.150052409,0.840296667,460701.0169,73187.22709,0.231321856,4.899561e18,1.096315651,0.454545455,1,1,6.162617847253503,46,0.2,0.8
230,8.213842653,1.839498017,341642.5217,166026.7604,0.173820769,4.622824e18,1.193265862,0.363636364,1,2,4.972248954908705,28,0.2,0.8
231,4.869445006,0.948860049,1.020562087e6,58626.61418,0.324791196,1.137982e18,1.193902648,0.090909091,1,1,7.687318151014371,40,0.2,0.8
232,6.820511194,1.266235365,738021.9679,110559.4184,0.158037323,2.964423e18,1.150888246,0.909090909,1,2,6.621753975131885,28,0.2,0.8
233,8.998381062,0.77498852,534439.0063,201353.4035,0.19523766,3.496423e18,1.091688047,0.545454545,1,2,6.384686244269606,48,0.2,0.8
234,2.047315619,1.600953951,405414.4887,288605.9477,0.272239298,4.746686e17,1.169591711,0.181818182,1,1,4.847506191577938,38,0.2,0.8
235,4.16677007,1.385207492,894720.9839,213990.9784,0.236021251,3.575492e18,1.117450173,0.727272727,1,2,9.436130874122181,39,0.2,0.8
236,7.210976935,0.559367728,965444.7202,292843.1135,0.163018204,6.019314e17,1.094978877,0.0,1,1,5.335246539430244,-5,0.2,0.8
237,0.877611598,1.959511522,497535.1121,134329.698,0.312121012,4.035211e18,1.146002246,0.0,1,1,5.122729679691799,30,0.2,0.8
238,9.388575221,1.2108014,362094.4729,54393.3067,0.125569303,9.839125e17,1.186276013,0.0,1,2,5.483776362748802,48,0.2,0.8
239,1.344368802,0.893551762,679302.5604,97917.47014,0.288821717,2.762161e18,1.075332402,0.363636364,1,2,5.390898292813924,48,0.2,0.8
240,8.636085796,1.029544103,839363.3652,152028.9611,0.260069172,1.400308e18,1.171274223,0.545454545,1,1,5.859730802530064,33,0.2,0.8
241,4.530512993,1.758807674,523041.4074,275143.8561,0.111039549,3.085223e18,1.087214232,0.727272727,1,2,5.69181888681608,38,0.2,0.8
242,6.319833042,2.616288066,443374.4948,231624.3195,0.304288898,1.2601e18,1.175349022,0.363636364,1,1,12.43574290051267,13,0.2,0.8
243,0.592031654,1.319503708,919214.9092,68982.75897,0.213040094,4.42675e18,1.157010567,0.363636364,1,2,9.712383406414594,31,0.2,0.8
244,2.808664425,0.689024736,303246.0159,243970.0733,0.130869055,4.358804e18,1.161287682,0.545454545,1,1,7.0567858219950885,48,0.2,0.8
245,5.852717822,1.550855705,636613.1609,196268.3304,0.327591775,2.53705e18,1.141312062,0.727272727,1,1,7.123704661064299,21,0.2,0.8
246,3.801327203,1.541227231,334922.024,46846.62652,0.161241809,4.049637e18,1.19911966,1.0,1,2,4.806677743827889,38,0.2,0.8
247,7.007276507,0.681802028,604913.3146,123589.789,0.238273666,2.229199e18,1.17908507,1.0,1,1,6.01549185397588,-9,0.2,0.8
248,9.829683055,1.324864396,821063.403,222656.0592,0.290326601,1.711271e18,1.199580764,0.454545455,1,2,8.669848628666365,41,0.2,0.8
249,5.292828297,1.76410938,424268.8701,158879.8396,0.272815555,9.514788e17,1.136568307,0.454545455,1,1,5.36660006264126,30,0.2,0.8
250,1.623733304,1.041067814,937539.0925,268290.0,0.123602934,4.736397e18,1.199672171,0.727272727,1,2,8.158927549984561,48,0.2,0.8
251,8.395735794,0.881747594,381199.7155,251722.9767,0.215284236,1.274816e18,1.171795605,0.272727273,1,2,6.565718855830892,48,0.2,0.8
252,0.189938953,1.205754128,660221.1574,170785.8116,0.2582864,3.054385e18,1.126545558,0.454545455,1,1,5.091047297041035,44,0.2,0.8
253,8.865316028,1.96893294,598993.1941,283879.8906,0.176712251,2.553103e18,1.170889334,0.181818182,1,2,10.977189912827573,26,0.2,0.8
254,2.973311015,0.566771469,863802.1968,143289.9436,0.325617198,3.286384e18,1.189480755,1.0,1,1,5.689739517835584,-12,0.2,0.8
255,1.904487507,2.288588897,465859.4847,207132.0852,0.223740764,4.326666e18,1.199820955,1.0,1,1,5.9365263168994415,32,0.2,0.8
256,7.536233955,1.593427497,503516.7815,139089.6154,0.103898045,3.787328e18,1.128608269,0.909090909,1,2,5.590981492482024,34,0.2,0.8
257,0.737298485,0.765649115,436311.722,80803.56063,0.300649154,7.668905e17,1.095289985,1.0,1,2,6.65687682572993,48,0.2,0.8
258,9.567947998,2.674812002,323321.3879,103697.0902,0.144075921,4.915597e18,1.163021178,0.363636364,1,1,7.655856740718749,-9,0.2,0.8
259,5.319267993,0.954062731,718943.9997,174990.0062,0.186566215,2.673997e18,1.130304771,0.727272727,1,2,5.736354848085113,-16,0.2,0.8
260,1.513978771,1.851120526,643076.1673,49666.31306,0.337353658,1.889153e18,1.167058306,0.909090909,1,1,8.634534378999522,14,0.2,0.8
261,4.661158298,0.83481356,562392.7521,226889.0931,0.159543117,1.612143e18,1.130312325,0.545454545,1,1,5.923712756349569,46,0.2,0.8
262,6.460245885,1.118735773,479022.5314,280931.7069,0.32282392,4.591711e18,1.198961403,1.0,1,2,5.3938718662561485,42,0.2,0.8
263,9.282371183,0.618985265,1.095000964e6,34208.77803,0.270463823,4.223765e18,1.105184242,1.0,1,2,6.362803110930971,-23,0.2,0.8
264,2.629191014,1.916725465,367594.2622,190447.5398,0.11936882,4.904099e17,1.083247077,0.818181818,1,1,4.750404892341885,48,0.2,0.8
265,2.483282851,1.478536117,765146.3926,119352.3818,0.19748915,2.448884e18,1.197177695,0.727272727,1,2,8.17933131086834,40,0.2,0.8
266,7.842190671,0.804171025,752497.2854,287616.7956,0.13757813,1.065242e18,1.1339858,0.818181818,1,1,5.465816970068403,8,0.2,0.8
267,7.035874964,2.323414038,355335.0126,89963.25345,0.185549257,1.824851e18,1.077842161,1.0,1,2,8.071675215255025,-44,0.2,0.8
268,3.210637553,0.98624832,491770.9183,111284.1341,0.252129815,3.573594e18,1.132323838,0.818181818,1,1,5.685635686093918,45,0.2,0.8
269,5.000567501,1.236228687,574651.3318,57769.80562,0.205393244,5.472965e17,1.181518024,0.727272727,1,1,4.75178771594995,31,0.2,0.8
270,4.979972332,1.09180715,706588.6153,73780.6141,0.118508375,4.29043e18,1.161659956,0.0,1,2,5.293838810184886,39,0.2,0.8
271,6.769750572,0.869116816,1.027014781e6,163710.597,0.281468281,2.512033e18,1.18180511,0.818181818,1,1,7.046640097247339,36,0.2,0.8
272,0.141661724,1.73361007,310573.0912,271631.9062,0.190864115,3.249964e18,1.183228303,0.181818182,1,2,5.776624619570688,48,0.2,0.8
273,8.967142368,1.441052408,448571.0736,182736.8675,0.244311891,1.548701e18,1.141675121,1.0,1,2,4.818017028535288,34,0.2,0.8
274,2.177364575,0.646952136,516262.8885,240494.7015,0.171016329,4.522411e18,1.152990963,0.454545455,1,1,6.572475318646117,-16,0.2,0.8
275,7.795692824,2.153993219,453215.6346,37419.52819,0.291327452,2.708036e18,1.157636013,0.818181818,2,1,9.627301762365526,48,0.2,0.8
276,4.121018688,0.719267211,983597.0139,195411.7788,0.20259079,1.927917e18,1.108292322,0.727272727,2,2,5.855488961078743,-11,0.2,0.8
277,9.51357679,1.067994396,672864.1529,69576.40322,0.316792776,3.836213e18,1.193494068,0.545454545,2,1,4.9451474200040195,37,0.2,0.8
278,1.318158291,1.290546693,393551.2681,151040.0672,0.149746381,2.009916e18,1.150737482,0.909090909,1,2,5.646140458829433,46,0.2,0.8
279,8.701425551,1.173537636,925285.86,98642.44364,0.181348045,3.352737e18,1.167118158,0.0,2,2,8.491517835698017,44,0.2,0.8
280,4.382315699,2.441622958,411917.2169,260746.3597,0.33226,2.332923e18,1.165167237,0.636363636,2,1,7.247574753066427,-20,0.2,0.8
281,6.332618184,1.679301334,529479.3321,179294.5484,0.135216727,4.112346e18,1.167826462,0.454545455,2,2,6.2148362778180255,32,0.2,0.8
282,0.50585418,0.923431623,808323.4152,53536.75588,0.224612511,3.743397e17,1.100001069,0.545454545,2,1,4.850271068773495,27,0.2,0.8
283,2.66388345,1.356151535,617262.5814,291854.2187,0.3067982,1.2111e18,1.159692343,0.0,2,2,5.10631615850891,33,0.2,0.8
284,5.859454374,0.597916833,347565.7854,214584.6217,0.113810795,2.984809e18,1.105535627,0.727272727,1,1,7.015909512136623,48,0.2,0.8
285,8.041537688,1.253056806,302001.7808,80082.82562,0.25605214,2.461214e18,1.093589185,1.0,1,2,5.59739454650579,21,0.2,0.8
286,1.247486246,0.969429145,631607.6344,156800.7056,0.209080822,4.286335e18,1.151596885,0.363636364,2,1,5.215764281208886,46,0.2,0.8
287,9.756003621,2.340109745,521748.0104,44710.89197,0.232536838,1.338218e18,1.159425979,0.454545455,2,2,16.31347417206227,21,0.2,0.8
288,5.199609865,0.753362934,923584.0011,233992.7405,0.338163786,1.479224e18,1.13147907,0.454545455,2,1,5.898675504220459,37,0.2,0.8
