BrFactor_ADAPT,PoyntingFluxPerBSi,LperpTimesSqrtBSi,rmse_Ur,shift,runID
2.308400143,539771.4006,294692.4345,149.81999397509838,48,233
1.916725465,367594.2622,190447.5398,149.8691884732148,33,165
1.295807343,692043.2098,266905.8561,150.16340383270656,41,111
1.80438426,442328.7136,178939.4963,150.2239576436236,21,271
2.530059409,378675.8946,124453.4878,150.2780981150397,8,494
1.266235365,738021.9679,110559.4184,150.8877595971534,36,133
1.154941885,412570.3186,215972.229,151.02155600032165,19,213
1.344661678,583655.2178,95813.04337,151.4144134894651,46,415
1.705111149,464759.8267,100066.6706,151.5730832179293,31,96
2.430239418,510300.6558,106549.8353,151.6827679343239,38,109
1.500051895,490524.7759,207771.3583,151.81462339199925,39,80
2.144652736,555041.2627,187495.9218,152.04203772905095,33,115
0.78364248,841700.5768,203182.6851,152.06516676391806,28,381
0.942662335,1.098910678e6,254112.5739,152.17554654274406,38,237
0.851872262,314741.7717,181372.4358,152.42267106550224,23,224
2.323414038,355335.0126,89963.25345,152.90178048377734,13,168
2.046742616,487903.3227,67153.31971,152.91764529833875,22,423
1.101685757,643860.8699,258618.778,153.30192644400162,32,223
0.732243969,471324.7374,145573.7496,153.40248289501102,23,208
1.346488173,431893.8019,255402.9641,153.53411056570044,40,94
0.896761909,515490.3708,46961.51237,154.13450485803514,22,245
0.910358666,564439.1185,141376.3541,154.17058289923474,27,43
1.999267236,467109.3883,188131.1172,154.74613698944745,40,342
2.07870971,470098.8838,253853.6029,155.01384326659226,19,57
2.537403834,446754.6854,298924.2655,155.38364202691838,30,420
1.297641272,840454.5775,99278.21694,155.43744211450118,20,272
1.567113498,584444.4726,276693.6678,156.54150604908213,29,6
0.840296667,460701.0169,73187.22709,156.8190461533795,24,130
2.518313474,328991.879,63763.86239,157.36721639579298,1,121
2.288588897,465859.4847,207132.0852,157.55299235371112,21,156
1.032457434,690997.4286,252024.984,158.1187528961959,35,301
2.480688919,362637.7068,162613.3853,158.2754575830822,7,85
1.956606832,399790.5737,147225.9551,159.01060602313063,1,276
1.429298143,356622.2478,233161.6513,159.08560544234192,25,384
0.982453694,788016.3571,38374.78767,159.1035750376969,29,7
1.290546693,393551.2681,151040.0672,159.41036541460056,29,179
0.863995097,725764.2405,279547.8202,159.66186558726287,34,119
1.026550748,753273.4986,67714.29472,159.6973012009992,18,253
1.586867928,455684.5104,178444.372,159.9182230132514,30,478
1.73361007,310573.0912,271631.9062,160.1293322117937,33,173
2.422900064,340543.3405,136940.7568,160.15308468859996,18,198
0.954062731,718943.9997,174990.0062,160.32165316169383,35,160
1.911299962,318108.4007,268020.855,160.3900235367971,43,447
0.946507028,472098.8171,226257.4281,160.42904589468688,24,291
1.2108014,362094.4729,54393.3067,161.0923686208933,18,139
2.378496966,435258.8857,227873.1575,161.19510274595737,14,498
2.381820406,371446.5993,278829.4049,161.21603837530768,29,48
2.019605236,327894.1283,238429.2472,161.2788303947894,25,211
1.593427497,503516.7815,139089.6154,161.33684043827066,34,157
0.937973113,596305.0924,197287.1534,162.75598083771305,29,399
1.82250965,402123.6185,208264.8732,163.039637889808,22,27
1.13735074,916223.7223,136687.0652,163.22234262748546,26,419
1.049256235,432398.3133,274338.0447,164.11414897828305,34,243
1.85358507,391326.5299,293095.779,164.43888262552062,24,480
2.501341586,414766.633,40546.4313,165.01828367766677,22,60
0.989795161,441308.4734,85489.89862,165.1545184267199,33,443
1.625704423,344583.2845,233722.3068,165.25117932387596,27,409
1.006598181,302457.4284,60983.23619,165.69205895972465,27,379
1.111070987,997126.993,278575.1982,165.70563586880192,22,225
1.413391292,712048.5615,297902.1225,166.43964473597225,37,249
0.751504293,368873.9607,131624.85,166.9070394628041,26,348
1.351367056,915450.5728,218425.7047,167.26177758118254,31,21
2.061861382,386134.9756,297642.0765,167.3943973266085,13,125
0.999437689,855723.6528,78567.09512,167.43542965719976,24,75
0.768430883,487360.1371,107677.2019,167.49571691976055,23,455
0.87999186,628251.1665,91074.13652,167.67052117908892,22,471
1.96893294,598993.1941,283879.8906,167.797679577193,14,154
2.599538872,300385.3049,189092.1498,168.04810982069253,26,35
1.094148422,1.059106914e6,234951.7775,168.39310996293426,25,495
2.395415392,320981.0773,184381.0906,168.7864417112961,-9,242
2.358812984,387432.9202,249241.6594,169.17072662858246,20,292
2.672029204,372221.2866,93730.89194,170.23137147705913,8,452
2.211987027,457749.61,153157.2877,170.4923651941199,15,32
1.09180715,706588.6153,73780.6141,170.84651946144805,23,171
2.167534488,368115.1414,209547.3851,171.23008290193061,0,333
0.583603675,1.009890677e6,129414.5614,171.2539145523139,9,212
1.79266459,493380.1493,288111.7227,171.43835235938374,17,16
0.646952136,516262.8885,240494.7015,171.46054660789724,26,175
1.321845125,871382.2022,248483.2546,171.8303718428547,-40,461
1.92799995,557957.6114,254144.7955,171.99943244180525,22,391
2.364931174,484793.6006,234683.0185,173.4490153734324,35,113
0.792038661,388350.5721,189653.256,174.06961136702316,26,71
1.758807674,523041.4074,275143.8561,174.74025143127895,15,142
1.204448713,808636.0354,68285.75737,174.81223611386397,27,309
0.661471678,375724.4386,36037.94691,174.97932651240657,35,230
1.493171603,743487.3385,194406.2179,176.04567218503408,34,369
2.266064768,326656.8251,291048.1539,176.73973924092135,33,362
1.301375088,502742.0819,216608.0159,177.02749326083455,33,244
2.613365279,351436.7435,282444.5789,177.92910224563636,2,252
1.073643403,622597.2574,127077.246,178.00209548577774,18,433
0.626234667,859414.7485,224448.027,178.84908924963162,6,30
1.887178716,623526.3279,272184.7811,180.2052787316203,17,280
0.892253421,827811.4684,267658.9204,180.98583251900848,36,296
2.589065006,424007.7721,106128.8692,181.34951668908872,11,337
1.275571133,491301.9074,164002.1773,181.7115625345223,37,318
0.818671049,899677.9684,110086.5113,183.23923233202416,20,193
1.603695459,388073.81,204303.4156,183.8090534653224,18,260
2.674812002,323321.3879,103697.0902,184.75341815090687,-9,159
0.711682853,882370.8648,45330.12229,186.08209680127698,33,114
1.387593343,649336.862,46099.66895,186.24688641670727,29,295
0.765649115,436311.722,80803.56063,186.39654176087623,27,158
2.122279435,485264.9122,283182.3112,187.23747623793173,17,303
1.082949559,459448.8602,58405.00963,187.5556340953515,22,278
0.83481356,562392.7521,226889.0931,188.2493593128074,24,162
1.041067814,937539.0925,268290.0,189.32133409833128,35,151
2.652623696,452117.5979,268971.604,189.7471050721159,13,73
1.192063527,546311.8823,254705.968,189.81499878398324,30,365
1.234491475,422105.1909,284731.2217,189.89149822428672,17,490
0.615440001,1.043900704e6,159135.4624,192.30060913811292,12,448
2.441622958,411917.2169,260746.3597,192.48091709874245,11,181
2.635709402,391648.3058,244530.6022,192.82267633306367,23,8
0.630033923,357676.076,286011.2391,193.14131080364209,28,191
0.719267211,983597.0139,195411.7788,194.33660742134643,27,177
2.218079136,507952.0002,197781.2498,194.3659424390972,13,350
0.703511452,587584.688,39282.07492,194.51173796183215,21,360
2.30295809,437909.1723,140392.1571,194.9047847544567,15,380
1.448530532,547087.4518,32692.53154,194.91285606315913,18,117
2.155872551,506138.2378,279801.3872,196.3279564582395,14,499
0.881747594,381199.7155,251722.9767,197.50566399736005,27,152
0.59502835,996077.7843,44979.19556,197.59112116303479,35,343
0.618985265,1.095000964e6,34208.77803,197.86696179984895,32,164
0.99155104,593045.5163,265514.5189,197.92332792080174,20,123
0.97462491,332896.1575,277214.7699,198.45283906378643,20,103
1.538871847,687078.6427,270636.3836,198.6637152433671,26,467
1.694845532,630349.4412,165279.8113,198.7448786250799,26,322
2.282933421,417103.1646,264666.4023,200.62292676904784,10,458
0.842155304,1.009112902e6,175291.5568,200.66903662147834,30,288
2.616288066,443374.4948,231624.3195,201.71211354450048,4,143
2.187815844,426165.0877,293990.7332,201.94337199503036,15,220
1.42048998,809421.4996,287131.7196,204.80551731863102,-37,68
2.554231591,309479.2206,256784.0324,204.84519908043654,11,319
0.828840991,409454.455,115955.9197,206.6651410795271,25,483
0.77498852,534439.0063,201353.4035,207.7859692806476,33,134
0.93255231,546038.1955,273706.9691,208.44117986847158,28,214
0.782345301,690212.7989,35286.86745,209.68323416079278,14,218
1.008531264,650694.4925,290185.493,210.7106066693282,25,54
1.406824318,458675.6272,246667.6495,213.0012981021904,14,201
0.8874041,329904.3493,211097.1346,214.0278559718611,18,459
0.644627668,468041.5116,76691.19672,214.8012928094393,27,496
0.725242272,831859.6305,155524.6568,216.27394754333412,30,500
1.264745182,600688.6566,229471.265,216.52590163702436,19,104
1.147082011,663046.1542,121014.7878,220.2187894904446,19,34
0.606527247,894203.5383,194990.2348,221.3499945529727,12,266
0.921046798,659960.8101,223404.6872,221.716710380693,28,340
2.436731011,461650.1322,202198.5548,221.79360725445295,9,429
0.679969134,850248.3521,293194.0498,224.9011821011642,14,305
0.696792721,793493.1356,249839.4828,225.30747947823392,29,414
0.632386949,912340.7848,118116.8644,225.37472089620235,25,352
0.597916833,347565.7854,214584.6217,227.54051386739079,28,185
0.849511123,966229.3738,79268.21459,229.0444002237303,19,385
0.654507874,1.063011971e6,288367.8605,229.10121808353588,26,277
0.692103047,489421.3809,193022.3231,229.63736008376003,40,251
0.574465698,556928.2159,145152.2002,229.92596464291398,11,240
0.639547411,659170.7567,132173.5946,235.2880107985424,14,99
0.720606621,335234.239,95279.73959,237.05743187992928,28,335
0.633049043,306627.6623,176805.5389,237.57242272816623,27,421
0.772067975,782850.346,33457.70259,238.21218593419565,23,293
1.124160245,428560.0791,186516.8666,239.4660210501967,14,451
0.737368239,421005.962,51199.52876,242.3770878385751,30,403
0.811856932,346779.5944,157102.2658,244.1584460715465,18,255
1.079615827,374348.367,223908.1111,246.16369327562379,19,112
0.94400175,444151.5323,153716.7206,246.45125106822013,21,76
1.062850191,481887.2087,196798.2034,251.71292131289508,11,45
0.871996034,478554.295,266215.6368,252.1337551707364,26,330
0.750048834,974684.2634,225015.2471,258.47433516537717,31,424
1.017412737,400214.9371,47592.59449,260.3607428228703,10,197
0.689024736,303246.0159,243970.0733,265.5289735477205,27,145
0.796829311,405677.9113,240073.7268,271.58604225715874,31,283
0.866334437,1.077529137e6,37688.0254,271.69130220989035,13,442
