1.2000000477	5.9800000191
1.1000000238	8.2700004578
1.0	8.6599998474
1.2999999523	7.3699998856
1.3999999762	9.8100004196
1.5	9.2600002289
1.3999999762	9.8199996948
2.0999999046	11.5
2.0	13.399999619
1.2999999523	8.8699998856
1.2000000477	8.279999733
1.8999999762	6.9200000763
2.2999999523	3.0399999619
2.0	3.6600000858
2.2000000477	2.9000000954
2.2999999523	5.6500000954
2.5999999046	8.9200000763
2.2000000477	7.5100002289
2.2000000477	6.4899997711
2.7999999523	3.6199998856
3.5999999046	4.25
3.0	4.6199998856
3.5999999046	4.0300002098
2.7999999523	4.1700000763
2.4000000954	3.5199999809
3.0999999046	3.4000000954
2.7999999523	2.2000000477
3.0	2.3900001049
2.4000000954	2.6600000858
2.9000000954	2.9400000572
2.9000000954	2.4000000954
2.7000000477	1.2699999809
2.7000000477	1.1399999857
2.7000000477	1.9199999571
2.5	1.8099999428
2.5	1.8999999762
2.2999999523	2.0099999905
2.0999999046	2.5399999619
2.0	3.2100000381
2.0999999046	2.7100000381
2.2000000477	2.3299999237
2.4000000954	2.5199999809
2.5	2.5699999332
2.2999999523	2.6700000763
2.5	1.5900000334
2.7999999523	1.3300000429
3.0999999046	1.2200000286
3.0999999046	0.81000000238
3.2000000477	0.64999997616
3.4000000954	0.56999999285
3.5999999046	0.58999997377
8.8999996185	0.69999998808
11.100000381	0.80000001192
8.8000001907	0.99000000954
8.8000001907	0.94999998808
12.899999619	1.3600000143
11.699999809	2.3900001049
9.1999998093	1.8799999952
8.1000003815	0.94999998808
6.6999998093	0.36000001431
6.5	0.55000001192
6.8000001907	0.51999998093
7.4000000954	0.57999998331
7.5999999046	0.58999997377
8.1999998093	0.57999998331
6.6999998093	0.75999999046
6.1999998093	0.75
5.8000001907	0.56000000238
5.3000001907	1.0599999428
5.4000000954	2.4100000858
5.1999998093	4.5100002289
6.9000000954	4.75
8.3999996185	4.75
8.3999996185	4.9400000572
8.3000001907	5.0999999046
7.9000000954	5.0799999237
7.4000000954	4.3299999237
6.9000000954	4.1999998093
6.5999999046	4.0700001717
6.8000001907	4.0900001526
8.1000003815	4.1700000763
8.1000003815	4.3400001526
9.0	4.2300000191
7.6999998093	3.3900001049
5.9000000954	3.8800001144
8.5	3.3199999332
9.1999998093	3.9000000954
10.399999619	4.4899997711
13.399999619	4.3400001526
16.5	3.7300000191
21.600000381	3.6300001144
21.200000763	3.2400000095
19.600000381	3.8099999428
15.399999619	3.5799999237
24.5	3.3099999428
25.0	3.25
24.200000763	3.2799999714
8.8999996185	4.0900001526
7.3000001907	4.9800000191
7.1999998093	3.6199998856
6.4000000954	3.8499999046
6.5	3.9200000763
6.5999999046	3.9900000095
7.0999999046	4.8800001144
6.6999998093	4.4099998474
6.8000001907	4.9200000763
6.8000001907	5.3099999428
7.0	4.4600000381
6.5999999046	4.5199999809
6.1999998093	4.7600002289
6.1999998093	4.7199997902
5.8000001907	4.8299999237
5.5999999046	4.6500000954
5.5	4.6900000572
