Column1,BrMin,BrFactor_ADAPT,PoyntingFluxPerBSi,LperpTimesSqrtBSi,StocasticExponent,nChromoSiAWSoM,rMinWaveReflection,realization,pfss,UseSurfaceWaveRefl,rmse_Ur,rmse_Np,rmse_B,rmse_T,shift,Tmin,Tmax
100,3.711133595,0.782345301,690212.7989,35286.86745,0.100092848,2.377869e18,1.143045309,0.454545455,1,1,118.44633317730893,14.624411276572342,4.08318226340279,71579.30535303566,-10,0.2,0.8
101,5.515715543,1.576740127,369928.5395,116776.7151,0.297078932,4.199474e18,1.100165333,0.272727273,1,2,57.99494981071187,13.129417194872005,3.456356866165436,43886.36208171093,-19,0.2,0.8
102,6.269273618,0.669554987,828599.9844,87832.74204,0.193560459,3.734747e18,1.167488571,0.454545455,1,1,117.37244653760963,13.426189528743251,4.513926656990618,57068.68031558488,-5,0.2,0.8
103,2.287273749,0.851872262,314741.7717,181372.4358,0.319012443,8.243647e17,1.134075619,0.727272727,1,2,61.563215246913245,6.009323089344081,4.719645772614629,49520.25169503168,-15,0.2,0.8
104,5.235552464,0.661471678,375724.4386,36037.94691,0.171866971,2.078956e18,1.068051437,0.454545455,1,1,115.23037608306498,6.870429785117717,5.316581056965285,52697.842378038404,-3,0.2,0.8
105,8.88841575,0.997043593,601010.4321,181070.8811,0.25485545,1.125599e18,1.131177533,0.090909091,1,2,335.9241604446438,8.59147090896829,5.956790157020548,59438.3096443983,-48,0.2,0.8
106,1.942384832,1.217523897,334136.4883,258312.6489,0.211574086,2.903849e18,1.178157817,0.545454545,1,1,55.338782528305984,5.860395370922564,4.069181508780566,40603.579984860626,-11,0.2,0.8
107,1.551915281,0.574465698,556928.2159,145152.2002,0.109210388,6.163547e17,1.159834718,0.727272727,1,2,151.54937193141353,6.308958048711697,4.881729176973612,71874.3273426718,0,0.2,0.8
108,8.467659317,0.742222191,724406.3186,130165.1801,0.199398465,4.373532e18,1.106691785,0.090909091,1,1,108.16680461420066,11.073731607616088,4.439887967273453,48485.064514488935,-6,0.2,0.8
109,2.586370499,1.049256235,432398.3133,274338.0447,0.310317361,1.463218e18,1.174508021,0.818181818,1,2,62.35805293555298,7.423739158882027,3.940521648719386,43391.276210082935,-11,0.2,0.8
110,4.036321442,0.896761909,515490.3708,46961.51237,0.217714849,3.722921e18,1.167955913,0.181818182,1,1,98.28329343853619,10.025859606403218,3.997675030003477,48843.702756476356,-22,0.2,0.8
111,7.086017313,1.182830305,444656.7951,105217.686,0.264761806,6.976491e17,1.148926018,0.727272727,1,2,105.66787991883136,19.225169715279968,4.116277273817019,46376.99510855641,-47,0.2,0.8
112,9.908409705,0.555978865,1.029366536e6,208536.7191,0.332268387,9.155857e17,1.129631175,0.545454545,1,1,133.6637479613341,12.384011214403452,4.550911870993409,55365.567142372536,-2,0.2,0.8
113,0.111203059,0.692103047,489421.3809,193022.3231,0.238829272,4.67247e18,1.169485208,0.727272727,1,2,121.91333851824595,6.102877486971471,4.829175960574578,49818.00973219594,-4,0.2,0.8
114,7.770000147,0.811856932,346779.5944,157102.2658,0.153362281,3.985248e18,1.086941469,0.818181818,1,1,105.47389816975905,6.394209739533307,4.999162327441933,51405.599530374944,-6,0.2,0.8
115,3.597844995,0.637721727,810661.4728,234413.7111,0.2675624,1.777967e18,1.133891809,0.818181818,1,2,152.89106249560717,9.801146956665688,4.718993688482642,60530.17405728183,-1,0.2,0.8
116,6.382723732,0.746416949,670528.5033,285260.1702,0.29634331,3.135162e18,1.10658759,0.363636364,1,1,91.35392532578024,8.797177700482937,4.462479241433323,46914.534218606466,-11,0.2,0.8
117,6.893537999,0.606527247,894203.5383,194990.2348,0.131754206,1.629027e18,1.175340981,0.818181818,1,2,181.29990598849898,12.048071764389979,4.930274728548179,92984.20724775374,-1,0.2,0.8
118,1.661807776,0.913848646,361577.3726,69274.40249,0.260838965,4.137447e18,1.153366539,0.181818182,1,1,85.70570137249379,5.386301056635173,4.487749173702844,50473.336665853276,-17,0.2,0.8
119,3.086926118,0.708761414,637084.4726,215335.2461,0.161913101,2.685896e18,1.104998555,0.909090909,1,2,130.93806275165693,7.807812751570994,4.621538667334549,51816.00582813008,-3,0.2,0.8
