442.0	299.0
443.0	302.0
440.0	305.0
421.0	306.0
403.0	316.0
396.0	310.0
394.0	313.0
404.0	309.0
402.0	308.0
380.0	305.0
390.0	302.0
389.0	303.0
385.0	310.0
365.0	313.0
371.0	319.0
370.0	343.0
373.0	332.0
370.0	335.0
369.0	330.0
372.0	308.0
375.0	304.0
369.0	307.0
366.0	303.0
384.0	302.0
396.0	304.0
386.0	301.0
380.0	293.0
370.0	297.0
376.0	300.0
373.0	297.0
371.0	297.0
367.0	294.0
364.0	294.0
361.0	309.0
359.0	309.0
357.0	304.0
354.0	297.0
353.0	299.0
352.0	308.0
351.0	302.0
349.0	296.0
346.0	301.0
345.0	302.0
344.0	318.0
341.0	283.0
340.0	282.0
336.0	276.0
337.0	259.0
335.0	253.0
336.0	254.0
326.0	266.0
358.0	248.0
361.0	241.0
355.0	251.0
361.0	254.0
358.0	278.0
355.0	289.0
351.0	283.0
349.0	294.0
340.0	291.0
335.0	293.0
330.0	295.0
319.0	292.0
324.0	284.0
320.0	293.0
318.0	292.0
314.0	293.0
312.0	295.0
315.0	310.0
311.0	320.0
307.0	337.0
317.0	337.0
321.0	339.0
320.0	335.0
319.0	335.0
316.0	341.0
315.0	335.0
311.0	334.0
308.0	336.0
305.0	324.0
308.0	320.0
308.0	315.0
309.0	321.0
314.0	301.0
310.0	309.0
305.0	303.0
308.0	307.0
314.0	319.0
330.0	307.0
326.0	311.0
325.0	309.0
318.0	317.0
318.0	325.0
315.0	316.0
317.0	307.0
314.0	313.0
318.0	302.0
327.0	311.0
334.0	323.0
338.0	330.0
334.0	330.0
338.0	340.0
336.0	332.0
341.0	339.0
330.0	337.0
334.0	331.0
347.0	334.0
350.0	329.0
357.0	329.0
361.0	322.0
348.0	326.0
350.0	336.0
349.0	332.0
343.0	328.0
342.0	326.0
336.0	330.0
341.0	334.0
355.0	329.0
343.0	334.0
341.0	331.0
342.0	330.0
345.0	331.0
349.0	339.0
350.0	331.0
348.0	325.0
336.0	334.0
337.0	318.0
338.0	327.0
336.0	329.0
336.0	331.0
340.0	320.0
335.0	319.0
329.0	326.0
326.0	340.0
327.0	340.0
324.0	333.0
321.0	334.0
321.0	337.0
319.0	333.0
322.0	340.0
321.0	323.0
317.0	327.0
316.0	333.0
324.0	322.0
322.0	341.0
318.0	344.0
311.0	365.0
314.0	376.0
320.0	392.0
311.0	393.0
309.0	398.0
311.0	385.0
313.0	379.0
312.0	380.0
309.0	390.0
312.0	393.0
307.0	401.0
302.0	397.0
305.0	395.0
312.0	392.0
306.0	377.0
309.0	356.0
313.0	352.0
313.0	352.0
310.0	348.0
319.0	344.0
319.0	341.0
317.0	338.0
321.0	344.0
329.0	345.0
325.0	343.0
339.0	342.0
342.0	341.0
344.0	344.0
335.0	334.0
327.0	349.0
348.0	350.0
347.0	357.0
347.0	369.0
348.0	366.0
347.0	359.0
345.0	360.0
342.0	362.0
336.0	362.0
336.0	366.0
335.0	380.0
335.0	385.0
335.0	383.0
334.0	368.0
333.0	370.0
335.0	390.0
361.0	402.0
352.0	418.0
362.0	418.0
368.0	461.0
364.0	479.0
359.0	465.0
358.0	463.0
357.0	465.0
353.0	517.0
350.0	535.0
349.0	521.0
345.0	511.0
342.0	500.0
329.0	497.0
330.0	491.0
331.0	475.0
332.0	453.0
345.0	438.0
352.0	437.0
352.0	434.0
352.0	446.0
350.0	439.0
348.0	446.0
348.0	454.0
352.0	452.0
347.0	447.0
346.0	432.0
344.0	443.0
343.0	444.0
343.0	438.0
341.0	446.0
337.0	440.0
336.0	441.0
330.0	431.0
326.0	440.0
324.0	440.0
331.0	437.0
330.0	432.0
332.0	426.0
330.0	432.0
332.0	438.0
324.0	438.0
328.0	436.0
323.0	428.0
319.0	433.0
322.0	464.0
316.0	439.0
319.0	434.0
322.0	412.0
322.0	399.0
318.0	404.0
312.0	431.0
308.0	421.0
310.0	410.0
310.0	409.0
307.0	403.0
314.0	401.0
318.0	398.0
309.0	395.0
309.0	396.0
305.0	400.0
304.0	400.0
307.0	398.0
307.0	394.0
306.0	394.0
304.0	390.0
301.0	386.0
301.0	380.0
299.0	383.0
297.0	387.0
303.0	393.0
311.0	388.0
315.0	385.0
318.0	387.0
319.0	381.0
321.0	385.0
320.0	382.0
320.0	391.0
341.0	397.0
337.0	387.0
336.0	392.0
347.0	387.0
338.0	383.0
347.0	374.0
335.0	371.0
342.0	365.0
335.0	365.0
320.0	367.0
315.0	357.0
315.0	356.0
313.0	353.0
310.0	355.0
310.0	346.0
303.0	349.0
303.0	351.0
302.0	350.0
311.0	341.0
314.0	335.0
316.0	333.0
314.0	327.0
314.0	324.0
320.0	324.0
324.0	316.0
318.0	314.0
