Column1,BrMin,BrFactor_ADAPT,PoyntingFluxPerBSi,LperpTimesSqrtBSi,StocasticExponent,nChromoSiAWSoM,rMinWaveReflection,realization,pfss,UseSurfaceWaveRefl,rmse_Ur,rmse_Np,rmse_B,rmse_T,shift,Tmin,Tmax
27,3.353913063,1.329648294,324341.6296,296092.7777,0.107056712,5.830312e17,1.118500387,0.0,1,2,57.246268296718604,5.744886491931326,4.101347107840544,44993.179508537636,-1,0.2,0.8
28,8.84309764,0.571627555,365981.9784,65379.07912,0.156417133,4.408142e18,1.148776936,0.454545455,1,1,182.7999161903271,7.50918735007171,5.2193999637304245,75949.51478453446,-16,0.2,0.8
29,7.368172652,0.760874907,734097.0717,159505.4436,0.124857287,1.902713e18,1.199387704,0.545454545,1,2,93.86628028794287,11.998254361636667,3.865347758586636,41686.72776490774,-16,0.2,0.8
30,1.497135903,0.957694109,423345.522,236297.8486,0.235774352,3.931692e18,1.100045269,0.909090909,1,1,76.22530258285327,5.118018779110498,4.355391495533188,48599.59395763501,-4,0.2,0.8
31,2.651220157,0.622781502,597093.668,107109.9763,0.213755514,2.945523e18,1.129602772,0.181818182,1,2,97.45981856485986,5.228142329340129,4.4788517488588715,44789.74458893768,-9,0.2,0.8
32,4.013280494,0.808845839,455407.748,231063.2756,0.314279168,2.202823e18,1.182307273,0.727272727,1,1,86.78702069363872,5.359947314209055,4.567883011150619,48285.00785500505,-12,0.2,0.8
33,8.164561295,1.096541615,410695.5606,134824.8239,0.309279237,3.178008e18,1.073263375,0.727272727,1,2,91.32566775095066,9.215025739708704,3.5564024183797045,49154.80329681025,-13,0.2,0.8
34,0.124783036,0.873890443,530696.0303,85000.37275,0.112267528,1.394925e18,1.086996795,0.727272727,1,1,117.8486910434479,9.900901233539726,4.042162223245777,48203.483384437255,-3,0.2,0.8
35,7.773510143,0.722882167,686619.1443,255920.3416,0.251798241,6.654976e17,1.183714098,0.545454545,1,2,83.70230457014445,7.7312637854333035,4.277178358848189,44028.73826354062,-17,0.2,0.8
36,0.828090918,1.517015398,353239.7922,166520.4704,0.208537587,3.682417e18,1.096219453,0.0,1,1,43.327902881890275,8.188579252056085,3.4564022915792147,46425.600933059344,-8,0.2,0.8
37,6.349612207,0.927145392,312088.4787,127764.4649,0.167905347,1.657233e18,1.173778952,0.909090909,1,2,87.00978560636757,5.525541267006409,4.6479697532817,49239.64186932816,-9,0.2,0.8
38,2.206954272,0.593225029,844714.6295,272456.498,0.282103635,4.108325e18,1.171457548,0.454545455,1,1,96.74538269647641,9.164891823855617,4.583179314223518,47511.51959660603,-21,0.2,0.8
39,9.738970911,1.617818721,338343.9763,262883.6646,0.310590631,3.230827e18,1.159102524,0.363636364,1,2,52.45591795597122,10.158465933303141,3.603216251640849,46061.39372168898,-3,0.2,0.8
40,1.694919004,0.758131921,621820.9846,177175.5256,0.147401392,2.150828e17,1.123366337,0.363636364,1,1,83.75678345846208,9.751494369648848,3.9302599880521933,45817.496437167465,-9,0.2,0.8
41,8.285649426,0.626234667,859414.7485,224448.027,0.176270207,3.958189e18,1.067856673,0.727272727,1,2,129.8426151549537,9.9293935322411,4.425544817435985,51199.55033022828,-16,0.2,0.8
42,3.083416419,0.823341224,395532.891,31112.65427,0.305349472,1.805939e18,1.17997979,0.636363636,1,1,107.17752264430352,4.93466657554859,4.41443600712471,51288.43513295957,-2,0.2,0.8
43,5.424616649,0.705930485,440518.4081,269532.1952,0.212458928,2.352683e18,1.142479018,0.909090909,1,2,124.99322901059575,6.211379722206999,4.9697715164646885,45953.56335348154,-24,0.2,0.8
44,4.594995817,0.54238346,1.078315269e6,250209.0088,0.118873314,3.695516e18,1.07498305,0.090909091,1,1,125.5927083420345,12.592387035988006,4.709809590278177,53846.30514859946,-22,0.2,0.8
45,9.348514627,0.910358666,564439.1185,141376.3541,0.248540381,9.433209e17,1.180343416,0.545454545,1,2,95.2468964383173,13.44215644629307,3.459775346512932,49455.55111910617,-11,0.2,0.8
46,2.397603425,1.194019284,494145.68,96298.45137,0.17160008,2.72757e18,1.051120994,1.0,1,1,109.37141974235426,19.426230636186656,3.2775162140351846,47324.766576227135,-27,0.2,0.8
47,7.897955717,1.062850191,481887.2087,196798.2034,0.103485477,4.38304e18,1.169164987,0.818181818,1,2,63.70510288475766,10.57726709462766,3.708647476814926,50212.16110451457,1,0.2,0.8
48,3.154853396,0.728625982,773895.2288,71617.89002,0.22928352,1.452866e18,1.151884326,0.272727273,1,1,108.06736918658883,10.734630300780907,4.0308955038380825,49485.39799576008,1,0.2,0.8
49,4.904499908,1.382652136,427772.4095,101614.8726,0.15260467,1.008227e18,1.077010762,0.909090909,1,2,129.5533662840867,20.8408759486217,3.8551493595682005,45955.35619185253,-5,0.2,0.8
50,6.864720904,0.588290271,507393.5457,51767.32768,0.319559502,2.795992e18,1.078387618,0.636363636,1,1,97.26870422359269,5.804509545583362,4.797509222446876,41904.45937361666,-12,0.2,0.8
51,6.079305375,1.657018582,312643.8769,87141.34956,0.281031437,4.069426e18,1.190783413,0.090909091,1,2,90.9777400796543,15.32755257365111,3.789595434185537,48422.47253833867,-11,0.2,0.8
52,7.255801999,1.230821962,382889.7864,200811.8056,0.23957862,4.334866e17,1.184632397,0.636363636,1,1,86.05041894570459,11.410114139230677,3.547233573678278,48177.73745463939,-11,0.2,0.8
53,0.547135,0.673189965,325994.6004,160997.5912,0.264330123,4.858299e18,1.188427679,0.363636364,1,2,98.212818777772,6.851650413502593,5.144884337344691,39699.58877611996,-13,0.2,0.8
54,8.048381389,0.85698442,613039.5446,61487.11522,0.184420289,2.913509e18,1.198048593,0.181818182,1,1,91.92955423007466,14.002306476987636,3.508964085759049,50006.2631117714,-22,0.2,0.8
55,1.102807913,1.113422979,345538.4884,108702.1096,0.227626923,1.134093e18,1.161340567,0.636363636,1,2,99.38678208966515,6.900299546146631,3.6825032621774914,48843.34088416624,-15,0.2,0.8
56,6.700052693,0.792038661,388350.5721,189653.256,0.268317757,3.909274e18,1.147306297,0.181818182,1,1,76.69473263531569,5.312745952749576,4.8144264062376445,48041.84920797261,-13,0.2,0.8
57,4.363523689,0.94400175,444151.5323,153716.7206,0.129498867,4.451184e18,1.171346817,0.454545455,1,2,86.95224161619055,6.313627844555686,4.030016993130612,48829.604458820075,-5,0.2,0.8
58,7.403303438,1.160360107,514432.7637,65896.30173,0.292516591,1.471768e18,1.186208871,0.181818182,1,1,131.77308067550467,34.000737017354204,3.7345524206270695,47747.37591725886,-37,0.2,0.8
59,9.581207421,0.576290217,711543.6925,245282.9896,0.239833658,2.589705e18,1.059513046,0.636363636,1,2,125.25631424086255,6.830389492272788,4.927090403829232,54637.71706124105,-26,0.2,0.8
60,0.399228109,0.739837369,569646.9497,299769.2922,0.331513257,3.646581e18,1.135663169,0.090909091,1,1,95.90521530588276,6.084887671970036,4.684727070311085,47799.588885399986,-18,0.2,0.8
61,1.849674925,0.554647572,477778.0103,38931.15221,0.200503458,1.689302e18,1.182385449,0.363636364,1,2,136.22512072440614,7.534604182320621,5.009206556474474,136063.22631626952,-14,0.2,0.8
62,2.923383708,1.028943949,501685.2261,168108.7544,0.222525039,6.879707e17,1.151247944,0.090909091,1,1,97.31182114965333,13.368782521848226,3.37942441092446,47862.83576054286,-7,0.2,0.8
63,5.972316328,1.346488173,431893.8019,255402.9641,0.17558394,3.714408e18,1.195361691,0.454545455,1,2,63.23704128197994,13.122265663417389,4.21333182351061,43697.080667165836,1,0.2,0.8
64,3.626338711,1.465350089,376000.45,88690.06658,0.336607573,3.125458e18,1.074072598,0.727272727,1,1,100.86689525442559,16.189847973978303,3.6568121094584973,49551.64233057697,-21,0.2,0.8
65,5.582133038,0.639547411,659170.7567,132173.5946,0.14341547,1.351902e18,1.135620995,0.363636364,1,2,108.80432144847248,5.9691311492830295,4.295851255513064,50628.349464078135,-5,0.2,0.8
66,9.196124824,0.97462491,332896.1575,277214.7699,0.287305746,2.150352e18,1.168894063,0.818181818,1,1,51.68942154919241,5.07180173557705,4.485734488987671,47521.947279153326,4,0.2,0.8
67,3.848378037,0.605220798,648864.7752,94730.53843,0.277348262,9.020414e17,1.197819189,1.0,1,2,80.51252543102412,7.364418662049532,4.4716743649009025,40649.015236380015,-8,0.2,0.8
68,6.902805008,1.365729909,315987.4372,141905.7985,0.204081089,2.676774e18,1.16380862,0.181818182,1,1,75.9324714735214,9.18388842580477,3.7979947090786674,46901.230330335966,-5,0.2,0.8
69,0.274669286,1.079615827,374348.367,223908.1111,0.179388179,2.301956e18,1.182916171,0.363636364,1,2,57.054120357752666,6.397058022736779,4.235792291540127,46269.05864953748,-2,0.2,0.8
70,7.625987702,0.656374632,417771.4914,120473.3771,0.332795082,1.839716e18,1.17606718,0.0,1,1,79.71519632891201,5.642453989236088,4.917841481983961,47556.74543406283,-11,0.2,0.8
71,4.551930283,1.247826845,473351.7483,173473.7608,0.283734482,3.264533e18,1.13697291,0.363636364,1,2,54.43064212125019,18.15843282743948,3.951533282621362,47112.517464250726,-7,0.2,0.8
72,6.511995883,0.99155104,593045.5163,265514.5189,0.116718307,2.392637e17,1.144752296,0.181818182,1,1,66.85312808077097,17.260971307522404,3.712347656372729,49528.895339438466,-2,0.2,0.8
73,0.982178142,0.609464795,796849.6766,183593.6769,0.105871712,2.13924e18,1.164119861,1.0,1,2,135.9650882753361,9.621719563931832,4.5782673761608965,67946.72514419357,-19,0.2,0.8
74,5.150052409,0.840296667,460701.0169,73187.22709,0.231321856,4.899561e18,1.096315651,0.454545455,1,1,101.96902338380654,5.83604286607043,4.342229557604381,49956.300422973516,-2,0.2,0.8
75,8.998381062,0.77498852,534439.0063,201353.4035,0.19523766,3.496423e18,1.091688047,0.545454545,1,2,100.38482664639704,6.212564184587061,4.414821907792861,42581.86314325307,-18,0.2,0.8
76,7.210976935,0.559367728,965444.7202,292843.1135,0.163018204,6.019314e17,1.094978877,0.0,1,1,85.26750556456598,10.637734884034739,4.533725236957922,48470.16405743392,-20,0.2,0.8
77,9.388575221,1.2108014,362094.4729,54393.3067,0.125569303,9.839125e17,1.186276013,0.0,1,2,141.0686247478877,10.028680525666086,3.723286429154499,48508.12704802156,10,0.2,0.8
78,2.808664425,0.689024736,303246.0159,243970.0733,0.130869055,4.358804e18,1.161287682,0.545454545,1,1,158.63674342989157,7.397119501238965,5.29988905807133,47911.97523039065,-28,0.2,0.8
79,3.801327203,1.541227231,334922.024,46846.62652,0.161241809,4.049637e18,1.19911966,1.0,1,2,111.3033674989419,18.40962901289564,3.9001128488409247,48173.49128203751,-40,0.2,0.8
80,7.007276507,0.681802028,604913.3146,123589.789,0.238273666,2.229199e18,1.17908507,1.0,1,1,81.41067630568888,6.331455115710202,4.358863629084026,47393.75155341985,-8,0.2,0.8
81,8.395735794,0.881747594,381199.7155,251722.9767,0.215284236,1.274816e18,1.171795605,0.272727273,1,2,82.86470391600554,5.189694835418385,4.596507558602255,45535.46596538579,-6,0.2,0.8
82,2.973311015,0.566771469,863802.1968,143289.9436,0.325617198,3.286384e18,1.189480755,1.0,1,1,71.39692558388916,8.730667681769862,4.305910036028072,47594.93233260083,-7,0.2,0.8
83,0.737298485,0.765649115,436311.722,80803.56063,0.300649154,7.668905e17,1.095289985,1.0,1,2,92.96523552579045,5.5899137587432595,4.526394229396295,51316.09020133803,-22,0.2,0.8
84,4.661158298,0.83481356,562392.7521,226889.0931,0.159543117,1.612143e18,1.130312325,0.545454545,1,1,92.3554967872322,8.377703912776594,4.2255219672344015,42991.872477319775,-18,0.2,0.8
85,6.460245885,1.118735773,479022.5314,280931.7069,0.32282392,4.591711e18,1.198961403,1.0,1,2,53.9855966971267,13.777611642197128,3.991151717253191,46439.225241586675,6,0.2,0.8
86,3.210637553,0.98624832,491770.9183,111284.1341,0.252129815,3.573594e18,1.132323838,0.818181818,1,1,87.38136214481499,10.404550361038245,3.494469095918606,50003.93941403723,-17,0.2,0.8
87,0.141661724,1.73361007,310573.0912,271631.9062,0.190864115,3.249964e18,1.183228303,0.181818182,1,2,53.48540548155611,7.502390728543357,3.704242587619853,44512.1394754395,11,0.2,0.8
88,2.177364575,0.646952136,516262.8885,240494.7015,0.171016329,4.522411e18,1.152990963,0.454545455,1,1,133.5632642834767,6.380985858023084,4.894765674637973,48073.295453144354,-18,0.2,0.8
89,1.318158291,1.290546693,393551.2681,151040.0672,0.149746381,2.009916e18,1.150737482,0.909090909,1,2,82.08820163633465,11.151765093803089,3.840331546423932,48321.49496898203,-11,0.2,0.8
90,5.859454374,0.597916833,347565.7854,214584.6217,0.113810795,2.984809e18,1.105535627,0.727272727,1,1,182.09578508793993,7.402422529134714,5.348208623824744,49773.70322747883,-21,0.2,0.8
91,8.041537688,1.253056806,302001.7808,80082.82562,0.25605214,2.461214e18,1.093589185,1.0,1,2,109.77263409285766,8.676732845358814,3.720840679009364,48846.1540313685,-24,0.2,0.8
92,4.780759183,0.630033923,357676.076,286011.2391,0.248007638,2.836395e18,1.140622173,0.818181818,1,1,125.80449569794547,7.130832824367266,5.230983440609974,43869.06275551985,-19,0.2,0.8
93,7.434473112,1.017412737,400214.9371,47592.59449,0.146058857,3.424026e18,1.19769042,1.0,1,2,115.46482140938788,10.43322106181501,3.597732210838833,49232.93922975427,-34,0.2,0.8
94,1.430854478,0.702213107,742197.7978,209287.3474,0.275729565,1.216824e18,1.178492299,0.272727273,1,1,75.47696518849817,9.044628452848096,4.1352301185022755,47564.585423995246,-9,0.2,0.8
95,8.58859557,0.547236394,576465.0984,192600.7832,0.303102508,4.973722e18,1.146223001,0.090909091,1,2,123.74175455428276,6.731198797538856,5.012259736817364,52965.960648309076,-19,0.2,0.8
96,9.950617703,0.732243969,471324.7374,145573.7496,0.165047061,3.152489e17,1.148361894,0.818181818,1,1,71.98002332735985,5.32718960657702,4.573384442180653,48228.74055632289,-6,0.2,0.8
97,0.068870473,0.583603675,1.009890677e6,129414.5614,0.136296249,4.07244e18,1.100499693,0.090909091,1,2,115.32159201272778,13.06646571424326,4.309230763568679,50696.50166082907,-18,0.2,0.8
98,2.851937881,1.154941885,412570.3186,215972.229,0.21886291,4.740358e18,1.180397441,0.909090909,1,1,68.56294459546888,7.897040343046594,4.106923593339016,47601.758440783204,-2,0.2,0.8
99,6.062158449,0.93255231,546038.1955,273706.9691,0.262097932,1.761966e18,1.133905366,0.363636364,1,2,62.42078416915665,9.99283023135104,3.8798787383216853,46712.16035544668,1,0.2,0.8
