88043.0	18700.0
140555.0	18100.0
53911.0	22800.0
47529.0	23600.0
40653.0	35100.0
45292.0	30800.0
35496.0	30600.0
30853.0	22800.0
52378.0	27900.0
33732.0	30100.0
24948.0	20600.0
34485.0	21500.0
44569.0	24100.0
38918.0	36600.0
50598.0	32200.0
59391.0	28600.0
43242.0	62800.0
31578.0	43600.0
31468.0	59100.0
33727.0	35900.0
33451.0	41300.0
37109.0	38600.0
30335.0	32000.0
24371.0	30500.0
18408.0	30300.0
17041.0	29600.0
16183.0	25700.0
13674.0	30800.0
18749.0	29500.0
6570.0	29800.0
6601.0	31500.0
6746.0	25300.0
7568.0	24000.0
7440.0	55100.0
7789.0	58800.0
7760.0	36300.0
7852.0	42900.0
8507.0	49200.0
9543.0	83000.0
9277.0	45400.0
11819.0	23600.0
9068.0	21600.0
9396.0	23200.0
13842.0	30100.0
8050.0	14900.0
7367.0	14900.0
7174.0	22400.0
6802.0	32000.0
7781.0	24800.0
8866.0	25600.0
11138.0	32100.0
35840.0	32700.0
37649.0	21400.0
44232.0	19400.0
39158.0	32700.0
23269.0	43200.0
24729.0	21000.0
56496.0	28100.0
53444.0	50800.0
50610.0	32100.0
47552.0	56700.0
40792.0	39400.0
33175.0	49500.0
20692.0	52100.0
16382.0	43100.0
18509.0	43100.0
26316.0	43700.0
29491.0	76400.0
31766.0	62600.0
31678.0	64900.0
28004.0	21500.0
37423.0	22200.0
45907.0	20600.0
40168.0	18300.0
38705.0	21200.0
37931.0	24200.0
34985.0	29500.0
34741.0	29100.0
32783.0	31400.0
29929.0	41800.0
28387.0	40300.0
25082.0	39700.0
23986.0	40400.0
18709.0	26700.0
19804.0	31000.0
18462.0	28200.0
22336.0	31900.0
24486.0	40300.0
27697.0	34300.0
34296.0	34100.0
25853.0	35200.0
23855.0	35000.0
25615.0	38500.0
30526.0	35700.0
17428.0	31400.0
17622.0	33100.0
19298.0	33900.0
44339.0	42000.0
46382.0	46900.0
51499.0	38800.0
54985.0	44800.0
55579.0	35800.0
62615.0	48400.0
67132.0	59200.0
69850.0	58300.0
79979.0	69400.0
107959.0	63300.0
107343.0	67700.0
97824.0	77900.0
91561.0	86400.0
88966.0	84100.0
78265.0	82100.0
75907.0	85000.0
69364.0	100000.0
67523.0	97600.0
58939.0	71700.0
64171.0	66600.0
55163.0	75200.0
44253.0	72500.0
36551.0	68900.0
35731.0	57600.0
31023.0	55200.0
