"","V1","V2"
"58",0.761392575002465,1093850.41439591
"59",0.76443871396422,623965.689730591
"60",0.76801156971896,913982.554621805
"61",0.771879755763762,358035.303294047
"62",0.777619066028078,531180.655676875
"63",0.781563176403427,947423.937553249
"64",0.786182656447219,758934.92389068
"65",0.790540005383505,392886.678050006
"66",0.793088741504842,1025565.42056572
"67",0.796848929042132,589525.992067911
"68",0.80150354639754,815516.293557879
"69",0.807201536546571,977710.724073377
"70",0.809655689354422,499255.701098513
"71",0.814214676916691,715142.218173634
"72",0.819665107088021,887132.430315756
"73",0.822869022698288,554661.384008665
"74",0.827839745602285,407902.107355802
"75",0.831959774168337,657021.515621917
"76",0.834817338860279,1071683.07415488
"77",0.841696200048811,369330.296209881
"78",0.844073237240298,958296.075819746
"79",0.84884743462652,767770.201328536
"80",0.853462647623731,466701.455116845
"81",0.856283030152193,1042195.22380177
"82",0.860569066849258,826590.773165092
"83",0.865231757070337,642093.750701505
"84",0.869549078491025,926140.683034801
"85",0.871867095595305,304900.310654537
"86",0.876644621008861,524416.31852919
"87",0.881189081391723,861674.053403361
"88",0.885500149819312,615763.712678234
"89",0.888595209377274,1016958.03417092
"90",0.893430625441555,705213.5328204
"91",0.898477302178431,1080494.54776179
"92",0.900323457959302,338295.520100114
"93",0.904892635293664,569552.227149692
"94",0.912638531300703,682468.348600523
"95",0.916030847143495,984928.376910453
"96",0.920691733698806,803259.786109092
"97",0.923438809869873,421390.374079076
"98",0.930119435045988,546946.362760821
"99",0.934762662675528,325433.620755364
"100",0.936936072265498,877149.368075545
"101",0.940865730748601,630405.481194726
"102",0.946621818089293,455558.684723606
"103",0.949354553168232,943119.032545385
"104",0.95452240010246,779945.967783598
"105",0.961325871221127,650561.44666638
"106",0.964663329332813,1003944.68960573
"107",0.969825391067958,725703.637711305
"108",0.97327617539112,378059.598329174
"109",0.977001139543868,1054790.52673555
"110",0.982273696424763,495239.573464639
"111",0.987755993165955,752277.739864924
"112",0.992986847043347,907994.602381976
"113",0.996010043047282,313899.522277779
"114",0.998862932175657,1076262.51278128
"115",1.00188882964437,604762.513915075
"116",1.00854180772312,446657.712565204
"117",1.01257832732299,793373.737757809
"118",1.01851872673274,1097559.22125834
"119",1.02086925413316,565067.714551636
"120",1.02543914172621,363750.712550522
"121",1.02837738411336,844369.363571277
"122",1.03384462135475,993715.407811153
"123",1.04012343552829,534082.947472824
"124",1.0447389593616,934964.008461637
"125",1.04824785649266,386842.43887356
"126",1.0514022608966,1065331.73701235
"127",1.05540833213549,762773.688071211
"128",1.0591626350557,462401.982685944
"129",1.06693731050337,1029776.42562717
"130",1.069855012004,415763.658189695
"131",1.07392288881072,580236.719996692
"132",1.07934099896606,710256.06583123
"133",1.08398532395348,961940.135697853
"134",1.08830501245672,621675.262229941
"135",1.09248840065098,3e+05
"136",1.09593583445876,787101.872110731
"137",1.10092879776809,1010006.67099693
"138",1.10421208326596,659356.708789269
"139",1.10879929460132,436960.360866599
"140",1.11231706369854,883179.838622236
"141",1.11702419612825,598595.26006506
"142",1.12019737106857,1085622.31605028
"143",1.12232335120454,347495.905997508
"144",1.12722044318024,505532.047885362
"145",1.13175309261967,678624.667188919
"146",1.1367447707975,830949.521095079
"147",1.14254048051757,987959.738864549
"148",1.14654729685251,637751.345335959
"149",1.15026991364646,397117.232700174
"150",1.15465219332891,920410.770661049
"151",1.15860142369062,471167.56734446
"152",1.16323371308548,720053.200078843
"153",1.16725679700003,1048248.61235062
"154",1.17110464698306,518166.605301444
"155",1.17561082405002,818988.08599658
"156",1.18274965792961,573275.012567744
"157",1.18711445294214,868352.063499852
"158",1.19342098688848,1023540.8424301
"159",1.1969225622833,492062.956635057
"160",1.20186444177651,904694.195801021
"161",1.20842949345806,426200.356897677
"162",1.21186247619416,954828.894862386
"163",1.21544422471628,737813.611872109
"164",1.22151907334052,559658.294021832
"165",1.22471536908496,1068676.64983048
"166",1.22981454433141,774696.938411951
"167",1.23271018346538,381240.917147933
"168",1.23903834947805,998058.7889815
"169",1.24210855235838,317014.475555396
"170",1.24551622520824,594188.625666724
"171",1.24982345532192,851230.335594753
"172",1.25526487116105,663143.856268948
"173",1.2601578076894,484718.714660232
"174",1.26238279114295,1091178.56123323
"175",1.26667164558235,747319.759501492
"176",1.27381371015243,1032795.80328922
"177",1.27620197779883,404906.805376541
"178",1.28000120403979,702879.695755974
"179",1.2844010220584,892492.381681639
"180",1.28961843576956,550357.964312643
"181",1.29475878308428,835609.655285394
"182",1.29765654575539,335316.323607448
"183",1.30297403131248,731870.103114125
"184",1.3074044043104,973196.566001657
"185",1.31106086987355,449630.650066656
"186",1.31534548613456,782511.410639286
"187",1.32218397620728,916220.341826122
"188",1.32618860629158,626489.504166562
"189",1.33236134326427,813006.884023204
"190",1.33612364590667,1060146.74409766
"191",1.33834369675408,526688.34284471
"192",1.34335395137455,327170.960949192
"193",1.34674892523151,688415.821023045
"194",1.35194134491909,478320.228941668
"195",1.35496987056316,879374.431210157
"196",1.36133942661301,755975.647192415
"197",1.3646284849161,391077.160901742
"198",1.36971726451493,586537.598480272
"199",1.37298548850039,1012616.94919373
"200",1.37613350102317,306762.333781654
"201",1.37948047463923,799754.758495739
"202",1.38509002598399,655294.562961104
"203",1.389472792037,932828.909536379
"204",1.39443249165512,468108.225460823
"205",1.40053775496596,863469.763330472
"206",1.40388988691198,356505.454930008
"207",1.40691459654087,1095193.0071499
"208",1.41083054648037,673930.554011674
"209",1.41560933521199,433485.04603809
"210",1.41814763059597,965009.339683847
"211",1.42353713379605,611250.298540701
"212",1.42934075864539,901225.093594981
"213",1.43293238657766,515223.657373585
"214",1.4370870255252,1039237.59349171
"215",1.44047281348607,301234.758346324
"216",1.44361999298751,765805.471884099
"217",1.44834682886296,556487.082701392
"218",1.45415498297572,413656.099645694
"219",1.45659586486913,982504.955390659
"220",1.46214764934562,633535.991574286
"221",1.46633698196806,1078868.05538058
"222",1.46928051403917,340852.41141868
"223",1.47533860595993,951191.473087584
"224",1.4789105353746,539460.332351149
"225",1.48329350927612,806539.88472875
"226",1.48763057854423,376503.086034414
"227",1.49117209056703,693157.876903751
"228",1.49462819081358,1053218.0292158
"229",1.49960774228835,873724.685199498
"230",1.50291111474369,497037.028188518
"231",1.50909328727855,645849.418771641
"232",1.51351979706003,924749.116240316
"233",1.51827110353482,741013.94433666
"234",1.52086734918714,322575.025441401
"235",1.52654314028565,457141.053474362
"236",1.52896325270982,1021239.39196313
"237",1.53445371887514,680697.310777048
"238",1.54103081619763,969708.549274193
"239",1.54396440875384,601067.73253917
"240",1.54846719134159,422899.245621178
"241",1.55213391493136,777303.826854001
"242",1.55668923247196,521786.739323547
"243",1.56177086248775,349591.84191075
"244",1.56492603157181,854043.335464131
"245",1.5716428595338,718111.227283258
"246",1.57573577271114,310151.850264027
"247",1.57952638605866,545444.877747115
"248",1.58216604235581,1043932.32958227
"249",1.58859838278797,482432.584131589
"250",1.59383730696645,668590.830481157
"251",1.59741664750961,1005688.33198207
"252",1.60024855204682,401281.105333572
"253",1.60522338763013,888844.218108014
"254",1.61185800325925,1070403.58838892
"255",1.61422011929562,439866.026666236
"256",1.618490707285,620073.943329578
"257",1.62264754245056,837686.139367649
"258",1.62865879108137,708292.930305193
"259",1.63269152133476,501903.2099477
"260",1.63818761923754,330325.419805707
"261",1.64111110219452,794836.800106124
"262",1.64625371372781,991915.722916788
"263",1.65148768459722,472910.773390916
"264",1.65583592319594,749364.357912776
"265",1.66033562370374,945859.324569465
"266",1.6640015024541,372641.033424352
"267",1.66784759254313,860216.771885396
"268",1.67109860660193,570906.26084613
"269",1.67497118384864,1034486.82729688
"270",1.68311591412752,512492.36712876
"271",1.68613716839837,1098749.20857255
"272",1.69087539676673,898292.815399618
"273",1.69442647339626,591247.003064991
"274",1.70077079588611,685550.982152689
"275",1.70438227040393,461109.710602414
"276",1.70950533254041,1056422.08818659
"277",1.71375558854077,409022.689058647
"278",1.71624583831124,824434.782638658
"279",1.72234888632883,930516.321528193
"280",1.7254571273958,628761.955048
"281",1.72935198763293,315224.05999303
"282",1.7340682242469,727264.537481498
"283",1.73840047254189,445381.280577312
"284",1.74277021502663,881620.607775533
"285",1.74842785115233,359205.938469181
"286",1.75115292389377,1018196.762533
"287",1.75468509330225,607729.261523461
"288",1.76050552493345,769376.854827481
"289",1.76557994136311,429859.274021946
"290",1.76824068333678,911923.495270781
"291",1.77250130004751,651944.049135981
"292",1.77570441368735,1075149.42226974
"293",1.77985149142829,535596.412646962
"294",1.78306098228905,956958.87553929
"295",1.7887860937789,810593.772699568
"296",1.79185866319802,384684.254353874
"297",1.79653757796919,1001041.15386412
"298",1.80126577044489,487342.643034163
"299",1.80642654687195,744180.294293403
"300",1.81278293746589,576800.965835966
"301",1.81637993101681,980421.637889045
"302",1.82129604181449,840797.536271689
"303",1.82362240909939,337014.011863481
"304",1.82976763552315,636027.284594956
"305",1.8341434284371,1063866.00000567
"306",1.83771754444188,395805.526001787
"307",1.84120241652929,875825.361106692
"308",1.84624549664646,696653.223449992
"309",1.8515830384773,320662.681521285
"310",1.85574936943433,785525.889193771
"311",1.86033640103798,548592.112929357
"312",1.86446941257026,941465.057185401
"313",1.86864876635851,417608.098104248
"314",1.87390498178998,664673.750549375
"315",1.87798956448178,303743.681262154
"316",1.87974770666773,1028302.67830572
"317",1.88536630037569,894929.937670169
"318",1.88847626527712,504278.116273048
"319",1.89360131457249,713591.764882347
"320",1.89730486031092,1083005.72939386
"321",1.89973327683159,379377.849594289
"322",1.90335486130757,846570.602360202
"323",1.9089761131139,584777.713356028
"324",1.91415242293148,922937.364889177
"325",1.91692805742716,343596.742502064
"326",1.92241659860494,476427.177980382
"327",1.92595244332908,761064.185491869
"328",1.93083876080127,975566.41463927
"329",1.93788431247296,832547.110899704
"330",1.94117037079606,519417.64798967
"331",1.94549570421457,1036786.0748089
"332",1.94933693204838,701345.461425826
"333",1.95402223593335,453975.580148585
"334",1.95971669686758,603034.917578759
"335",1.9641679373405,953014.369535583
"336",1.9685738734864,367854.48154859
"337",1.97299361622658,734391.188266753
"338",1.97855956048599,530038.733034445
"339",1.9820703001978,903131.273345582
"340",1.98815554466851,617359.548730161
"341",1.99125884416389,989522.355917807
"342",1.99682091086617,804899.405524914
"343",2.00172107950529,1046793.69976713
"344",2.00408540873503,562311.229819284
"345",2.00980792786905,677391.173208041
"346",2.01370860465888,936154.879049137
"347",2.01624701039458,442303.630462761
"348",2.02141261764285,1096505.91888912
"349",2.02664386878597,640739.996261496
"350",2.03127312748938,412098.32558195
"351",2.03454711077898,870145.731894552
"352",2.041370544154,510552.818351963
"353",2.04606462320546,1072757.58169197
"354",2.05005805612416,388054.400343116
"355",2.05280938526485,918019.647024506
"356",2.05792257823622,773404.495433107
"357",2.06202569124756,333022.649646136
"358",2.06718133133464,849885.088095068
"359",2.07106547507516,553419.56882626
"360",2.07466725989399,1008696.9352324
"361",2.07866888632002,706418.485085436
"362",2.08345980911306,355182.873633731
"363",2.08713184487197,798138.972158044
"364",2.09096805893747,490112.63260789
"365",2.09711731561094,885692.50354494
"366",2.10082724247462,424668.957329959
"367",2.10586045446245,624909.117207865
"368",2.10994610653506,311584.105327458
"369",2.11204883778737,963644.728524762
"370",2.11778951402934,817337.131539849
"371",2.12161370030536,458994.488877485
"372",2.12568261527823,722641.168260923
"373",2.12893349725905,1052014.81092131
"374",2.13411223384879,543649.109505654
"375",2.14036600502807,996860.733248852
"376",2.14581697610446,694468.584603325
"377",2.15106439147978,500230.950014392
"378",2.15507834609799,1088442.68329356
"379",2.15919352962657,588208.172621012
"380",2.16316613211972,864845.663441427
"381",2.16688550152934,406239.737490169
"382",2.17173583787035,983821.260634325
"383",2.17487984568851,654069.223638628
"384",2.17988738391313,346169.777909708
"385",2.1833136089372,791263.452530501
"386",2.18819300461438,523448.539482408
"387",2.19181058417902,1040941.9124155
"388",2.19621094077715,631856.796343595
"389",2.19974492342847,891056.846737593
"390",2.205833364503,757948.399597241
"391",2.20999693847906,438091.149475815
"392",2.21425662240885,927788.307029404
"393",2.21858930612783,683501.841851957
"394",2.22415529639734,829505.224469986
"395",2.2264287054372,360790.348308431
"396",2.23203340346087,479952.894948018
"397",2.23734992638011,613955.367826656
"398",2.2406579060874,959364.983287821
"399",2.24551885274921,716397.3283703
"400",2.24876308616597,1067485.65069001
"401",2.25178004563934,393780.288250016
"402",2.25801194708633,558124.425612617
"403",2.26204544635404,1026361.94479406
"404",2.2660757354861,750743.554067787
"405",2.26868351065525,307757.798171979
"406",2.27380406373678,494133.21601611
"407",2.27715164283792,858550.558099215
"408",2.28242319552777,644013.220255119
"409",2.28691315814311,1002901.50175699
"410",2.29194198554547,801986.266424859
"411",2.29501352967348,465165.202063431
"412",2.30050478284275,593057.036307011
"413",2.30407173864933,1058419.93112475
"414",2.30675621507968,371186.565133309
"415",2.31080000955801,670836.758845363
"416",2.3172628110838,537954.01462564
"417",2.32044355287491,906280.840994567
"418",2.32607971861875,730850.673659825
"419",2.32952785351138,1093059.43002711
"420",2.33146698663844,302041.274483254
"421",2.33696183463275,432011.959113193
"422",2.34211121700177,578587.195323312
"423",2.3462443208472,778866.192536684
"424",2.35160053027518,938650.69299408
"425",2.35423676135526,350889.433393701
"426",2.35850235376047,660484.702825753
"427",2.36176477248866,1049372.13158992
"428",2.36595212310467,508425.634067822
"429",2.37366369781801,399792.101446995
"430",2.37608044319014,1015175.88120141
"431",2.38053722701546,764156.552053743
"432",2.38612060488706,599697.060154239
"433",2.38995110973034,978705.537108543
"434",2.39514389227039,842956.8342977
"435",2.39808369767857,365768.589952561
"436",2.40137948770253,690479.082844158
"437",2.40722403949693,564117.484677087
"438",2.40943364366561,1084513.32089628
"439",2.41450154126647,914940.374017076
"440",2.41761850182433,447926.599046335
"441",2.42132297288798,739393.70956922
"442",2.42601654208602,1031577.91260862
"443",2.43047123858784,821203.610526509
"444",2.43598809162837,675444.81877732
"445",2.44005181818932,328459.714598271
"446",2.44332840016216,872677.854750144
"447",2.44730527980677,610040.324944905
"448",2.45123021096482,1100000
"449",2.45467193644353,711326.228454672
"450",2.4596041472297,532657.573271554
"451",2.46369133901705,796149.838372878
"452",2.46868448144344,967771.199558372
"453",2.47250943317996,649025.42525077
"454",2.47756847813969,474479.533830461
"455",2.48170583381408,852464.538919099
"456",2.48607955090647,583267.593026547
"457",2.49011325660557,375371.420393608
"458",2.49198586884587,1061810.2989317
"459",2.49525719245302,724558.358956034
"460",2.5004856561771,949086.042515089
"461",2.50617103993344,783683.831676084
"462",2.51036865770468,516569.258224267
"463",2.51458187973864,899820.214751469
"464",2.51899420805199,698632.312560898
"465",2.52286105031036,427519.605175119
"466",2.52565115501428,1022417.3034088
"467",2.529957200738,754385.906296308
"468",2.53359522390056,339010.293579661
"469",2.53827180193441,834641.865479165
"470",2.54204083586267,541596.079486508
"471",2.54803963180552,389926.555098623
"472",2.55147777236338,666902.202832029
"473",2.55477150290231,994715.345388228
"474",2.55943602744476,771618.944284784
"475",2.563553098605,485827.788370131
"476",2.56671484372536,867077.804085159
"477",2.57218962693344,1045116.00812933
"478",2.57668988527274,814245.110377733
"479",2.57984431436262,568125.216695041
"480",2.58415913553103,362720.376558993
"481",2.58689273055148,921457.696471073
"482",2.59206910087489,1090201.56554037
"483",2.5944845292117,605691.1412065
"484",2.59896811923573,410245.010930129
"485",2.60230456778019,745937.08689745
"486",2.60729485417947,527697.43614397
"487",2.61052189910037,974097.214349834
"488",2.61469738331427,638829.862504005
"489",2.61887351788473,827382.141292125
"490",2.62096194950028,319396.298564603
"491",2.62646641502677,452404.741266554
"492",2.63019759569833,728645.60548519
"493",2.63492953838367,883976.180644887
"494",2.63841276793087,551531.481587015
"495",2.64266891427091,353639.801778012
"496",2.64550509409732,788751.855935599
"497",2.65016060828339,944152.105430104
"498",2.65350146794363,420229.160945764
"499",2.65722084318354,686925.998384902
"500",2.65987244348414,1077444.51127834
"501",2.66453341833482,909429.812982111
"502",2.66809562125424,469607.274142665
"503",2.67195861565762,986687.290448952
"504",2.67405293228173,309247.266274652
"505",2.67770187959759,856497.024428007
"506",2.6808125215843,574578.312200676
"507",2.68709977798164,342397.913373209
"508",2.68882746182814,1038119.48486294
"509",2.69121105699644,618971.327539824
"510",2.69445931008485,808581.165327867
"511",2.69785672308466,506316.811189287
"512",2.7,893597.293030254
