"","V1","V2"
"124",1.58251369198606,423185.724220793
"125",1.5902363475843,927132.235316969
"126",1.59911120867586,612726.171288313
"127",1.60963096454249,354142.783425006
"128",1.61839499931919,821182.612948544
"129",1.62921549214374,480346.934185319
"130",1.63704848180887,1039274.07654748
"131",1.64462007713002,659728.55054464
"132",1.65578712051994,328221.458026091
"133",1.66460087510517,555199.883523959
"134",1.67106962012203,894780.372143755
"135",1.68383502302998,734089.273404292
"136",1.69421180679252,987020.408468045
"137",1.70142020787345,598608.063762696
"138",1.71304178103109,435419.583260077
"139",1.72025341482824,860478.483411801
"140",1.73139734510242,645952.08452185
"141",1.73782481663561,1084435.12894417
"142",1.74684335300954,773518.297615493
"143",1.75446640784207,387139.922523114
"144",1.7617375599253,953719.135129591
"145",1.77290910359952,691442.411685375
"146",1.78345927322895,497389.431037357
"147",1.78997415264739,1025908.14576462
"148",1.80008505942817,809893.052054069
"149",1.80940679552318,412850.522806243
"150",1.81885858864339,918814.008084541
"151",1.82672370043592,580732.018739423
"152",1.83600543757994,301766.788611389
"153",1.84350109738058,1067444.61113598
"154",1.85129704801582,447863.742614338
"155",1.85862162089169,789173.26150814
"156",1.86945586953775,622766.38869523
"157",1.87660651622703,971575.596812101
"158",1.8872484982178,516449.332464488
"159",1.89566400251273,882381.744274946
"160",1.90340628531007,360727.018648337
"161",1.91125097146537,751555.647549246
"162",1.92225804553114,1002731.8151617
"163",1.93049170497475,665917.925113342
"164",1.94003933464512,469884.785255954
"165",1.94759953511574,842680.867581093
"166",1.95525174712898,317474.35250524
"167",1.96000859104878,1090625.66205312
"168",1.97223552363375,940107.4114254
"169",1.9803388441812,401206.335199312
"170",1.98913848078939,707956.368339536
"171",2.00193216769945,899847.240411741
"172",2.0099780677472,561425.097644412
"173",2.01754602422903,1051165.60982363
"174",2.02833173039795,824977.968307354
"175",2.03586774931322,456388.778594627
"176",2.04640032007796,638233.107314551
"177",2.05374602457571,991449.153576189
"178",2.06367629488751,767125.29525162
"179",2.07216377851192,376224.14561376
"180",2.08113994113272,869977.858549738
"181",2.0890996667072,528303.297823337
"182",2.0957381336756,1074997.02628576
"183",2.10405763380241,722105.114093126
"184",2.11483840378567,961765.735275812
"185",2.12227956736411,608944.458107633
"186",2.13012735371141,308954.19397191
"187",2.13855643973993,799894.900820348
"188",2.14695899403441,428446.219715396
"189",2.15354132163642,1009614.12511606
"190",2.16426962059658,548731.936787091
"191",2.17360623423152,913009.138865217
"192",2.1803074697833,346760.129951456
"193",2.188155700229,738666.060314116
"194",2.19842178049642,484425.774256673
"195",2.20652472394734,1035948.17680623
"196",2.21558614668426,591929.332403807
"197",2.22437611633478,850406.29990666
"198",2.23454499132912,394469.074630231
"199",2.24339232610679,758807.146755656
"200",2.25125343731035,981018.608109672
"201",2.26369855930831,1095916.01464999
"202",2.26921692353704,511673.977302861
"203",2.27777148914288,889558.686047036
"204",2.28896558233155,697676.562870332
"205",2.2987446848969,1059764.56718838
"206",2.30552931817361,575168.208082977
"207",2.31566572240848,947309.987676763
"208",2.32270236206127,463538.680996062
"209",2.3332104985306,831000.560777486
"210",2.3393769715886,331163.008948616
"211",2.3500449038718,538234.481336827
"212",2.35737588362821,1015993.92653837
"213",2.36575174963634,656350.37687407
"214",2.37465668505497,383855.554769252
"215",2.38210493615989,905422.179550497
"216",2.39030288318585,493705.321695143
"217",2.40316283741198,602356.196124023
"218",2.41051190137216,968170.052943031
"219",2.41908811250342,730356.941758976
"220",2.4274913775865,438586.519146363
"221",2.43501415675317,857456.906929677
"222",2.4448213590419,566753.8017598
"223",2.45037365013319,1045014.55114303
"224",2.45784129980856,785428.514394479
"225",2.46376039173531,304257.060891981
"226",2.47310976465886,685542.907663309
"227",2.48309999467468,407445.727503042
"228",2.49309267729478,618466.831046996
"229",2.49929432398707,935005.980167444
"230",2.51152063427112,806531.092092432
"231",2.5174724877251,340035.993241124
"232",2.52343610319387,1080288.64347734
"233",2.53407863378359,876853.787693737
"234",2.54000114152853,477182.160376403
"235",2.54984100716513,747970.98198449
"236",2.55844122827177,367809.511169775
"237",2.56600568090354,633021.595487738
"238",2.57391521577063,996792.651888164
"239",2.58086742808661,522633.123062947
"240",2.59138507933446,704523.228214954
"241",2.5997135417132,420073.571379774
"242",2.60582345874323,838204.87749258
"243",2.61484477416001,584765.105407187
"244",2.62383146953983,923521.727729385
"245",2.62910919521675,320175.140054248
"246",2.63719306720267,649453.404988444
"247",2.64394917838682,1031311.12368407
"248",2.64968423726143,453071.677450278
"249",2.6572947964282,777952.101058129
"250",2.6668327965252,557611.588593684
"251",2.67354901616159,958378.322072374
"252",2.67890117040013,351768.000751861
"253",2.6852155265385,675161.099066754
"254",2.69106924677187,1064910.40842339
"255",2.6954062657141,503149.281690634
"256",2.7,818393.192412832
