BrFactor_ADAPT,nChromoSi_AWSoM,PoyntingFluxPerBSi,LperpTimesSqrtBSi,StochasticExponent,BrMin,rMinWaveReflection,REALIZATIONS_ADAPT,PFSS,UseSurfaceWaveRefl,Outcomes,rmse_Ur,rmse_Np,rmse_B,rmse_T,shift,Tmin,Tmax
0.841764706,4.25882e18,349019.6078,99485.29412,0.101764706,7.316176471,1.106372549,8,1.0,1.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
1.762941176,1.05882e18,337254.902,288750.0,0.331176471,6.899509804,1.150490196,10,1.0,2.0,1,101.13916449781146,4.579799688170546,3.2421279249267654,74159.1476876506,-27,0.2,0.8
0.884117647,3.45882e18,984313.7255,127279.4118,0.297058824,9.546568627,1.110294118,9,1.0,1.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
1.148823529,3.81176e18,572549.0196,227867.6471,0.282941176,5.306372549,1.144607843,1,1.0,2.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
0.905294118,1.85882e18,835294.1176,221250.0,0.139411765,5.968137255,1.196568627,12,1.0,1.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
0.915882353,3.74118e18,956862.7451,239779.4118,0.107647059,5.085784314,1.050490196,10,1.0,2.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
0.926470588,4.14118e18,725490.1961,80955.88235,0.217058824,9.448529412,1.068137255,1,1.0,1.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
0.937058824,8.70588e17,400000.0,133897.0588,0.117058824,9.742647059,1.113235294,3,1.0,2.0,1,173.67605606587483,6.0919419016759315,3.9537414239709263,95622.94620685224,-12,0.2,0.8
0.958235294,2.84706e18,815686.2745,193455.8824,0.235882353,6.213235294,1.042647059,5,1.0,1.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
2.271176471,2.14118e18,666666.6667,35955.88235,0.154705882,7.144607843,1.171078431,2,1.0,2.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
0.968823529,2.35294e17,713725.4902,243750.0,0.335882353,8.566176471,1.09754902,7,1.0,1.0,1,81.22510177798469,5.010792657781554,3.4709086335669914,85888.14050244266,-11,0.2,0.8
0.979411765,2.42353e18,623529.4118,296691.1765,0.294705882,7.585784314,1.032843137,9,1.0,2.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
1.011176471,5.17647e17,913725.4902,79632.35294,0.13,5.453431373,1.027941176,1,1.0,1.0,1,87.03299542732992,6.6786623917481025,3.3965490613914304,70173.62475460136,-8,0.2,0.8
1.000588235,4.68235e18,525490.1961,266250.0,0.212352941,5.600490196,1.176960784,8,1.0,2.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
0.99,3.6e18,905882.3529,169632.3529,0.172352941,7.43872549,1.083823529,7,1.0,1.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
1.021764706,2.87059e18,768627.451,65073.52941,0.105294118,8.026960784,1.118137255,4,1.0,2.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
1.032352941,4.47059e17,364705.8824,204044.1176,0.228823529,8.198529412,1.148529412,2,1.0,1.0,1,100.18093402542523,5.831070475867136,4.031805393000736,74271.88790933178,-13,0.2,0.8
1.042941176,4.61176e18,807843.1373,121985.2941,0.333529412,8.345588235,1.05245098,10,1.0,2.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
2.662941176,2.07059e18,462745.098,151102.9412,0.281764706,9.080882353,1.103431373,10,1.0,1.0,1,124.27627495145961,17.86173849692741,2.6087515933585532,76251.39867274262,-20,0.2,0.8
1.064117647,2.49412e18,564705.8824,78308.82353,0.232352941,9.693627451,1.165196078,10,1.0,2.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
1.254705882,7.76471e17,780392.1569,164338.2353,0.161764706,9.399509804,1.180882353,3,1.0,1.0,1,82.05397085139045,10.263185153344692,3.3183632016343325,72945.64997906568,-27,0.2,0.8
2.080588235,4.16471e18,407843.1373,67720.58824,0.146470588,8.296568627,1.183823529,3,1.0,2.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
1.095882353,4.0e17,482352.9412,88897.05882,0.300588235,7.389705882,1.045588235,7,1.0,1.0,1,92.75505464450919,4.957076902042828,3.8506421309474255,82268.90931562174,-44,0.2,0.8
1.106470588,3.17647e18,847058.8235,262279.4118,0.275882353,8.615196078,1.194607843,6,1.0,2.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
1.117058824,4.56471e18,662745.098,173602.9412,0.128823529,8.835784314,1.124019608,6,1.0,1.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
1.127647059,3.92941e18,305882.3529,30661.76471,0.304117647,8.982843137,1.158333333,8,1.0,2.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
1.138235294,1.6e18,988235.2941,276838.2353,0.278235294,5.723039216,1.024019608,2,1.0,1.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
0.894705882,1.97647e18,533333.3333,131250.0,0.322941176,5.894607843,1.063235294,6,1.0,2.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
1.921764706,1.29412e18,380392.1569,159044.1176,0.171176471,5.012254902,1.107352941,2,1.0,1.0,1,96.50007351817611,4.93638849541543,2.9611186129192784,65462.64058811849,-26,0.2,0.8
1.159411765,2.47059e18,494117.6471,155073.5294,0.141764706,7.904411765,1.015196078,5,1.0,2.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
1.180588235,1.83529e18,1.074509804e6,63750.0,0.215882353,7.291666667,1.089705882,9,1.0,1.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
1.191176471,4.82353e18,964705.8824,106102.9412,0.165294118,7.830882353,1.169117647,12,1.0,2.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
2.112352941,3.12941e18,709803.9216,114044.1176,0.182941176,6.066176471,1.10245098,8,1.0,1.0,1,124.70615106430857,27.46414507092396,3.820985719747075,79885.39303177121,-26,0.2,0.8
1.212352941,3.43529e18,313725.4902,76985.29412,0.245294118,7.095588235,1.028921569,3,1.0,2.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
1.222941176,1.74118e18,478431.3725,282132.3529,0.184117647,8.272058824,1.190686275,9,1.0,1.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
1.233529412,2.72941e18,749019.6078,139191.1765,0.124117647,5.208333333,1.187745098,10,1.0,2.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
1.244117647,2.16471e18,419607.8431,249044.1176,0.225294118,5.428921569,1.007352941,5,1.0,1.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
1.074705882,1.41176e18,929411.7647,237132.3529,0.306470588,9.914215686,1.071078431,3,1.0,2.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
1.265294118,3.03529e18,341176.4706,189485.2941,0.200588235,8.68872549,1.067156863,8,1.0,1.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
1.275882353,2.56471e18,650980.3922,223897.0588,0.313529412,6.654411765,1.177941176,6,1.0,2.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
1.297058824,4.02353e18,1.035294118e6,147132.3529,0.138235294,9.791666667,1.06127451,6,1.0,1.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
1.879411765,1.71765e18,878431.3725,92867.64706,0.338235294,6.605392157,1.125980392,6,1.0,2.0,1,124.31744054601715,37.24411414302229,4.23588610361081,86376.91774968918,-28,0.2,0.8
2.313529412,3.29412e17,423529.4118,270220.5882,0.211176471,6.948529412,1.123039216,6,1.0,1.0,1,112.57618171682196,10.656095843305016,2.86121222089776,72704.61362038924,-26,0.2,0.8
2.175882353,4.84706e18,756862.7451,226544.1176,0.272352941,8.100490196,1.036764706,5,1.0,2.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
1.328823529,3.27059e18,1.003921569e6,211985.2941,0.242941176,7.879901961,1.093627451,2,1.0,1.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
1.339411765,9.88235e17,458823.5294,49191.17647,0.315882353,9.350490196,1.023039216,4,1.0,2.0,1,92.95923905785467,4.634591829369264,3.631250353416481,77095.85256949972,-33,0.2,0.8
2.472352941,2.37647e18,827450.9804,43897.05882,0.299411765,5.674019608,1.160294118,9,1.0,1.0,1,131.2368053017426,43.510590497656175,4.324138620123619,82562.69391926248,-11,0.2,0.8
1.360588235,2.82353e18,545098.0392,95514.70588,0.260588235,5.06127451,1.087745098,2,1.0,2.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
1.371176471,1.52941e18,1.050980392e6,156397.0588,0.231176471,6.507352941,1.170098039,6,1.0,1.0,1,90.46679579524044,23.73680297726259,3.4719944105850944,76588.02502425275,-36,0.2,0.8
2.101764706,2.68235e18,811764.7059,86250.0,0.286470588,9.522058824,1.004411765,4,1.0,2.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
1.847647059,3.97647e18,705882.3529,219926.4706,0.104117647,7.071078431,1.162254902,5,1.0,1.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
2.091176471,1.01176e18,1.015686275e6,295367.6471,0.134705882,8.884803922,1.095588235,8,1.0,2.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
1.413529412,4.09412e18,615686.2745,178897.0588,0.271176471,5.772058824,1.114215686,12,1.0,1.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
1.424117647,3.48235e18,925490.1961,59779.41176,0.140588235,6.678921569,1.145588235,9,1.0,2.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
1.434705882,2.25882e18,717647.0588,259632.3529,0.15,8.958333333,1.044607843,1,1.0,1.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
1.445294118,1.67059e18,1.094117647e6,39926.47059,0.168823529,8.639705882,1.017156863,7,1.0,2.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
1.455882353,4.28235e18,941176.4706,33308.82353,0.33,7.022058824,1.069117647,7,1.0,1.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
1.582941176,3.83529e18,1.054901961e6,251691.1765,0.185294118,7.56127451,1.109313725,6,1.0,2.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
1.477058824,3.62353e18,513725.4902,206691.1765,0.120588235,9.571078431,1.030882353,4,1.0,1.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
1.487647059,4.49412e18,886274.5098,103455.8824,0.257058824,9.963235294,1.18872549,2,1.0,2.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
1.498235294,5.88235e17,694117.6471,231838.2353,0.173529412,5.698529412,1.133823529,6,1.0,1.0,1,95.01024397482215,14.58273235608162,3.4231188395935965,77786.39106919996,-40,0.2,0.8
1.508823529,3.24706e18,894117.6471,153750.0,0.284117647,5.134803922,1.03872549,8,1.0,2.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
1.540588235,3.57647e18,721568.6275,280808.8235,0.324117647,6.433823529,1.120098039,4,1.0,1.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
1.519411765,4.21176e18,643137.2549,263602.9412,0.113529412,8.394607843,1.08872549,9,1.0,2.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
1.53,2.61176e18,627450.9804,54485.29412,0.197058824,6.850490196,1.048529412,12,1.0,1.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
1.551176471,4.70588e17,737254.902,70367.64706,0.251176471,9.767156863,1.082843137,6,1.0,2.0,1,122.12805268626813,20.77092191440095,3.8945378787656955,85335.03215480274,-8,0.2,0.8
1.699411765,2.44706e18,1.090196078e6,144485.2941,0.301764706,5.992647059,1.077941176,3,1.0,1.0,1,109.25366523500907,40.345791667301235,4.122480338439346,86654.42136625323,-38,0.2,0.8
1.572352941,1.2e18,325490.1961,166985.2941,0.273529412,6.262254902,1.01127451,7,1.0,2.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
1.794705882,1.48235e18,733333.3333,177573.5294,0.115882353,5.404411765,1.059313725,8,1.0,1.0,1,120.65373418306712,23.942266442284858,3.945388841860023,85743.88936200658,-30,0.2,0.8
1.593529412,4.4e18,388235.2941,140514.7059,0.180588235,9.154411765,1.025980392,2,1.0,2.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
1.657058824,3.52941e17,870588.2353,197426.4706,0.280588235,6.090686275,1.189705882,7,1.0,1.0,1,109.40287086167744,32.45648828999716,3.728256453377972,83517.75011332144,-42,0.2,0.8
1.614705882,3.10588e18,600000.0,299338.2353,0.157058824,9.816176471,1.146568627,6,1.0,2.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
0.778235294,4.91765e18,1.078431373e6,112720.5882,0.241764706,5.74754902,1.066176471,5,2.0,1.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
1.625294118,1.03529e18,937254.902,136544.1176,0.201764706,6.99754902,1.135784314,2,2.0,2.0,1,138.08852290293706,35.25853873807742,4.153920143209453,79103.17300546171,6,0.2,0.8
0.820588235,3.71765e18,752941.1765,176250.0,0.319411765,8.443627451,1.164215686,10,2.0,1.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
1.604117647,2.98824e18,498039.2157,50514.70588,0.112352941,6.18872549,1.181862745,6,2.0,2.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
1.561764706,2.11765e18,996078.4314,185514.7059,0.191176471,9.669117647,1.000490196,6,2.0,1.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
1.678235294,4.65882e18,898039.2157,275514.7059,0.178235294,6.703431373,1.056372549,3,2.0,2.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
1.307647059,8.94118e17,443137.2549,205367.6471,0.137058824,5.110294118,1.166176471,9,2.0,1.0,1,101.06275422933102,5.06074301869998,3.6277124156509184,76636.95996052997,-30,0.2,0.8
1.667647059,1.36471e18,745098.0392,31985.29412,0.142941176,9.203431373,1.126960784,8,2.0,2.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
1.71,3.05882e17,823529.4118,161691.1765,0.125294118,7.610294118,1.091666667,12,2.0,1.0,1,122.40782452744666,29.44649839734959,4.093954653829515,87578.27345988678,-38,0.2,0.8
1.720588235,8.0e17,541176.4706,241102.9412,0.267647059,8.321078431,1.129901961,12,2.0,2.0,1,110.80882720697096,10.675785501960043,3.2711243461628587,79455.69497374728,-38,0.2,0.8
1.731176471,2.96471e18,301960.7843,194779.4118,0.312352941,5.330882353,1.137745098,6,2.0,1.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
1.741764706,2.58824e18,854901.9608,125955.8824,0.106470588,5.551470588,1.009313725,6,2.0,2.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
1.402941176,2.11765e17,333333.3333,132573.5294,0.158235294,6.776960784,1.058333333,4,2.0,1.0,1,78.84146972513585,4.721230071825316,3.6079983489803986,66338.56823628936,-25,0.2,0.8
1.466470588,1.78824e18,411764.7059,160367.6471,0.325294118,8.909313725,1.182843137,12,2.0,2.0,1,94.50218644847808,4.62051314018067,3.54794417527095,77479.24687305189,-40,0.2,0.8
1.752352941,2.0e18,396078.4314,34632.35294,0.266470588,6.409313725,1.092647059,5,2.0,1.0,1,94.76424154678814,5.894251465260044,3.1851840868363377,78048.62829293663,-39,0.2,0.8
0.947647059,2.21176e18,1.066666667e6,260955.8824,0.255882353,6.580882353,1.122058824,12,2.0,2.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
1.837058824,2.30588e18,921568.6275,111397.0588,0.274705882,9.178921569,1.029901961,8,2.0,1.0,1,138.50218016076496,41.865747613496225,4.317618937731343,86679.35723184358,-12,0.2,0.8
1.805294118,3.52941e18,474509.8039,168308.8235,0.287647059,6.825980392,1.192647059,3,2.0,2.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
1.815882353,9.41176e17,862745.098,234485.2941,0.144117647,6.335784314,1.079901961,1,2.0,1.0,1,118.24590408831514,32.061900397069074,3.9206064307735664,81442.15967006098,-36,0.2,0.8
1.826470588,4.8e18,611764.7059,145808.8235,0.222941176,7.463235294,1.018137255,9,2.0,2.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
1.784117647,3.34118e18,1.043137255e6,102132.3529,0.160588235,8.370098039,1.125,9,2.0,1.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
1.773529412,1.15294e18,670588.2353,84926.47059,0.19,7.855392157,1.195588235,6,2.0,2.0,1,115.66032323262067,25.198756792550967,3.9028182290777593,83485.75704348869,-33,0.2,0.8
1.858235294,4.87059e18,447058.8235,292720.5882,0.145294118,7.953431373,1.116176471,8,2.0,1.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
1.868823529,2.58824e17,486274.5098,218602.9412,0.177058824,8.468137255,1.037745098,1,2.0,2.0,1,107.68962432190088,10.071768569248853,3.253737686867079,70540.3165918056,-37,0.2,0.8
1.286470588,4.96471e18,517647.0588,47867.64706,0.291176471,6.629901961,1.041666667,1,2.0,1.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
1.17,8.47059e17,678431.3725,192132.3529,0.285294118,7.193627451,1.060294118,6,2.0,2.0,1,81.45308226172935,5.703587803178581,3.456490735975507,72940.07591684881,-22,0.2,0.8
1.900588235,1.90588e18,839215.6863,152426.4706,0.214705882,8.664215686,1.143627451,4,2.0,1.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
1.201764706,1.08235e18,803921.5686,271544.1176,0.224117647,9.105392157,1.033823529,12,2.0,2.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
0.757058824,1.88235e18,949019.6078,268897.0588,0.155882353,7.757352941,1.100490196,8,2.0,1.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
0.661764706,4.47059e18,403921.5686,217279.4118,0.308823529,7.732843137,1.154411765,4,2.0,2.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
1.911176471,3.67059e18,596078.4314,256985.2941,0.204117647,5.919117647,1.072058824,6,2.0,1.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
1.381764706,2.18824e18,792156.8627,287426.4706,0.339411765,7.365196078,1.086764706,6,2.0,2.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
1.964117647,8.23529e17,980392.1569,98161.76471,0.226470588,8.051470588,1.064215686,3,2.0,1.0,1,138.50911999718303,57.327246239618646,5.0731962977806875,85211.49120427392,-23,0.2,0.8
1.942941176,4.18824e18,917647.0588,233161.7647,0.21,9.718137255,1.105392157,10,2.0,2.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
1.985294118,1.55294e18,529411.7647,74338.23529,0.202941176,9.93872549,1.020098039,6,2.0,1.0,1,125.5175084463567,15.930688874064252,3.1167787198628547,82411.86670406708,-33,0.2,0.8
1.995882353,3.50588e18,392156.8627,94191.17647,0.122941176,9.301470588,1.085784314,10,2.0,2.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
